time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
54.0,1,0,0,False,False,True,accept,0010,0.05534158224241205,0.48568316448482407,0,0,0,1,2.616,50.0,261.0,2.616
174.0,2,2,0,False,False,True,accept,1011,0.06930332561222624,0.5136066512244525,0,0,0,1,1.359,15.0,135.0,1.359
174.0,3,1,3,True,True,True,zone_loyal,0110,0.03680599840737602,0.5325591257314551,0,1,0,1,1.425,229.0,142.0,1.425
294.0,3,3,3,True,True,True,zone_loyal,0110,0.014759363037295314,0.5145308161260894,0,1,0,1,0.979,192.0,97.0,0.979
414.0,2,3,0,False,False,True,accept,1011,0.07551683865891991,0.5260336773178398,0,0,0,1,0.979,101.0,97.0,0.979
414.0,1,1,0,False,False,True,accept,0010,0.09236893436515235,0.5812232436184552,0,1,0,1,1.425,182.0,142.0,1.425
414.0,3,4,3,True,True,True,zone_loyal,0110,0.0005886027549706343,0.5005876599287933,0,1,0,1,2.697,289.0,269.0,2.697
534.0,2,5,0,False,False,True,accept,1011,0.08211506880598503,0.53923013761197,0,0,0,1,1.882,151.0,188.0,1.882
774.0,3,6,3,True,True,True,zone_loyal,0110,2.0763088954888934e-05,0.5193723158137431,1,1,0,1,3.218,229.0,321.0,3.218
894.0,1,8,0,False,False,True,accept,0010,0.08019215944754865,0.5681618006992727,0,0,0,1,1.328,75.0,132.0,1.328
894.0,3,7,3,True,True,True,zone_loyal,0110,1.290520408919542e-06,0.5193571097481109,0,1,0,1,2.144,182.0,214.0,2.144
1014.0,2,7,0,False,False,True,accept,1011,0.08830676440311169,0.5516135288062234,0,0,0,1,2.144,139.0,214.0,2.144
1014.0,3,9,3,True,True,True,zone_loyal,0110,3.969276909394161e-08,0.5335471043773843,1,1,0,1,3.777,477.0,377.0,3.777
1134.0,3,10,0,False,False,True,accept,0110,3.214892113880695e-08,0.5335470990493136,0,0,0,1,1.122,64.0,112.0,1.122
1254.0,1,12,0,False,False,True,accept,0010,0.06827799066205456,0.5553820427934033,0,0,0,1,2.778,177.0,277.0,2.778
1374.0,3,13,0,False,False,True,accept,0110,2.5910128044095916e-08,0.5335470946429776,0,0,0,1,1.26,129.0,126.0,1.26
1374.0,1,11,0,False,False,True,accept,0010,0.06067561499258342,0.5582890797689866,0,1,0,1,1.875,242.0,187.0,1.875
1494.0,1,14,0,False,False,True,accept,0010,0.05087607184249762,0.5483659561841714,0,0,0,1,1.855,131.0,185.0,1.855
1494.0,2,9,2,True,True,True,avoid_long,1011,0.1641209323904531,0.6813985719386365,1,1,0,1,3.777,504.0,377.0,3.777
1614.0,2,15,0,False,False,True,accept,1011,0.4118736099746461,0.8246736616326588,0,1,0,1,1.568,235.0,156.0,1.568
1734.0,3,16,0,False,False,True,accept,0110,2.0580410868056584e-08,0.5335470908787038,0,0,0,1,2.759,136.0,275.0,2.759
1854.0,3,19,0,False,False,True,accept,0110,1.706367970635662e-08,0.533547088394906,0,0,0,1,0.76,74.0,76.0,0.76
1974.0,1,20,0,False,False,True,accept,0010,0.04237197737479538,0.5397546179730411,0,0,0,1,1.685,80.0,168.0,1.685
2094.0,2,23,0,False,False,True,accept,1011,0.41257471072654717,0.8250544602132546,0,0,0,1,1.618,60.0,161.0,1.618
2094.0,3,21,0,False,False,True,accept,0110,1.44766902286834e-08,0.5335470865677666,0,0,0,1,0.574,70.0,57.0,0.574
2214.0,3,25,0,False,False,True,accept,0110,1.277731136719371e-08,0.533547085367529,0,0,0,1,0.342,102.0,34.0,0.342
2334.0,1,22,0,False,False,True,accept,0010,0.03841358285579036,0.5357463047886455,0,0,0,1,0.301,129.0,30.0,0.301
2334.0,3,24,0,False,False,True,accept,0110,1.1887974686517847e-08,0.533547084739408,0,0,0,1,0.068,129.0,6.0,0.068
2454.0,1,27,0,False,False,True,accept,0010,0.031839531901990695,0.5290893495542727,0,0,0,1,1.349,150.0,134.0,1.349
2454.0,3,26,3,True,True,True,zone_loyal,0110,5.918299648206987e-10,0.5335470768760343,0,1,0,1,2.345,216.0,234.0,2.345
2454.0,2,28,0,False,False,True,accept,1011,0.469751833088152,0.8578658474028407,0,1,0,1,2.245,337.0,224.0,2.245
2574.0,3,29,0,False,False,True,accept,0110,4.789096611337457e-10,0.5335470767962809,0,0,0,1,1.145,11.0,114.0,1.145
2574.0,1,30,0,False,False,True,accept,0010,0.026015469410643418,0.5231918407640981,0,0,0,1,2.096,87.0,209.0,2.096
2574.0,2,26,0,False,False,True,accept,1011,0.4878793683278784,0.8682435164662803,0,1,0,1,2.345,291.0,234.0,2.345
2814.0,3,31,5,True,True,True,home_pull,0110,9.30837508721853e-10,0.6526986364468872,0,0,0,1,1.302,70.0,130.0,1.302
2934.0,1,33,5,True,True,True,home_pull,0010,0.050966007076242464,0.6452548106440269,0,0,0,1,1.688,28.0,168.0,1.688
2934.0,3,32,5,True,True,True,home_pull,0110,9.412284117278056e-10,0.658487584174007,0,0,0,1,1.729,93.0,172.0,1.729
2934.0,1,31,5,True,True,True,home_pull,0010,0.05126764396028143,0.6477473052530415,0,0,0,1,1.302,159.0,130.0,1.302
2934.0,3,33,5,True,True,True,home_pull,0110,9.308710304660453e-10,0.6585464329816506,0,0,0,1,1.688,173.0,168.0,1.688
2934.0,1,32,5,True,True,True,home_pull,0010,0.050838048870416895,0.6481815506495701,0,1,0,1,1.729,246.0,172.0,1.729
3054.0,1,35,5,True,True,True,home_pull,0010,0.050725659165514025,0.6481254879920254,0,0,0,1,0.989,97.0,98.0,0.989
3054.0,3,34,3,True,True,True,zone_loyal,0110,9.097526896081124e-10,0.6585459022057977,0,1,0,1,1.648,234.0,164.0,1.648
3054.0,3,35,5,True,True,True,home_pull,0110,9.07515743978014e-10,0.6585470246476605,0,0,0,1,0.989,133.0,98.0,0.989
3054.0,1,34,5,True,True,True,home_pull,0010,0.050254797454762606,0.6478877434546468,0,0,0,1,1.648,136.0,164.0,1.648
3174.0,1,37,5,True,True,True,home_pull,0010,0.05000493073456397,0.647761565829014,0,0,0,1,1.358,0.0,135.0,1.358
3174.0,2,32,5,True,True,True,home_pull,1011,0.966226243901299,0.9908045081973805,0,0,0,1,1.729,7.0,172.0,1.729
3174.0,3,36,5,True,True,True,home_pull,0110,9.059731182397066e-10,0.658547073642116,0,0,0,1,0.823,85.0,82.0,0.823
3174.0,2,36,5,True,True,True,home_pull,1011,0.9752444734209943,0.9931128620417357,0,0,0,1,0.823,43.0,82.0,0.823
3174.0,3,37,3,True,True,True,zone_loyal,0110,8.950640711259672e-10,0.6585470704983947,0,1,0,1,1.358,203.0,135.0,1.358
3174.0,2,35,5,True,True,True,home_pull,1011,0.9758125354893492,0.9932583036096461,0,0,0,1,0.989,149.0,98.0,0.989
3174.0,1,36,5,True,True,True,home_pull,0010,0.0500368891895245,0.648313958661529,0,1,0,1,0.823,260.0,82.0,0.823
3174.0,2,31,5,True,True,True,home_pull,1011,0.9758611622060687,0.9932710371073976,0,0,0,1,1.302,165.0,130.0,1.302
3174.0,2,33,5,True,True,True,home_pull,1011,0.9793692771595814,0.9942762746268787,0,1,0,1,1.688,203.0,168.0,1.688
3174.0,2,37,5,True,True,True,home_pull,1011,0.9822974833462736,0.9951156944259215,0,1,0,1,1.358,230.0,135.0,1.358
3174.0,2,34,5,True,True,True,home_pull,1011,0.9844874719040656,0.9957429589380405,0,1,0,1,1.648,264.0,164.0,1.648
3294.0,1,38,5,True,True,True,home_pull,0010,0.02868047371509974,0.5985263771228663,1,0,0,1,3.426,147.0,342.0,3.426
3294.0,3,38,3,True,True,True,zone_loyal,0110,4.655852790378942e-10,0.6780845576980963,1,1,0,1,3.426,261.0,342.0,3.426
3294.0,2,38,2,True,True,True,avoid_long,1011,0.9875270236481274,0.9967944546569814,1,1,0,1,3.426,291.0,342.0,3.426
3534.0,1,39,5,True,True,True,home_pull,0010,0.028445569317708596,0.5987676109245628,0,1,0,1,1.649,180.0,164.0,1.649
3534.0,3,39,3,True,True,True,zone_loyal,0110,4.550007259551582e-10,0.6780845567239863,0,1,0,1,1.649,262.0,164.0,1.649
3534.0,2,39,5,True,True,True,home_pull,1011,0.9897444242885343,0.9973665255298149,0,1,0,1,1.649,292.0,164.0,1.649
