model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,13.754833333333332,2.25385456155906,1.7285952935944202,0.36158973163051156,0.7562907633975017,1.0,1.34,1.9334701254798283
Kimi-K2.6,live_pact_plus,5,13.754833333333332,2.25385456155906,1.7285952935944198,0.3615897316305115,0.7562907633975017,1.0,0.6946666666666668,1.9334701254798283
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,14.012926666666667,2.06914892563188,1.7663042166905982,0.3951751824107623,0.78489111795,1.0,0.34140000000000004,2.0278306505470125
gpt-5.4-mini-20260317,live_pact_plus,5,13.754833333333334,2.25385456155906,1.7285952935944198,0.3615897316305115,0.7562907633975017,1.0,1.19,1.9334701254798283
