model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,61.76414333333332,2.638572147038824,3.560042239438448,0.37736771272884767,0.7848071869047681,1.265247111262491,1.0,0.9199999999999999,1.911302826451071
Kimi-K2.6,live_pact_plus,5,61.76414333333332,2.638572147038824,3.560042239438448,0.37736771272884767,0.7848071869047681,1.265247111262491,0.99375,0.13333333333333333,1.911302826451071
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,62.40033999999999,2.0992144362519047,3.4092542855856975,0.4063821157547084,0.7963964885421977,1.24700772529865,1.0,1.134,2.0245232926146657
gpt-5.4-mini-20260317,live_pact_plus,5,62.13701666666666,2.531203566033517,3.4100184861474743,0.3566299668603046,0.7725115321997698,1.4067544222890827,1.0,1.2746666666666668,1.9284669503893361
