model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,29.72400666666666,1.9919600218797762,2.2285851510629255,0.3166059204555028,0.7530330905287761,1.4312825201456576,1.0,1.2532666666666668,1.9596151932263965
Kimi-K2.6,live_pact_plus,5,30.239463333333333,2.0469949107772525,2.243311184174365,0.2995484522847228,0.7297384887279883,1.7665449566354519,1.0,1.07,2.060954460911797
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,30.330166666666667,2.0823634874521426,2.2633837295918893,0.31186408244492786,0.7636832015891529,1.47079266387697,1.0,0.9693333333333335,2.028979107844467
gpt-5.4-mini-20260317,live_pact_plus,5,30.146566666666672,1.9724026084367545,2.185092406537751,0.32343490813292747,0.7499887910100175,1.5712392442036869,1.0,1.4600000000000002,2.0676262446622067
