model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,45.83401333333334,2.24012983928433,2.8080849049669148,0.37817223212519663,0.782205561462453,1.2361264972884503,1.0,1.0490666666666666,1.973645184052021
Kimi-K2.6,live_pact_plus,5,45.9726,2.365773256742648,2.9259831292429617,0.3315332035245716,0.7545850822839169,1.5549452920135691,1.0,0.6733333333333333,2.0104708510196985
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,46.03259333333333,2.1799796277484913,2.739160134028387,0.4254183923146824,0.7999830830635608,1.220882371634262,1.0,0.736,2.033877027306709
gpt-5.4-mini-20260317,live_pact_plus,5,45.686310000000006,2.4811070407260183,2.954541579057693,0.34851377393918936,0.765737087136939,1.4232712736616366,1.0,1.3273333333333335,1.9838928113829446
