model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,14.232446666666666,1.7039970188515106,1.3752761516152012,0.28236757309338884,0.7230330899322471,1.820248184523831,1.0,0.9066666666666666,2.035548250938744
Kimi-K2.6,live_pact_plus,5,14.185053333333334,1.7378170163462818,1.3750574025530462,0.28481038251833024,0.734392346244832,1.746946042535864,1.0,1.02,2.0420477783169018
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,14.053379999999999,1.9444192530232098,1.4165832741072906,0.34402547851415927,0.7587343848886949,1.5740329338519647,1.0,0.7806666666666666,2.0279259395137528
gpt-5.4-mini-20260317,live_pact_plus,5,14.19168,1.752505437628587,1.4510334916520786,0.27670284365120756,0.7199622250311581,1.834427667469225,1.0,1.1866666666666665,2.0356578422938743
