panel,config_key,config_label,domain,episodes,source_snapshot,source_json,source_line,method,endpoint,plotted_metric,oracle_joint_focal_score_mean,episode_focal_sum_mean,notes
Haggling,fruitville_gullible,Fruitville: gullible buyer,haggling,30,9e7f12b,analysis/concordia_haggling_compact_fruitville_gullible_s30.json,L128,oracle_joint,beta_obj=0,focal_score_mean,7.0,7.0,One focal player per episode; summed focal score equals focal_score_mean.
Haggling,vegbrooke_stubborn,Vegbrooke: stubborn seller,haggling,30,9e7f12b,analysis/concordia_haggling_compact_vegbrooke_stubborn_s30.json,L128,oracle_joint,beta_obj=0,focal_score_mean,-0.3333333333333333,-0.3333333333333333,One focal player per episode; summed focal score equals focal_score_mean.
Haggling,cumulative_score,Multi-item: cumulative,haggling_multi_item,30,9e7f12b,analysis/concordia_haggling_multi_item_compact_cumulative_score_s30.json,L128,oracle_joint,beta_obj=0,focal_score_mean,5.6,5.6,One focal player per episode; summed focal score equals focal_score_mean.
Haggling,fruitville_gullible_multi,Multi-item: gullible,haggling_multi_item,30,9e7f12b,analysis/concordia_haggling_multi_item_compact_fruitville_gullible_s30.json,L117,oracle_joint,beta_obj=0,focal_score_mean,6.3,6.3,One focal player per episode; summed focal score equals focal_score_mean.
