veh,pos,t,event,paxes
1,45025769.0,0,STARTS_DAY,[]
1,45025769.0,0,OPENS_APP,[]
1,45025769.0,64,RECEIVES_REQUEST,[]
1,45025769.0,64,ACCEPTS_REQUEST,[]
1,45025769.0,84,IS_ACCEPTED_BY_TRAVELLER,[]
1,45016272.0,118,ARRIVES_AT_PICKUP,[]
1,45016272.0,118,MEETS_TRAVELLER_AT_PICKUP,[]
1,45016272.0,148,DEPARTS_FROM_PICKUP,[0]
1,44999815.0,239,ARRIVES_AT_DROPOFF,[0]
1,44999815.0,424,RECEIVES_REQUEST,[]
1,44999815.0,424,ACCEPTS_REQUEST,[]
1,44999815.0,444,IS_ACCEPTED_BY_TRAVELLER,[]
1,44991296.0,479,ARRIVES_AT_PICKUP,[]
1,44991296.0,479,MEETS_TRAVELLER_AT_PICKUP,[]
1,44991296.0,509,DEPARTS_FROM_PICKUP,[4]
1,838045968.0,681,ARRIVES_AT_DROPOFF,[4]
1,838045968.0,1024,RECEIVES_REQUEST,[]
1,838045968.0,1024,IS_REJECTED_BY_TRAVELLER,[]
1,838045968.0,1264,RECEIVES_REQUEST,[]
1,838045968.0,1264,IS_REJECTED_BY_TRAVELLER,[]
1,838045968.0,1624,RECEIVES_REQUEST,[]
1,838045968.0,1624,ACCEPTS_REQUEST,[]
1,838045968.0,1644,IS_ACCEPTED_BY_TRAVELLER,[]
1,493788573.0,1700,ARRIVES_AT_PICKUP,[]
1,493788573.0,1700,MEETS_TRAVELLER_AT_PICKUP,[]
1,493788573.0,1730,DEPARTS_FROM_PICKUP,[19]
1,45007341.0,1856,ARRIVES_AT_DROPOFF,[19]
1,45007341.0,1984,RECEIVES_REQUEST,[]
1,45007341.0,1984,ACCEPTS_REQUEST,[]
1,45007341.0,1984,ARRIVES_AT_PICKUP,[]
1,45007341.0,2004,IS_ACCEPTED_BY_TRAVELLER,[]
1,45007341.0,2004,MEETS_TRAVELLER_AT_PICKUP,[]
1,45007341.0,2034,DEPARTS_FROM_PICKUP,[23]
1,472323878.0,2136,ARRIVES_AT_DROPOFF,[23]
1,472323878.0,2464,RECEIVES_REQUEST,[]
1,472323878.0,2464,ACCEPTS_REQUEST,[]
1,472323878.0,2484,IS_ACCEPTED_BY_TRAVELLER,[]
1,1402824263.0,2577,ARRIVES_AT_PICKUP,[]
1,1402824263.0,2577,MEETS_TRAVELLER_AT_PICKUP,[]
1,1402824263.0,2607,DEPARTS_FROM_PICKUP,[27]
1,44990927.0,2760,ARRIVES_AT_DROPOFF,[27]
1,44990927.0,2824,RECEIVES_REQUEST,[]
1,44990927.0,2824,REJECTS_REQUEST,[]
1,44990927.0,2824,RECEIVES_REQUEST,[]
1,44990927.0,2824,REJECTS_REQUEST,[]
1,44990927.0,2944,RECEIVES_REQUEST,[]
1,44990927.0,2944,REJECTS_REQUEST,[]
1,44990927.0,3184,RECEIVES_REQUEST,[]
1,44990927.0,3184,REJECTS_REQUEST,[]
1,44990927.0,3544,RECEIVES_REQUEST,[]
1,44990927.0,3544,REJECTS_REQUEST,[]
1,44990927.0,10799,ENDS_SHIFT,[]
2,45021401.0,0,STARTS_DAY,[]
2,45021401.0,0,OPENS_APP,[]
2,45021401.0,64,RECEIVES_REQUEST,[]
2,45021401.0,64,REJECTS_REQUEST,[]
2,45021401.0,664,RECEIVES_REQUEST,[]
2,45021401.0,664,REJECTS_REQUEST,[]
2,45021401.0,1024,RECEIVES_REQUEST,[]
2,45021401.0,1024,REJECTS_REQUEST,[]
2,45021401.0,1864,RECEIVES_REQUEST,[]
2,45021401.0,1869,ACCEPTS_REQUEST,[]
2,45021401.0,1889,IS_ACCEPTED_BY_TRAVELLER,[]
2,45034828.0,1913,ARRIVES_AT_PICKUP,[]
2,45034828.0,1913,MEETS_TRAVELLER_AT_PICKUP,[]
2,45034828.0,1943,DEPARTS_FROM_PICKUP,[22]
2,662403083.0,2171,ARRIVES_AT_DROPOFF,[22]
2,662403083.0,2704,RECEIVES_REQUEST,[]
2,662403083.0,2704,ACCEPTS_REQUEST,[]
2,662403083.0,2724,IS_ACCEPTED_BY_TRAVELLER,[]
2,1665808435.0,2879,ARRIVES_AT_PICKUP,[]
2,1665808435.0,2879,MEETS_TRAVELLER_AT_PICKUP,[]
2,1665808435.0,2909,DEPARTS_FROM_PICKUP,[30]
2,513787852.0,3052,ARRIVES_AT_DROPOFF,[30]
2,513787852.0,3424,RECEIVES_REQUEST,[]
2,513787852.0,3424,REJECTS_REQUEST,[]
2,513787852.0,3544,RECEIVES_REQUEST,[]
2,513787852.0,3544,ACCEPTS_REQUEST,[]
2,44981315.0,3544,ARRIVES_AT_PICKUP,[]
2,44981315.0,3564,IS_ACCEPTED_BY_TRAVELLER,[]
2,44981315.0,3564,MEETS_TRAVELLER_AT_PICKUP,[]
2,44981315.0,3594,DEPARTS_FROM_PICKUP,[38]
2,520831195.0,3728,ARRIVES_AT_DROPOFF,[38]
2,520831195.0,10799,ENDS_SHIFT,[]
3,2345964537.0,0,STARTS_DAY,[]
3,2345964537.0,0,OPENS_APP,[]
3,2345964537.0,64,RECEIVES_REQUEST,[]
3,2345964537.0,64,IS_REJECTED_BY_TRAVELLER,[]
3,2345964537.0,664,RECEIVES_REQUEST,[]
3,2345964537.0,664,IS_REJECTED_BY_TRAVELLER,[]
3,2345964537.0,904,RECEIVES_REQUEST,[]
3,2345964537.0,904,ACCEPTS_REQUEST,[]
3,2345964537.0,924,IS_ACCEPTED_BY_TRAVELLER,[]
3,2045356979.0,935,ARRIVES_AT_PICKUP,[]
3,2045356979.0,935,MEETS_TRAVELLER_AT_PICKUP,[]
3,2045356979.0,965,DEPARTS_FROM_PICKUP,[10]
3,2502729245.0,1346,ARRIVES_AT_DROPOFF,[10]
3,2502729245.0,2824,RECEIVES_REQUEST,[]
3,2502729245.0,2824,REJECTS_REQUEST,[]
3,2502729245.0,3064,RECEIVES_REQUEST,[]
3,2502729245.0,3064,REJECTS_REQUEST,[]
3,2502729245.0,10799,ENDS_SHIFT,[]
4,44978611.0,0,STARTS_DAY,[]
4,44978611.0,0,OPENS_APP,[]
4,44978611.0,64,RECEIVES_REQUEST,[]
4,44978611.0,64,ACCEPTS_REQUEST,[]
4,44978611.0,84,IS_ACCEPTED_BY_TRAVELLER,[]
4,44987841.0,161,ARRIVES_AT_PICKUP,[]
4,44987841.0,161,MEETS_TRAVELLER_AT_PICKUP,[]
4,44987841.0,191,DEPARTS_FROM_PICKUP,[2]
4,45014330.0,290,ARRIVES_AT_DROPOFF,[2]
4,45014330.0,424,RECEIVES_REQUEST,[]
4,45014330.0,435,IS_REJECTED_BY_TRAVELLER,[]
4,45014330.0,664,RECEIVES_REQUEST,[]
4,45014330.0,664,IS_REJECTED_BY_TRAVELLER,[]
4,45014330.0,904,RECEIVES_REQUEST,[]
4,45014330.0,904,ACCEPTS_REQUEST,[]
4,45014330.0,924,IS_ACCEPTED_BY_TRAVELLER,[]
4,519520433.0,939,ARRIVES_AT_PICKUP,[]
4,519520433.0,939,MEETS_TRAVELLER_AT_PICKUP,[]
4,519520433.0,969,DEPARTS_FROM_PICKUP,[11]
4,45009477.0,1029,ARRIVES_AT_DROPOFF,[11]
4,45009477.0,1384,RECEIVES_REQUEST,[]
4,45009477.0,1384,IS_REJECTED_BY_TRAVELLER,[]
4,45009477.0,1504,RECEIVES_REQUEST,[]
4,45009477.0,1511,IS_REJECTED_BY_TRAVELLER,[]
4,45009477.0,2224,RECEIVES_REQUEST,[]
4,45009477.0,2224,ACCEPTS_REQUEST,[]
4,45009477.0,2244,IS_ACCEPTED_BY_TRAVELLER,[]
4,522125171.0,2331,ARRIVES_AT_PICKUP,[]
4,522125171.0,2331,MEETS_TRAVELLER_AT_PICKUP,[]
4,522125171.0,2361,DEPARTS_FROM_PICKUP,[26]
4,493799202.0,2694,ARRIVES_AT_DROPOFF,[26]
4,493799202.0,2824,RECEIVES_REQUEST,[]
4,493799202.0,2824,IS_REJECTED_BY_TRAVELLER,[]
4,493799202.0,2944,RECEIVES_REQUEST,[]
4,493799202.0,2957,IS_REJECTED_BY_TRAVELLER,[]
4,493799202.0,3064,RECEIVES_REQUEST,[]
4,493799202.0,3064,ACCEPTS_REQUEST,[]
4,493799202.0,3084,IS_ACCEPTED_BY_TRAVELLER,[]
4,411012764.0,3139,ARRIVES_AT_PICKUP,[]
4,411012764.0,3139,MEETS_TRAVELLER_AT_PICKUP,[]
4,411012764.0,3169,DEPARTS_FROM_PICKUP,[34]
4,45006627.0,3411,ARRIVES_AT_DROPOFF,[34]
4,45006627.0,3424,RECEIVES_REQUEST,[]
4,45006627.0,3429,IS_REJECTED_BY_TRAVELLER,[]
4,45006627.0,3544,RECEIVES_REQUEST,[]
4,45006627.0,3544,IS_REJECTED_BY_TRAVELLER,[]
4,45006627.0,10799,ENDS_SHIFT,[]
5,522125185.0,0,STARTS_DAY,[]
5,522125185.0,0,OPENS_APP,[]
5,522125185.0,64,RECEIVES_REQUEST,[]
5,522125185.0,64,REJECTS_REQUEST,[]
5,522125185.0,184,RECEIVES_REQUEST,[]
5,522125185.0,184,ACCEPTS_REQUEST,[]
5,522125185.0,204,IS_ACCEPTED_BY_TRAVELLER,[]
5,45007585.0,338,ARRIVES_AT_PICKUP,[]
5,45007585.0,338,MEETS_TRAVELLER_AT_PICKUP,[]
5,45007585.0,368,DEPARTS_FROM_PICKUP,[3]
5,515765264.0,517,ARRIVES_AT_DROPOFF,[3]
5,515765264.0,544,RECEIVES_REQUEST,[]
5,515765264.0,544,ACCEPTS_REQUEST,[]
5,515765264.0,564,IS_ACCEPTED_BY_TRAVELLER,[]
5,45004316.0,655,ARRIVES_AT_PICKUP,[]
5,45004316.0,655,MEETS_TRAVELLER_AT_PICKUP,[]
5,45004316.0,685,DEPARTS_FROM_PICKUP,[6]
5,493799202.0,799,ARRIVES_AT_DROPOFF,[6]
5,493799202.0,1024,RECEIVES_REQUEST,[]
5,493799202.0,1024,IS_REJECTED_BY_TRAVELLER,[]
5,493799202.0,1264,RECEIVES_REQUEST,[]
5,493799202.0,1264,ACCEPTS_REQUEST,[]
5,493799202.0,1284,IS_ACCEPTED_BY_TRAVELLER,[]
5,1852881068.0,1284,ARRIVES_AT_PICKUP,[]
5,1852881068.0,1284,MEETS_TRAVELLER_AT_PICKUP,[]
5,1852881068.0,1314,DEPARTS_FROM_PICKUP,[14]
5,44999015.0,1407,ARRIVES_AT_DROPOFF,[14]
5,44999015.0,1624,RECEIVES_REQUEST,[]
5,44999015.0,1624,ACCEPTS_REQUEST,[]
5,44999015.0,1644,IS_ACCEPTED_BY_TRAVELLER,[]
5,44985737.0,1668,ARRIVES_AT_PICKUP,[]
5,44985737.0,1668,MEETS_TRAVELLER_AT_PICKUP,[]
5,44985737.0,1698,DEPARTS_FROM_PICKUP,[18]
5,1665808438.0,1805,ARRIVES_AT_DROPOFF,[18]
5,1665808438.0,2104,RECEIVES_REQUEST,[]
5,1665808438.0,2104,IS_REJECTED_BY_TRAVELLER,[]
5,1665808438.0,2464,RECEIVES_REQUEST,[]
5,1665808438.0,2464,ACCEPTS_REQUEST,[]
5,1665808438.0,2484,IS_ACCEPTED_BY_TRAVELLER,[]
5,44991296.0,2531,ARRIVES_AT_PICKUP,[]
5,44991296.0,2531,MEETS_TRAVELLER_AT_PICKUP,[]
5,44991296.0,2561,DEPARTS_FROM_PICKUP,[28]
5,45007585.0,2634,ARRIVES_AT_DROPOFF,[28]
5,45007585.0,2704,RECEIVES_REQUEST,[]
5,45007585.0,2704,REJECTS_REQUEST,[]
5,45007585.0,2824,RECEIVES_REQUEST,[]
5,45007585.0,2824,REJECTS_REQUEST,[]
5,45007585.0,2824,RECEIVES_REQUEST,[]
5,45007585.0,2824,REJECTS_REQUEST,[]
5,45007585.0,2944,RECEIVES_REQUEST,[]
5,45007585.0,2944,REJECTS_REQUEST,[]
