model,alpha,seed,algorithm,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,chosen_welfare,oracle_welfare,posterior_true_mass,true_types
analytic-mixed,0.25,40008,pact_factored,35,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9995916672255435,3|1|0
analytic-mixed,0.25,40008,pact_factored,36,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9996692994562668,3|1|0
analytic-mixed,0.25,40008,pact_factored,37,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999732172910402,3|1|0
analytic-mixed,0.25,40008,pact_factored,38,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9997830923584995,3|1|0
analytic-mixed,0.25,40008,pact_factored,39,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998243300639967,3|1|0
analytic-mixed,0.25,40008,pact_factored,40,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998577266772385,3|1|0
analytic-mixed,0.25,40008,pact_factored,41,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998847730899264,3|1|0
analytic-mixed,0.25,40008,pact_factored,42,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999066768153425,3|1|0
analytic-mixed,0.25,40008,pact_factored,43,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999244158018125,3|1|0
analytic-mixed,0.25,40008,pact_factored,44,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999387820469342,3|1|0
analytic-mixed,0.25,40008,pact_factored,45,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999504169381872,3|1|0
analytic-mixed,0.25,40008,pact_factored,46,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999598398846622,3|1|0
analytic-mixed,0.25,40008,pact_factored,47,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999674715104551,3|1|0
analytic-mixed,0.25,40008,pact_factored,48,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999736524407631,3|1|0
analytic-mixed,0.25,40008,pact_factored,49,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999786585169771,3|1|0
analytic-mixed,0.25,40008,pact_factored,50,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999827131188287,3|1|0
analytic-mixed,0.25,40008,pact_factored,51,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999859971432025,3|1|0
analytic-mixed,0.25,40008,pact_factored,52,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999886570849851,3|1|0
analytic-mixed,0.25,40008,pact_factored,53,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999908115807967,3|1|0
analytic-mixed,0.25,40008,pact_factored,54,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999925567079128,3|1|0
analytic-mixed,0.25,40008,pact_factored,55,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999939702751436,3|1|0
analytic-mixed,0.25,40008,pact_factored,56,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999951152974246,3|1|0
analytic-mixed,0.25,40008,pact_factored,57,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999960428094153,3|1|0
analytic-mixed,0.25,40008,pact_factored,58,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999967941438582,3|1|0
analytic-mixed,0.25,40008,pact_factored,59,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999974027765375,3|1|0
analytic-mixed,0.25,40008,pact_factored,60,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999978958202917,3|1|0
analytic-mixed,0.25,40008,pact_factored,61,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999998295234856,3|1|0
analytic-mixed,0.25,40008,pact_factored,62,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999986188065936,3|1|0
analytic-mixed,0.25,40008,pact_factored,63,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999988809418986,3|1|0
analytic-mixed,0.25,40008,pact_factored,64,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999990933097155,3|1|0
analytic-mixed,0.25,40008,pact_factored,65,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999992653618776,3|1|0
analytic-mixed,0.25,40008,pact_factored,66,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999994047545043,3|1|0
analytic-mixed,0.25,40008,pact_factored,67,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999517689281,3|1|0
analytic-mixed,0.25,40008,pact_factored,68,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999996091898522,3|1|0
analytic-mixed,0.25,40008,pact_factored,69,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999996833256755,3|1|0
analytic-mixed,0.25,40008,pact_factored,70,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999997433933207,3|1|0
analytic-mixed,0.25,40008,pact_factored,71,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999997920633117,3|1|0
analytic-mixed,0.25,40008,pact_factored,72,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998314990588,3|1|0
analytic-mixed,0.25,40008,pact_factored,73,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998634531901,3|1|0
analytic-mixed,0.25,40008,pact_factored,74,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998893455756,3|1|0
analytic-mixed,0.25,40008,pact_factored,75,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999103265281,3|1|0
analytic-mixed,0.25,40008,pact_factored,76,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999273279956,3|1|0
analytic-mixed,0.25,40008,pact_factored,77,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999411050279,3|1|0
analytic-mixed,0.25,40008,pact_factored,78,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999522693653,3|1|0
analytic-mixed,0.25,40008,pact_factored,79,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999613166497,3|1|0
analytic-mixed,0.25,40008,pact_factored,80,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999968648465,3|1|0
analytic-mixed,0.25,40008,pact_factored,81,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999745901927,3|1|0
analytic-mixed,0.25,40008,pact_factored,82,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999794054766,3|1|0
analytic-mixed,0.25,40008,pact_factored,83,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999833079413,3|1|0
analytic-mixed,0.25,40008,pact_factored,84,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999864706847,3|1|0
analytic-mixed,0.25,40008,pact_factored,85,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999890339691,3|1|0
analytic-mixed,0.25,40008,pact_factored,86,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999911114519,3|1|0
analytic-mixed,0.25,40008,pact_factored,87,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999927952342,3|1|0
analytic-mixed,0.25,40008,pact_factored,88,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999941599501,3|1|0
analytic-mixed,0.25,40008,pact_factored,89,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999952660802,3|1|0
analytic-mixed,0.25,40008,pact_factored,90,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999961626375,3|1|0
analytic-mixed,0.25,40008,pact_factored,91,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999968893413,3|1|0
analytic-mixed,0.25,40008,pact_factored,92,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999974783814,3|1|0
analytic-mixed,0.25,40008,pact_factored,93,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999997955844,3|1|0
analytic-mixed,0.25,40008,pact_factored,94,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999983428719,3|1|0
analytic-mixed,0.25,40008,pact_factored,95,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999998656599,3|1|0
analytic-mixed,0.25,40008,pact_factored,96,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999989109128,3|1|0
analytic-mixed,0.25,40008,pact_factored,97,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999991170684,3|1|0
analytic-mixed,0.25,40008,pact_factored,98,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999992841881,3|1|0
analytic-mixed,0.25,40008,pact_factored,99,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999999419666,3|1|0
analytic-mixed,0.25,40008,pact_factored,100,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999995294947,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,1,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.1622739130222545,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,2,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.2915815169568098,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,3,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.39452552889434406,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,4,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.4791955632923387,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,5,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.5519067633958037,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,6,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.6161307675991966,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,7,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.6733430447791781,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,8,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.724095802303221,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,9,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.7686641810428697,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,10,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.8073342302017135,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,11,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.8404913462350614,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,12,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.8686167585037905,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,13,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.8922510856783668,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,14,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9119536534586525,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,15,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9282693270956398,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,16,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.941705936701798,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,17,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9527214563318195,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,18,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9617187299443356,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,19,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9690454018817715,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,20,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9749970751409496,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,21,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9798222163641787,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,22,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9837277868024703,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,23,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9868849462201984,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,24,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9894344456808366,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,25,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9914915096659154,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,26,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9931501276294625,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,27,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.994486748197618,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,28,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9955634105874339,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,29,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9964303684701699,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,30,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9971282692340058,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,31,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9976899516916934,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,32,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9981419211867566,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,33,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9985055549607019,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,34,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9987980838781176,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,35,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9990333899290446,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,36,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9992226527431737,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,37,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9993748728419621,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,38,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9994972945751983,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,39,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9995957476167948,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,40,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9996749224716761,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,41,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9997385925965291,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,42,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9997897933834486,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,43,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998309663221499,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,44,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998640750754482,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,45,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9998906989143946,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,46,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999121079124953,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,47,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999293234494611,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,48,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999943166887678,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,49,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999542987290024,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,50,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999632501108274,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,51,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999704481383829,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,52,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999762362583652,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,53,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999808906437972,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,54,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999846333705842,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,55,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999876430136855,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,56,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999900631680431,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,57,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999920093005837,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,58,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999935742601096,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,59,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999948327079123,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,60,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999958446804993,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,61,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999966584544223,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,62,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999973128499111,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,63,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999978390832438,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,64,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999982622562511,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,65,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999986025540365,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,66,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999988762080739,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,67,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999990962706427,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,68,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999992732375592,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,69,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999415548924,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,70,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999995299917783,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,71,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999996220238881,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,72,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999996960341054,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,73,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999997555517295,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,74,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998034148597,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,75,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998419057732,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,76,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998728597851,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,77,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999998977527873,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,78,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999177716417,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,79,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999338707852,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,80,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999946817749,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,81,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999572297619,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,82,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999656031855,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,83,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999723371844,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,84,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999777527601,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,85,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999821080574,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,86,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999985610674,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,87,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999884275582,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,88,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999906929691,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,89,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999925148777,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,90,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999939801143,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,91,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999951585083,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,92,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999961062174,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,93,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999968684034,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,94,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999974813865,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,95,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999997974376,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,96,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999983708625,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,97,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999986897378,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,98,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.999999998946195,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,99,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999991524527,3|1|0
analytic-mixed,0.25,40008,joint_psrl_coupled,100,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.9999999993183379,3|1|0
analytic-mixed,0.25,40008,psrl_notype,1,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,2,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,3,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,4,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,5,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,6,0.0,0.0,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,7,0.15586456619268985,0.15586456619268985,123,124,1.4366135632451127,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,8,0.019963734003088707,0.17582830019577855,99,124,1.5725143954347138,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,9,0.0,0.17582830019577855,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,10,0.0,0.17582830019577855,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,11,0.019963734003088707,0.19579203419886726,99,124,1.5725143954347138,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,12,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,13,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,14,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,15,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,16,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,17,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,18,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,19,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,20,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,21,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,22,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,23,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,24,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,25,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,26,0.0,0.19579203419886726,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,27,0.019963734003088707,0.21575576820195597,99,124,1.5725143954347138,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,28,0.0,0.21575576820195597,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,29,0.0,0.21575576820195597,124,124,1.5924781294378025,1.5924781294378025,0.015625,3|1|0
analytic-mixed,0.25,40008,psrl_notype,30,0.019963734003088707,0.23571950220504467,99,124,1.5725143954347138,1.5924781294378025,0.015625,3|1|0
