time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
3.0,2,0,0,False,False,True,accept,0011,0.06934707702896173,0.5136941540579234,0,0,0,1,1.417,65.0,141.0,1.417
123.0,1,2,0,False,False,True,accept,1001,0.06488406460252404,0.5047681292050481,0,0,0,1,0.091,21.0,9.0,0.091
123.0,3,1,0,False,False,True,accept,0101,0.06948242799474719,0.5139648559894944,0,0,0,1,1.658,68.0,165.0,1.658
123.0,4,3,0,False,False,True,accept,1100,0.056148868874499255,0.48729773774899854,0,0,0,1,0.975,94.0,97.0,0.975
243.0,1,5,0,False,False,True,accept,1001,0.07180979004247176,0.5186195800849436,0,0,0,1,1.62,169.0,162.0,1.62
363.0,2,7,0,False,False,True,accept,0011,0.07627720039252789,0.5275544007850558,0,0,0,1,2.072,82.0,207.0,2.072
363.0,4,8,0,False,False,True,accept,1100,0.04926440095675122,0.47352880191350244,0,0,0,1,1.801,112.0,180.0,1.801
483.0,3,10,0,False,False,True,accept,0101,0.07307639131408408,0.5211527826281681,0,0,0,1,0.303,106.0,30.0,0.303
603.0,1,11,0,False,False,True,accept,1001,0.0748904438653548,0.5247808877307096,0,0,0,1,0.223,44.0,22.0,0.223
603.0,3,9,0,False,False,True,accept,0101,0.07733828337816577,0.5296765667563316,0,0,0,1,0.437,147.0,43.0,0.437
723.0,4,12,0,False,False,True,accept,1100,0.0434561949141374,0.46191238982827487,0,0,0,1,0.895,52.0,89.0,0.895
723.0,1,6,0,False,False,True,accept,1001,0.08155544902309238,0.5381108980461847,0,0,0,1,2.03,112.0,203.0,2.03
723.0,3,4,3,True,True,True,zone_loyal,0101,0.22657873148827118,0.7249390845876835,0,1,0,1,1.616,195.0,161.0,1.616
723.0,2,4,0,False,False,True,accept,0011,0.1535586986343432,0.6521559329594104,0,1,0,1,1.616,208.0,161.0,1.616
843.0,2,13,0,False,False,True,accept,0011,0.16262395613509478,0.6613977348442919,0,0,0,1,0.806,66.0,80.0,0.806
843.0,3,14,0,False,False,True,accept,0101,0.23024754463247854,0.7289116729062194,0,0,0,1,1.461,124.0,146.0,1.461
963.0,4,15,0,False,False,True,accept,1100,0.03744788938007938,0.44989577876015874,0,0,0,1,1.413,52.0,141.0,1.413
1203.0,2,17,0,False,False,True,accept,0011,0.16934957305428341,0.6682543320358879,0,0,0,1,0.503,69.0,50.0,0.503
1203.0,4,16,0,False,False,True,accept,1100,0.03178059284226436,0.43856118568452873,0,0,0,1,1.875,99.0,187.0,1.875
1563.0,2,18,0,False,False,True,accept,0011,0.17710760967768152,0.6761634551339527,0,0,0,1,0.821,29.0,82.0,0.821
1563.0,3,19,0,False,False,True,accept,0101,0.23281533956898223,0.7316920794759177,0,0,0,1,0.732,90.0,73.0,0.732
1683.0,4,21,0,False,False,True,accept,1100,0.026659568932777794,0.42831913786555553,0,0,0,1,2.275,16.0,227.0,2.275
1683.0,1,20,0,False,False,True,accept,1001,0.087814387306624,0.550628774613248,0,0,0,1,2.37,96.0,237.0,2.37
1803.0,2,22,0,False,False,True,accept,0011,0.185302336043335,0.6845177724344711,0,0,0,1,2.844,22.0,284.0,2.844
2283.0,2,23,0,False,False,True,accept,0011,0.1921458648824576,0.6914945778610573,0,0,0,1,1.537,56.0,153.0,1.537
2403.0,1,24,0,False,False,True,accept,1001,0.0933496082824656,0.5616992165649312,0,0,0,1,1.529,164.0,152.0,1.529
2523.0,1,25,0,False,False,True,accept,1001,0.09723292205281442,0.5694658441056288,0,0,0,1,0.626,111.0,62.0,0.626
2643.0,3,26,0,False,False,True,accept,0101,0.23546704156826753,0.7345633405547849,0,0,0,1,2.185,94.0,218.0,2.185
2763.0,2,27,5,True,True,True,home_pull,0011,0.3691504114209714,0.8068428934870244,0,0,0,1,1.011,71.0,101.0,1.011
2763.0,1,27,0,False,False,True,accept,1001,0.20090635216570735,0.7004022967251652,0,0,0,1,1.011,154.0,101.0,1.011
2883.0,4,28,0,False,False,True,accept,1100,0.0434882061057916,0.5384891601888159,0,0,0,1,1.53,91.0,153.0,1.53
2883.0,2,29,5,True,True,True,home_pull,0011,0.38714059220479624,0.8179423240692841,0,0,0,1,2.414,137.0,241.0,2.414
3003.0,2,30,5,True,True,True,home_pull,0011,0.3879292038602044,0.8183486994731686,0,0,0,1,1.779,152.0,177.0,1.779
3003.0,3,29,3,True,True,True,zone_loyal,0101,0.2442148748323923,0.7419967215221492,0,1,0,1,2.414,225.0,241.0,2.414
3003.0,3,30,3,True,True,True,zone_loyal,0101,0.3111243595501349,0.7771284061695789,0,1,0,1,1.779,239.0,177.0,1.779
3123.0,3,32,0,False,False,True,accept,0101,0.49524816926187715,0.8725396130566888,0,0,0,1,1.298,1.0,129.0,1.298
3123.0,1,29,0,False,False,True,accept,1001,0.21062808116146117,0.7105529857789508,0,0,0,1,2.414,10.0,241.0,2.414
3123.0,2,31,5,True,True,True,home_pull,0011,0.3954879248137042,0.8222580213699618,0,1,0,1,2.063,181.0,206.0,2.063
3243.0,4,35,0,False,False,True,accept,1100,0.03699502845749217,0.5368374083390365,0,0,0,1,1.613,25.0,161.0,1.613
3243.0,2,33,5,True,True,True,home_pull,0011,0.39550369747166325,0.8222660294901043,0,0,0,1,0.069,97.0,6.0,0.069
3243.0,2,34,5,True,True,True,home_pull,0011,0.39570468905695527,0.8223680563342046,0,0,0,1,1.169,178.0,116.0,1.169
3363.0,2,37,5,True,True,True,home_pull,0011,0.3958714103155839,0.8224526867807834,0,0,0,1,1.085,13.0,108.0,1.085
3363.0,3,33,0,False,False,True,accept,0101,0.4999037471818717,0.8749515886592807,0,0,0,1,0.069,55.0,6.0,0.069
3363.0,2,36,5,True,True,True,home_pull,0011,0.3961366010860463,0.8225873019565045,0,0,0,1,1.298,55.0,129.0,1.298
3363.0,2,38,5,True,True,True,home_pull,0011,0.39661191450137595,0.8228285788255827,0,0,0,1,1.569,129.0,156.0,1.569
3483.0,3,38,0,False,False,True,accept,0101,0.49993390364782486,0.8749669240499967,0,0,0,1,1.569,68.0,156.0,1.569
3483.0,4,31,0,False,False,True,accept,1100,0.030395129801065002,0.5303829341053812,0,0,0,1,2.063,68.0,206.0,2.063
3483.0,2,39,5,True,True,True,home_pull,0011,0.3966582647890607,0.8228521069902263,0,0,0,1,0.525,84.0,52.0,0.525
3483.0,1,36,0,False,False,True,accept,1001,0.21750849128284666,0.7175072932672083,0,0,0,1,1.298,89.0,129.0,1.298
3843.0,3,37,0,False,False,True,accept,0101,0.49994649512416567,0.8749732305613611,0,0,0,1,1.085,42.0,108.0,1.085
3843.0,4,39,0,False,False,True,accept,1100,0.026548110615333364,0.5265480612588174,0,0,0,1,0.525,118.0,52.0,0.525
