time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
57.0,3,0,0,False,False,True,accept,0101,0.06634354247215549,0.5076870849443109,0,0,0,1,0.333,32.0,33.0,0.333
57.0,2,1,0,False,False,True,accept,0000,0.05683870015291342,0.48867740030582685,0,0,0,1,0.707,115.0,70.0,0.707
177.0,3,2,0,False,False,True,accept,0101,0.07341012434903632,0.5218202486980726,0,0,0,1,2.398,94.0,239.0,2.398
297.0,1,3,0,False,False,True,accept,0100,0.08503337389796584,0.5288234426336555,1,0,0,1,3.424,79.0,342.0,3.424
417.0,2,4,0,False,False,True,accept,0000,0.050150909910148006,0.47530181982029607,0,0,0,1,1.367,112.0,136.0,1.367
417.0,4,5,3,True,True,True,zone_loyal,1110,0.07521070754048823,0.5636525795438072,0,1,0,1,0.743,297.0,74.0,0.743
537.0,4,6,3,True,True,True,zone_loyal,1110,0.04475917751105791,0.5437438357389914,0,1,0,1,0.805,208.0,80.0,0.805
657.0,4,7,0,False,False,True,accept,1110,0.03692659853465589,0.5358717717980848,0,0,0,1,2.977,66.0,297.0,2.977
657.0,3,5,0,False,False,True,accept,0101,0.07892869534629592,0.5328573906925919,0,0,0,1,0.743,126.0,74.0,0.743
777.0,2,10,0,False,False,True,accept,0000,0.04346949810300568,0.4619389962060114,0,0,0,1,2.116,77.0,211.0,2.116
777.0,1,8,0,False,False,True,accept,0100,0.07329828801372448,0.5129706536264959,0,0,0,1,1.384,96.0,138.0,1.384
777.0,4,9,0,False,False,True,accept,1110,0.03027015961072913,0.5291817769718901,0,0,0,1,2.62,171.0,262.0,2.62
777.0,3,6,3,True,True,True,zone_loyal,0101,0.1837598402008658,0.6778885037206297,0,1,0,1,0.805,195.0,80.0,0.805
897.0,3,12,0,False,False,True,accept,0101,0.19218011282760938,0.6872840124303188,0,0,0,1,1.835,156.0,183.0,1.835
1137.0,1,14,0,False,False,True,accept,0100,0.06301410273216389,0.49907786911794383,0,0,0,1,1.086,67.0,108.0,1.086
1137.0,2,11,0,False,False,True,accept,0000,0.03797291663008209,0.45094583326016413,0,0,0,1,0.912,87.0,91.0,0.912
1257.0,4,15,0,False,False,True,accept,1110,0.026277190200910974,0.5251686785271922,0,0,0,1,0.543,87.0,54.0,0.543
1377.0,3,13,0,False,False,True,accept,0101,0.19914453562020776,0.6950550547595172,0,0,0,1,1.256,104.0,125.0,1.256
1377.0,2,16,0,False,False,True,accept,0000,0.03531494748237609,0.44562989496475214,0,0,0,1,0.228,114.0,22.0,0.228
1377.0,1,17,3,True,True,True,zone_loyal,0100,0.04663138487701556,0.5623071245194975,0,1,0,1,1.045,221.0,104.0,1.045
1497.0,4,17,0,False,False,True,accept,1110,0.021790523936244203,0.5206593944429364,0,0,0,1,1.045,111.0,104.0,1.045
1617.0,2,19,0,False,False,True,accept,0000,0.032238589739853725,0.43947717947970744,0,0,0,1,0.342,90.0,34.0,0.342
1617.0,4,18,0,False,False,True,accept,1110,0.0176999382422291,0.516548187618714,0,0,0,1,1.789,100.0,178.0,1.789
1617.0,1,20,3,True,True,True,zone_loyal,0100,0.001581498727108806,0.5507699747829415,1,1,0,1,4.26,246.0,426.0,4.26
