veh,pos,t,event,paxes
1,45024107.0,0,STARTS_DAY,[]
1,45024107.0,0,OPENS_APP,[]
1,45024107.0,56,RECEIVES_REQUEST,[]
1,45024107.0,56,IS_REJECTED_BY_TRAVELLER,[]
1,45024107.0,656,RECEIVES_REQUEST,[]
1,45024107.0,660,ACCEPTS_REQUEST,[]
1,45024107.0,680,IS_ACCEPTED_BY_TRAVELLER,[]
1,45001819.0,736,ARRIVES_AT_PICKUP,[]
1,45001819.0,736,MEETS_TRAVELLER_AT_PICKUP,[]
1,45001819.0,766,DEPARTS_FROM_PICKUP,[4]
1,44982385.0,884,ARRIVES_AT_DROPOFF,[4]
1,44982385.0,1256,RECEIVES_REQUEST,[]
1,44982385.0,1256,ACCEPTS_REQUEST,[]
1,44986749.0,1270,ARRIVES_AT_PICKUP,[]
1,44986749.0,1276,IS_ACCEPTED_BY_TRAVELLER,[]
1,44986749.0,1276,MEETS_TRAVELLER_AT_PICKUP,[]
1,44986749.0,1306,DEPARTS_FROM_PICKUP,[9]
1,45006627.0,1398,ARRIVES_AT_DROPOFF,[9]
1,45006627.0,1496,RECEIVES_REQUEST,[]
1,45006627.0,1496,ACCEPTS_REQUEST,[]
1,45006627.0,1516,IS_ACCEPTED_BY_TRAVELLER,[]
1,44994279.0,1563,ARRIVES_AT_PICKUP,[]
1,44994279.0,1563,MEETS_TRAVELLER_AT_PICKUP,[]
1,44994279.0,1593,DEPARTS_FROM_PICKUP,[12]
1,838045951.0,1709,ARRIVES_AT_DROPOFF,[12]
1,838045951.0,1736,RECEIVES_REQUEST,[]
1,838045951.0,1736,ACCEPTS_REQUEST,[]
1,838045951.0,1756,IS_ACCEPTED_BY_TRAVELLER,[]
1,1402795362.0,1805,ARRIVES_AT_PICKUP,[]
1,1402795362.0,1805,MEETS_TRAVELLER_AT_PICKUP,[]
1,1402795362.0,1835,DEPARTS_FROM_PICKUP,[17]
1,510604519.0,1909,ARRIVES_AT_DROPOFF,[17]
1,510604519.0,1976,RECEIVES_REQUEST,[]
1,510604519.0,1976,ACCEPTS_REQUEST,[]
1,510604519.0,1996,IS_ACCEPTED_BY_TRAVELLER,[]
1,45014110.0,2041,ARRIVES_AT_PICKUP,[]
1,45014110.0,2041,MEETS_TRAVELLER_AT_PICKUP,[]
1,45014110.0,2071,DEPARTS_FROM_PICKUP,[21]
1,45019694.0,2181,ARRIVES_AT_DROPOFF,[21]
1,45019694.0,2336,RECEIVES_REQUEST,[]
1,45019694.0,2336,ACCEPTS_REQUEST,[]
1,45019694.0,2356,IS_ACCEPTED_BY_TRAVELLER,[]
1,45003347.0,2443,ARRIVES_AT_PICKUP,[]
1,45003347.0,2443,MEETS_TRAVELLER_AT_PICKUP,[]
1,45003347.0,2473,DEPARTS_FROM_PICKUP,[25]
1,44979753.0,2638,ARRIVES_AT_DROPOFF,[25]
1,44979753.0,2696,RECEIVES_REQUEST,[]
1,44979753.0,2696,REJECTS_REQUEST,[]
1,44979753.0,2936,RECEIVES_REQUEST,[]
1,44979753.0,2936,REJECTS_REQUEST,[]
1,44979753.0,3056,RECEIVES_REQUEST,[]
1,44979753.0,3056,REJECTS_REQUEST,[]
1,44979753.0,3176,RECEIVES_REQUEST,[]
1,44979753.0,3176,REJECTS_REQUEST,[]
1,44979753.0,3176,RECEIVES_REQUEST,[]
1,44979753.0,3176,REJECTS_REQUEST,[]
1,44979753.0,3176,RECEIVES_REQUEST,[]
