time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
15.0,2,0,0,False,False,True,accept,0011,0.06934707702896173,0.5136941540579234,0,0,0,1,1.417,65.0,141.0,1.417
135.0,1,2,0,False,False,True,accept,1001,0.06488406460252404,0.5047681292050481,0,0,0,1,0.091,21.0,9.0,0.091
135.0,3,1,0,False,False,True,accept,0101,0.06948242799474719,0.5139648559894944,0,0,0,1,1.658,68.0,165.0,1.658
135.0,4,3,0,False,False,True,accept,1100,0.056148868874499255,0.48729773774899854,0,0,0,1,0.975,94.0,97.0,0.975
255.0,7,6,0,False,False,True,accept,1001,0.06959377415381966,0.5141875483076394,0,0,0,1,2.03,91.0,203.0,2.03
255.0,6,4,0,False,False,True,accept,1011,0.06946341881538956,0.5139268376307791,0,0,0,1,1.616,114.0,161.0,1.616
255.0,1,5,0,False,False,True,accept,1001,0.07180979004247176,0.5186195800849436,0,0,0,1,1.62,169.0,162.0,1.62
255.0,5,7,0,False,False,True,accept,0010,0.09793027339096087,0.5707468597763604,0,1,0,1,2.072,248.0,207.0,2.072
375.0,4,8,0,False,False,True,accept,1100,0.04926440095675122,0.47352880191350244,0,0,0,1,1.801,112.0,180.0,1.801
495.0,8,10,0,False,False,True,accept,0000,0.058836782394087274,0.4926735647881746,0,0,0,1,0.303,35.0,30.0,0.303
495.0,3,9,0,False,False,True,accept,0101,0.07383276229735734,0.5226655245947147,0,0,0,1,0.437,147.0,43.0,0.437
615.0,1,11,0,False,False,True,accept,1001,0.0748904438653548,0.5247808877307096,0,0,0,1,0.223,44.0,22.0,0.223
735.0,1,13,0,False,False,True,accept,1001,0.08052615110935911,0.5360523022187182,0,0,0,1,0.806,35.0,80.0,0.806
735.0,4,12,0,False,False,True,accept,1100,0.0434561949141374,0.46191238982827487,0,0,0,1,0.895,52.0,89.0,0.895
855.0,8,14,0,False,False,True,accept,0000,0.052027298834920854,0.4790545976698417,0,0,0,1,1.461,47.0,146.0,1.461
975.0,2,15,0,False,False,True,accept,0011,0.07602899132165479,0.5270579826433096,0,0,0,1,1.413,43.0,141.0,1.413
1215.0,3,16,0,False,False,True,accept,0101,0.08052153222497169,0.5360430644499434,0,0,0,1,1.875,5.0,187.0,1.875
1215.0,1,17,0,False,False,True,accept,1001,0.08482016486667383,0.5446403297333476,0,0,0,1,0.503,69.0,50.0,0.503
1575.0,4,18,0,False,False,True,accept,1100,0.03815099333915506,0.4513019866783101,0,0,0,1,0.821,24.0,82.0,0.821
1575.0,8,19,0,False,False,True,accept,0000,0.04652599446845671,0.46805198893691347,0,0,0,1,0.732,90.0,73.0,0.732
1695.0,3,21,0,False,False,True,accept,0101,0.08685131675532677,0.5487026335106535,0,0,0,1,2.275,16.0,227.0,2.275
1695.0,7,20,0,False,False,True,accept,1001,0.0765522867382329,0.5281045734764658,0,0,0,1,2.37,96.0,237.0,2.37
1815.0,4,22,0,False,False,True,accept,1100,0.032330874904887424,0.4396617498097748,0,0,0,1,2.844,22.0,284.0,2.844
2295.0,6,24,0,False,False,True,accept,1011,0.07621264013450531,0.5274252802690106,0,0,0,1,1.529,18.0,152.0,1.529
2295.0,4,23,0,False,False,True,accept,1100,0.027290588823406063,0.42958117764681214,0,0,0,1,1.537,56.0,153.0,1.537
2535.0,6,25,0,False,False,True,accept,1011,0.08121228434047424,0.5374245686809485,0,0,0,1,0.626,99.0,62.0,0.626
2655.0,5,26,0,False,False,True,accept,0010,0.0848251934389248,0.5552255839589144,0,0,0,1,2.185,14.0,218.0,2.185
2775.0,8,27,0,False,False,True,accept,0000,0.0807539194402885,0.5792837565519111,0,0,0,1,1.011,49.0,101.0,1.011
2895.0,2,29,5,True,True,True,home_pull,0011,0.15459963504887114,0.6544008020365147,0,0,0,1,2.414,32.0,241.0,2.414
2895.0,3,28,0,False,False,True,accept,0101,0.18013233924552904,0.6781721793275934,0,0,0,1,1.53,91.0,153.0,1.53
2895.0,4,29,0,False,False,True,accept,1100,0.039339790410991844,0.5128953481400045,0,0,0,1,2.414,137.0,241.0,2.414
3015.0,2,30,5,True,True,True,home_pull,0011,0.15576701059307466,0.6557655779863513,0,0,0,1,1.779,45.0,177.0,1.779
3015.0,8,30,0,False,False,True,accept,0000,0.0696242915135244,0.5695578422381427,0,0,0,1,1.779,73.0,177.0,1.779
3135.0,5,32,5,True,True,True,home_pull,0010,0.16537888783754642,0.6740943488636073,0,0,0,1,1.298,1.0,129.0,1.298
3135.0,2,33,5,True,True,True,home_pull,0011,0.155786567894568,0.6557864030537929,0,0,0,1,0.069,38.0,6.0,0.069
3135.0,6,31,5,True,True,True,home_pull,1011,0.1746087243596019,0.667176976300496,0,1,0,1,2.063,195.0,206.0,2.063
3135.0,7,32,0,False,False,True,accept,1001,0.16281048527462463,0.6612186915277003,0,0,0,1,1.298,6.0,129.0,1.298
3135.0,2,31,5,True,True,True,home_pull,0011,0.15723533318236343,0.6572353325200714,0,0,0,1,2.063,74.0,206.0,2.063
3135.0,6,33,5,True,True,True,home_pull,1011,0.18020910414190558,0.6764143962451278,0,0,0,1,0.069,85.0,6.0,0.069
3135.0,1,33,0,False,False,True,accept,1001,0.1728648326527841,0.6726160822751042,0,0,0,1,0.069,114.0,6.0,0.069
3135.0,5,31,5,True,True,True,home_pull,0010,0.1702228122267135,0.6849029066669294,0,1,0,1,2.063,268.0,206.0,2.063
3255.0,3,36,0,False,False,True,accept,0101,0.19465071793937455,0.6946179955405145,0,0,0,1,1.298,24.0,129.0,1.298
3255.0,6,35,5,True,True,True,home_pull,1011,0.18160385883220329,0.6782702714935849,0,0,0,1,1.613,33.0,161.0,1.613
3255.0,5,34,5,True,True,True,home_pull,0010,0.1698746114583196,0.684834281627071,0,0,0,1,1.169,91.0,116.0,1.169
3255.0,5,35,5,True,True,True,home_pull,0010,0.1688070573212183,0.684221723574695,0,0,0,1,1.613,58.0,161.0,1.613
3255.0,6,34,5,True,True,True,home_pull,1011,0.18183941955612384,0.6784901338241773,0,0,0,1,1.169,88.0,116.0,1.169
3255.0,2,35,5,True,True,True,home_pull,0011,0.15779609172722714,0.6577960917205045,0,0,0,1,1.613,150.0,161.0,1.613
3255.0,2,34,5,True,True,True,home_pull,0011,0.1788919841396775,0.6746381788871867,0,1,0,1,1.169,211.0,116.0,1.169
3375.0,2,38,5,True,True,True,home_pull,0011,0.1794668679629774,0.6751457654931896,0,0,0,1,1.569,22.0,156.0,1.569
3375.0,4,35,0,False,False,True,accept,1100,0.03753670874316459,0.5366014942855966,0,0,0,1,1.613,74.0,161.0,1.613
3375.0,6,37,5,True,True,True,home_pull,1011,0.18202712935989085,0.6786597407626158,0,0,0,1,1.085,76.0,108.0,1.085
3375.0,7,39,0,False,False,True,accept,1001,0.17384694224457997,0.673840188182668,0,0,0,1,0.525,76.0,52.0,0.525
3375.0,8,34,0,False,False,True,accept,0000,0.05957238778166142,0.559571546477326,0,0,0,1,1.169,86.0,116.0,1.169
3375.0,1,31,0,False,False,True,accept,1001,0.18490393637330108,0.6848844728457045,0,0,0,1,2.063,120.0,206.0,2.063
3375.0,5,37,5,True,True,True,home_pull,0010,0.16846917470996728,0.6840265591544218,0,0,0,1,1.085,102.0,108.0,1.085
3375.0,6,38,5,True,True,True,home_pull,1011,0.18256456508443134,0.6791447147868491,0,0,0,1,1.569,143.0,156.0,1.569
