veh,pos,t,event,paxes
1,306568277.0,0,STARTS_DAY,[]
1,306568277.0,0,OPENS_APP,[]
1,306568277.0,162,RECEIVES_REQUEST,[]
1,306568277.0,162,ACCEPTS_REQUEST,[]
1,306568277.0,182,IS_ACCEPTED_BY_TRAVELLER,[]
1,1432266155.0,380,ARRIVES_AT_PICKUP,[]
1,1432266155.0,380,MEETS_TRAVELLER_AT_PICKUP,[]
1,1432266155.0,410,DEPARTS_FROM_PICKUP,[3]
1,45023685.0,618,ARRIVES_AT_DROPOFF,[3]
1,45023685.0,1002,RECEIVES_REQUEST,[]
1,45023685.0,1002,IS_REJECTED_BY_TRAVELLER,[]
1,45023685.0,1242,RECEIVES_REQUEST,[]
1,45023685.0,1242,ACCEPTS_REQUEST,[]
1,45023685.0,1262,IS_ACCEPTED_BY_TRAVELLER,[]
1,45013862.0,1284,ARRIVES_AT_PICKUP,[]
1,45013862.0,1284,MEETS_TRAVELLER_AT_PICKUP,[]
1,45013862.0,1314,DEPARTS_FROM_PICKUP,[15]
1,550533155.0,1360,ARRIVES_AT_DROPOFF,[15]
1,550533155.0,1722,RECEIVES_REQUEST,[]
1,550533155.0,1722,ACCEPTS_REQUEST,[]
1,550533155.0,1742,IS_ACCEPTED_BY_TRAVELLER,[]
1,515749669.0,1895,ARRIVES_AT_PICKUP,[]
1,515749669.0,1895,MEETS_TRAVELLER_AT_PICKUP,[]
1,515749669.0,1925,DEPARTS_FROM_PICKUP,[19]
1,493799198.0,2193,ARRIVES_AT_DROPOFF,[19]
1,493799198.0,2922,RECEIVES_REQUEST,[]
1,493799198.0,2922,IS_REJECTED_BY_TRAVELLER,[]
1,493799198.0,3282,RECEIVES_REQUEST,[]
1,493799198.0,3282,IS_REJECTED_BY_TRAVELLER,[]
1,493799198.0,3402,RECEIVES_REQUEST,[]
1,493799198.0,3409,ACCEPTS_REQUEST,[]
1,493799198.0,3429,IS_ACCEPTED_BY_TRAVELLER,[]
1,44970065.0,3551,ARRIVES_AT_PICKUP,[]
1,44970065.0,3551,MEETS_TRAVELLER_AT_PICKUP,[]
1,44970065.0,3581,DEPARTS_FROM_PICKUP,[36]
1,44978600.0,3728,ARRIVES_AT_DROPOFF,[36]
1,44978600.0,10799,ENDS_SHIFT,[]
2,616509534.0,0,STARTS_DAY,[]
2,616509534.0,0,OPENS_APP,[]
2,616509534.0,42,RECEIVES_REQUEST,[]
2,616509534.0,42,ACCEPTS_REQUEST,[]
2,616509534.0,62,IS_ACCEPTED_BY_TRAVELLER,[]
2,411012774.0,152,ARRIVES_AT_PICKUP,[]
2,411012774.0,152,MEETS_TRAVELLER_AT_PICKUP,[]
2,411012774.0,182,DEPARTS_FROM_PICKUP,[0]
2,45033209.0,383,ARRIVES_AT_DROPOFF,[0]
2,45033209.0,402,RECEIVES_REQUEST,[]
2,45033209.0,402,ACCEPTS_REQUEST,[]
2,45033209.0,422,IS_ACCEPTED_BY_TRAVELLER,[]
2,616509588.0,495,ARRIVES_AT_PICKUP,[]
2,616509588.0,495,MEETS_TRAVELLER_AT_PICKUP,[]
2,616509588.0,525,DEPARTS_FROM_PICKUP,[7]
2,412117477.0,741,ARRIVES_AT_DROPOFF,[7]
2,412117477.0,1002,RECEIVES_REQUEST,[]
2,412117477.0,1002,ACCEPTS_REQUEST,[]
2,412117477.0,1022,IS_ACCEPTED_BY_TRAVELLER,[]
2,520820355.0,1078,ARRIVES_AT_PICKUP,[]
2,520820355.0,1078,MEETS_TRAVELLER_AT_PICKUP,[]
2,520820355.0,1108,DEPARTS_FROM_PICKUP,[11]
2,45016105.0,1211,ARRIVES_AT_DROPOFF,[11]
2,45016105.0,1842,RECEIVES_REQUEST,[]
2,45016105.0,1842,REJECTS_REQUEST,[]
2,45016105.0,2082,RECEIVES_REQUEST,[]
2,45016105.0,2082,REJECTS_REQUEST,[]
2,45016105.0,2442,RECEIVES_REQUEST,[]
2,45016105.0,2442,ACCEPTS_REQUEST,[]
2,45016105.0,2462,IS_ACCEPTED_BY_TRAVELLER,[]
2,1658828036.0,2526,ARRIVES_AT_PICKUP,[]
2,1658828036.0,2526,MEETS_TRAVELLER_AT_PICKUP,[]
2,1658828036.0,2556,DEPARTS_FROM_PICKUP,[24]
2,45002624.0,2639,ARRIVES_AT_DROPOFF,[24]
2,45002624.0,2682,RECEIVES_REQUEST,[]
