time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
40.0,5,0,0,False,False,True,accept,0101,0.06704835980765411,0.5090967196153082,0,0,0,1,0.457,49.0,45.0,0.457
160.0,8,1,0,False,False,True,accept,1000,0.056651745937254264,0.4883034918745086,0,0,0,1,0.763,80.0,76.0,0.763
280.0,1,5,0,False,False,True,accept,1101,0.06966429054979201,0.514328581099584,0,0,0,1,2.74,6.0,274.0,2.74
280.0,2,2,0,False,False,True,accept,1110,0.055487161997314884,0.4859743239946297,0,0,0,1,1.734,55.0,173.0,1.734
280.0,7,4,0,False,False,True,accept,0100,0.05571214235473742,0.48642428470947485,0,0,0,1,1.34,106.0,134.0,1.34
280.0,3,3,0,False,False,True,accept,1011,0.06967141088561943,0.5143428217712389,0,0,0,1,2.958,138.0,295.0,2.958
400.0,4,6,0,False,False,True,accept,1000,0.05761365522283277,0.4902273104456656,0,0,0,1,0.523,127.0,52.0,0.523
520.0,5,8,0,False,False,True,accept,0101,0.07387836956365491,0.5227567391273098,0,0,0,1,1.535,29.0,153.0,1.535
520.0,6,9,0,False,False,True,accept,0100,0.0557997625006015,0.48659952500120296,0,0,0,1,1.244,75.0,124.0,1.244
520.0,8,7,0,False,False,True,accept,1000,0.09570930080309446,0.5865557223906266,0,1,0,1,1.323,210.0,132.0,1.323
640.0,4,10,0,False,False,True,accept,1000,0.050996214902719,0.476992429805438,0,0,0,1,1.258,66.0,125.0,1.258
760.0,2,11,0,False,False,True,accept,1110,0.04940568540641817,0.4738113708128363,0,0,0,1,0.904,57.0,90.0,0.904
760.0,5,12,0,False,False,True,accept,0101,0.08009647638753284,0.5351929527750656,0,0,0,1,1.115,79.0,111.0,1.115
880.0,6,13,0,False,False,True,accept,0100,0.0489379063500634,0.4728758127001268,0,0,0,1,1.769,74.0,176.0,1.769
880.0,1,14,0,False,False,True,accept,1101,0.07607951395355443,0.5271590279071089,0,0,0,1,1.135,94.0,113.0,1.135
1120.0,8,15,0,False,False,True,accept,1000,0.08268874405341774,0.5727415964118171,0,0,0,1,2.328,0.0,232.0,2.328
1120.0,5,16,0,False,False,True,accept,0101,0.08617077921448475,0.5473415584289695,0,0,0,1,1.354,72.0,135.0,1.354
1240.0,7,18,0,False,False,True,accept,0100,0.049137162995785064,0.47327432599157016,0,0,0,1,1.276,85.0,127.0,1.276
1240.0,2,17,0,False,False,True,accept,1110,0.04295366869767714,0.4609073373953543,0,0,0,1,1.505,92.0,150.0,1.505
1360.0,1,19,0,False,False,True,accept,1101,0.0825333340436627,0.5400666680873254,0,0,0,1,1.563,70.0,156.0,1.563
1360.0,4,20,0,False,False,True,accept,1000,0.04445318290126366,0.4639063658025273,0,0,0,1,1.515,179.0,151.0,1.515
1480.0,8,21,0,False,False,True,accept,1000,0.07071803422166396,0.5600413028029646,0,0,0,1,1.916,57.0,191.0,1.916
1600.0,3,23,0,False,False,True,accept,1011,0.07624106265962242,0.5274821253192449,0,0,0,1,1.285,26.0,128.0,1.285
1600.0,5,24,0,False,False,True,accept,0101,0.0919975218022226,0.5589950436044452,0,0,0,1,2.036,37.0,203.0,2.036
1600.0,4,22,0,False,False,True,accept,1000,0.08024317410913939,0.5782634014689141,0,1,0,1,0.416,202.0,41.0,0.416
1720.0,2,25,0,False,False,True,accept,1110,0.03757633863361845,0.45015267726723684,0,0,0,1,0.868,19.0,86.0,0.868
1720.0,4,26,0,False,False,True,accept,1000,0.07570586880008909,0.5736724330154244,0,0,0,1,0.137,152.0,13.0,0.137
1960.0,7,27,0,False,False,True,accept,0100,0.042474891546398566,0.4599497830927971,0,0,0,1,2.514,7.0,251.0,2.514
1960.0,5,28,0,False,False,True,accept,0101,0.09684144418210905,0.5686828883642181,0,0,0,1,1.104,66.0,110.0,1.104
