pax,pos,t,event,veh_id
0,45009477,0,STARTS_DAY,
0,45009477,0,REQUESTS_RIDE,
0,45009477,87,RECEIVES_OFFER,
0,45009477,87,ACCEPTS_OFFER,
0,45009477,107,ARRIVES_AT_PICKUP,1.0
0,45009477,168,MEETS_DRIVER_AT_PICKUP,1.0
0,45009477,198,DEPARTS_FROM_PICKUP,1.0
0,44985358,274,ARRIVES_AT_DROPOFF,1.0
0,44985358,284,SETS_OFF_FOR_DEST,
0,44985358,284,ARRIVES_AT_DEST,
1,44971859,0,STARTS_DAY,
1,44971859,68,REQUESTS_RIDE,
1,44971859,87,RECEIVES_OFFER,
1,44971859,87,ACCEPTS_OFFER,
1,44971859,107,ARRIVES_AT_PICKUP,5.0
1,44971859,147,MEETS_DRIVER_AT_PICKUP,5.0
1,44971859,177,DEPARTS_FROM_PICKUP,5.0
1,1967365364,272,ARRIVES_AT_DROPOFF,5.0
1,1967365364,282,SETS_OFF_FOR_DEST,
1,1967365364,282,ARRIVES_AT_DEST,
2,513920005,0,STARTS_DAY,
2,513920005,70,REQUESTS_RIDE,
2,513920005,87,RECEIVES_OFFER,
2,513920005,87,IS_REJECTED_BY_VEHICLE,
2,513920005,87,RECEIVES_OFFER,
2,513920005,87,IS_REJECTED_BY_VEHICLE,
2,513920005,87,RECEIVES_OFFER,
2,513920005,87,IS_REJECTED_BY_VEHICLE,
2,513920005,87,RECEIVES_OFFER,
2,513920005,87,ACCEPTS_OFFER,
2,513920005,107,ARRIVES_AT_PICKUP,3.0
2,513920005,338,MEETS_DRIVER_AT_PICKUP,3.0
2,513920005,368,DEPARTS_FROM_PICKUP,3.0
2,441422924,675,ARRIVES_AT_DROPOFF,3.0
2,441422924,685,SETS_OFF_FOR_DEST,
2,441422924,685,ARRIVES_AT_DEST,
3,401350747,0,STARTS_DAY,
3,401350747,209,REQUESTS_RIDE,
3,401350747,327,RECEIVES_OFFER,
3,401350747,327,ACCEPTS_OFFER,
3,401350747,347,ARRIVES_AT_PICKUP,1.0
3,401350747,426,MEETS_DRIVER_AT_PICKUP,1.0
3,401350747,456,DEPARTS_FROM_PICKUP,1.0
3,550771675,717,ARRIVES_AT_DROPOFF,1.0
3,550771675,727,SETS_OFF_FOR_DEST,
3,550771675,727,ARRIVES_AT_DEST,
4,550501481,0,STARTS_DAY,
4,550501481,213,REQUESTS_RIDE,
4,550501481,327,RECEIVES_OFFER,
4,550501481,327,REJECTS_OFFER,
5,1431454100,0,STARTS_DAY,
5,1431454100,251,REQUESTS_RIDE,
5,1431454100,327,RECEIVES_OFFER,
5,1431454100,327,ACCEPTS_OFFER,
5,1431454100,347,ARRIVES_AT_PICKUP,7.0
5,1431454100,383,MEETS_DRIVER_AT_PICKUP,7.0
5,1431454100,413,DEPARTS_FROM_PICKUP,7.0
5,1665808439,593,ARRIVES_AT_DROPOFF,7.0
5,1665808439,603,SETS_OFF_FOR_DEST,
5,1665808439,603,ARRIVES_AT_DEST,
6,510874686,0,STARTS_DAY,
6,510874686,275,REQUESTS_RIDE,
6,510874686,327,RECEIVES_OFFER,
6,510874686,327,REJECTS_OFFER,
7,401320325,0,STARTS_DAY,
7,401320325,440,REQUESTS_RIDE,
7,401320325,447,RECEIVES_OFFER,
7,401320325,455,REJECTS_OFFER,
8,4290089185,0,STARTS_DAY,
8,4290089185,498,REQUESTS_RIDE,
8,4290089185,567,RECEIVES_OFFER,
8,4290089185,567,ACCEPTS_OFFER,
8,4290089185,587,ARRIVES_AT_PICKUP,8.0
8,4290089185,587,MEETS_DRIVER_AT_PICKUP,8.0
8,4290089185,617,DEPARTS_FROM_PICKUP,8.0
8,520837272,786,ARRIVES_AT_DROPOFF,8.0
8,520837272,796,SETS_OFF_FOR_DEST,
8,520837272,796,ARRIVES_AT_DEST,
9,44999815,0,STARTS_DAY,
9,44999815,634,REQUESTS_RIDE,
9,44999815,687,RECEIVES_OFFER,
9,44999815,687,ACCEPTS_OFFER,
9,44999815,707,ARRIVES_AT_PICKUP,7.0
9,44999815,780,MEETS_DRIVER_AT_PICKUP,7.0
9,44999815,810,DEPARTS_FROM_PICKUP,7.0
9,44989210,934,ARRIVES_AT_DROPOFF,7.0
9,44989210,944,SETS_OFF_FOR_DEST,
9,44989210,944,ARRIVES_AT_DEST,
10,45016501,0,STARTS_DAY,
10,45016501,702,REQUESTS_RIDE,
10,45016501,807,RECEIVES_OFFER,
10,45016501,807,ACCEPTS_OFFER,
10,45016501,827,ARRIVES_AT_PICKUP,1.0
10,45016501,923,MEETS_DRIVER_AT_PICKUP,1.0
10,45016501,953,DEPARTS_FROM_PICKUP,1.0
10,4290089185,1021,ARRIVES_AT_DROPOFF,1.0
10,4290089185,1031,SETS_OFF_FOR_DEST,
10,4290089185,1031,ARRIVES_AT_DEST,
11,45009475,0,STARTS_DAY,
11,45009475,714,REQUESTS_RIDE,
11,45009475,807,RECEIVES_OFFER,
11,45009475,807,ACCEPTS_OFFER,
11,45009475,827,ARRIVES_AT_PICKUP,8.0
11,45009475,881,MEETS_DRIVER_AT_PICKUP,8.0
11,45009475,911,DEPARTS_FROM_PICKUP,8.0
11,4290089182,1015,ARRIVES_AT_DROPOFF,8.0
11,4290089182,1025,SETS_OFF_FOR_DEST,
11,4290089182,1025,ARRIVES_AT_DEST,
12,44992623,0,STARTS_DAY,
12,44992623,768,REQUESTS_RIDE,
12,44992623,807,RECEIVES_OFFER,
12,44992623,807,REJECTS_OFFER,
13,44994289,0,STARTS_DAY,
13,44994289,801,REQUESTS_RIDE,
13,44994289,807,RECEIVES_OFFER,
13,44994289,816,ACCEPTS_OFFER,
13,44994289,836,ARRIVES_AT_PICKUP,4.0
13,44994289,885,MEETS_DRIVER_AT_PICKUP,4.0
13,44994289,915,DEPARTS_FROM_PICKUP,4.0
13,44985353,1067,ARRIVES_AT_DROPOFF,4.0
13,44985353,1077,SETS_OFF_FOR_DEST,
13,44985353,1077,ARRIVES_AT_DEST,
14,45025610,0,STARTS_DAY,
14,45025610,836,REQUESTS_RIDE,
14,45025610,927,RECEIVES_OFFER,
14,45025610,927,ACCEPTS_OFFER,
14,45025610,947,ARRIVES_AT_PICKUP,6.0
14,45025610,947,MEETS_DRIVER_AT_PICKUP,6.0
14,45025610,977,DEPARTS_FROM_PICKUP,6.0
14,44990927,1148,ARRIVES_AT_DROPOFF,6.0
14,44990927,1158,SETS_OFF_FOR_DEST,
14,44990927,1158,ARRIVES_AT_DEST,
15,44982950,0,STARTS_DAY,
15,44982950,972,REQUESTS_RIDE,
15,44982950,1047,RECEIVES_OFFER,
15,44982950,1047,ACCEPTS_OFFER,
15,44982950,1067,ARRIVES_AT_PICKUP,7.0
15,44982950,1134,MEETS_DRIVER_AT_PICKUP,7.0
15,44982950,1164,DEPARTS_FROM_PICKUP,7.0
15,45004316,1280,ARRIVES_AT_DROPOFF,7.0
15,45004316,1290,SETS_OFF_FOR_DEST,
15,45004316,1290,ARRIVES_AT_DEST,
16,45026017,0,STARTS_DAY,
16,45026017,1118,REQUESTS_RIDE,
16,45026017,1167,RECEIVES_OFFER,
16,45026017,1167,IS_REJECTED_BY_VEHICLE,
16,45026017,1167,RECEIVES_OFFER,
16,45026017,1167,IS_REJECTED_BY_VEHICLE,
16,45026017,1167,RECEIVES_OFFER,
16,45026017,1167,IS_REJECTED_BY_VEHICLE,
16,45026017,1167,RECEIVES_OFFER,
16,45026017,1167,IS_REJECTED_BY_VEHICLE,
16,45026017,1167,RECEIVES_OFFER,
16,45026017,1167,REJECTS_OFFER,
17,661170821,0,STARTS_DAY,
17,661170821,1132,REQUESTS_RIDE,
17,661170821,1167,RECEIVES_OFFER,
17,661170821,1167,ACCEPTS_OFFER,
17,661170821,1187,ARRIVES_AT_PICKUP,6.0
17,661170821,1227,MEETS_DRIVER_AT_PICKUP,6.0
17,661170821,1257,DEPARTS_FROM_PICKUP,6.0
17,510604520,1461,ARRIVES_AT_DROPOFF,6.0
17,510604520,1471,SETS_OFF_FOR_DEST,
17,510604520,1471,ARRIVES_AT_DEST,
18,522125156,0,STARTS_DAY,
18,522125156,1262,REQUESTS_RIDE,
18,522125156,1287,RECEIVES_OFFER,
18,522125156,1287,IS_REJECTED_BY_VEHICLE,
18,522125156,1287,RECEIVES_OFFER,
18,522125156,1287,IS_REJECTED_BY_VEHICLE,
18,522125156,1287,RECEIVES_OFFER,
18,522125156,1287,IS_REJECTED_BY_VEHICLE,
18,522125156,1287,RECEIVES_OFFER,
18,522125156,1287,IS_REJECTED_BY_VEHICLE,
18,522125156,1287,RECEIVES_OFFER,
18,522125156,1287,ACCEPTS_OFFER,
18,522125156,1307,ARRIVES_AT_PICKUP,3.0
18,522125156,1625,MEETS_DRIVER_AT_PICKUP,3.0
18,522125156,1655,DEPARTS_FROM_PICKUP,3.0
18,45007582,1806,ARRIVES_AT_DROPOFF,3.0
18,45007582,1816,SETS_OFF_FOR_DEST,
18,45007582,1816,ARRIVES_AT_DEST,
19,515753071,0,STARTS_DAY,
19,515753071,1441,REQUESTS_RIDE,
19,515753071,1527,RECEIVES_OFFER,
19,515753071,1527,ACCEPTS_OFFER,
19,515753071,1547,ARRIVES_AT_PICKUP,4.0
19,515753071,1560,MEETS_DRIVER_AT_PICKUP,4.0
19,515753071,1590,DEPARTS_FROM_PICKUP,4.0
19,520773643,1764,ARRIVES_AT_DROPOFF,4.0
19,520773643,1774,SETS_OFF_FOR_DEST,
19,520773643,1774,ARRIVES_AT_DEST,
20,44993506,0,STARTS_DAY,
20,44993506,1578,REQUESTS_RIDE,
20,44993506,1647,RECEIVES_OFFER,
20,44993506,1647,REJECTS_OFFER,
21,45001819,0,STARTS_DAY,
21,45001819,1678,REQUESTS_RIDE,
21,45001819,1767,RECEIVES_OFFER,
21,45001819,1767,ACCEPTS_OFFER,
21,45001819,1787,ARRIVES_AT_PICKUP,8.0
21,45001819,1852,MEETS_DRIVER_AT_PICKUP,8.0
21,45001819,1882,DEPARTS_FROM_PICKUP,8.0
21,44995665,1961,ARRIVES_AT_DROPOFF,8.0
21,44995665,1971,SETS_OFF_FOR_DEST,
21,44995665,1971,ARRIVES_AT_DEST,
22,661170806,0,STARTS_DAY,
22,661170806,1693,REQUESTS_RIDE,
22,661170806,1767,RECEIVES_OFFER,
22,661170806,1767,ACCEPTS_OFFER,
22,661170806,1787,ARRIVES_AT_PICKUP,5.0
22,661170806,1830,MEETS_DRIVER_AT_PICKUP,5.0
22,661170806,1860,DEPARTS_FROM_PICKUP,5.0
22,45013862,2003,ARRIVES_AT_DROPOFF,5.0
22,45013862,2013,SETS_OFF_FOR_DEST,
22,45013862,2013,ARRIVES_AT_DEST,
23,401350749,0,STARTS_DAY,
23,401350749,1700,REQUESTS_RIDE,
23,401350749,1767,RECEIVES_OFFER,
23,401350749,1767,IS_REJECTED_BY_VEHICLE,
23,401350749,1767,RECEIVES_OFFER,
23,401350749,1767,REJECTS_OFFER,
24,441422910,0,STARTS_DAY,
24,441422910,1710,REQUESTS_RIDE,
24,441422910,1767,RECEIVES_OFFER,
24,441422910,1767,ACCEPTS_OFFER,
24,441422910,1787,ARRIVES_AT_PICKUP,2.0
24,441422910,1844,MEETS_DRIVER_AT_PICKUP,2.0
24,441422910,1874,DEPARTS_FROM_PICKUP,2.0
24,44996737,1982,ARRIVES_AT_DROPOFF,2.0
24,44996737,1992,SETS_OFF_FOR_DEST,
24,44996737,1992,ARRIVES_AT_DEST,
25,45026903,0,STARTS_DAY,
25,45026903,2013,REQUESTS_RIDE,
25,45026903,2127,RECEIVES_OFFER,
25,45026903,2127,REJECTS_OFFER,
26,1402795353,0,STARTS_DAY,
26,1402795353,2208,REQUESTS_RIDE,
26,1402795353,2247,RECEIVES_OFFER,
26,1402795353,2247,ACCEPTS_OFFER,
26,1402795353,2267,ARRIVES_AT_PICKUP,6.0
26,1402795353,2267,MEETS_DRIVER_AT_PICKUP,6.0
26,1402795353,2297,DEPARTS_FROM_PICKUP,6.0
26,44988797,2475,ARRIVES_AT_DROPOFF,6.0
26,44988797,2485,SETS_OFF_FOR_DEST,
26,44988797,2485,ARRIVES_AT_DEST,
27,1432312416,0,STARTS_DAY,
27,1432312416,2474,REQUESTS_RIDE,
27,1432312416,2487,RECEIVES_OFFER,
27,1432312416,2489,ACCEPTS_OFFER,
27,1432312416,2509,ARRIVES_AT_PICKUP,4.0
27,1432312416,2527,MEETS_DRIVER_AT_PICKUP,4.0
27,1432312416,2557,DEPARTS_FROM_PICKUP,4.0
27,44986749,2697,ARRIVES_AT_DROPOFF,4.0
27,44986749,2707,SETS_OFF_FOR_DEST,
27,44986749,2707,ARRIVES_AT_DEST,
28,44984813,0,STARTS_DAY,
28,44984813,2558,REQUESTS_RIDE,
28,44984813,2607,RECEIVES_OFFER,
28,44984813,2607,ACCEPTS_OFFER,
28,44984813,2627,ARRIVES_AT_PICKUP,6.0
28,44984813,2637,MEETS_DRIVER_AT_PICKUP,6.0
28,44984813,2667,DEPARTS_FROM_PICKUP,6.0
28,1430378800,2871,ARRIVES_AT_DROPOFF,6.0
28,1430378800,2881,SETS_OFF_FOR_DEST,
28,1430378800,2881,ARRIVES_AT_DEST,
29,1430378821,0,STARTS_DAY,
29,1430378821,2570,REQUESTS_RIDE,
29,1430378821,2607,RECEIVES_OFFER,
29,1430378821,2607,ACCEPTS_OFFER,
29,1430378821,2627,ARRIVES_AT_PICKUP,1.0
29,1430378821,2627,MEETS_DRIVER_AT_PICKUP,1.0
29,1430378821,2657,DEPARTS_FROM_PICKUP,1.0
29,45004484,2777,ARRIVES_AT_DROPOFF,1.0
29,45004484,2787,SETS_OFF_FOR_DEST,
29,45004484,2787,ARRIVES_AT_DEST,
30,45014758,0,STARTS_DAY,
30,45014758,2595,REQUESTS_RIDE,
30,45014758,2607,RECEIVES_OFFER,
30,45014758,2610,ACCEPTS_OFFER,
30,45014758,2630,ARRIVES_AT_PICKUP,3.0
30,45014758,2660,MEETS_DRIVER_AT_PICKUP,3.0
