pax,pos,t,event,veh_id
0,44982385,0,STARTS_DAY,
0,44982385,0,REQUESTS_RIDE,
0,44982385,39,RECEIVES_OFFER,
0,44982385,39,ACCEPTS_OFFER,
0,44982385,59,ARRIVES_AT_PICKUP,2.0
0,44982385,115,MEETS_DRIVER_AT_PICKUP,2.0
0,44982385,145,DEPARTS_FROM_PICKUP,2.0
0,441422911,305,ARRIVES_AT_DROPOFF,2.0
0,441422911,315,SETS_OFF_FOR_DEST,
0,441422911,315,ARRIVES_AT_DEST,
1,515739010,0,STARTS_DAY,
1,515739010,32,REQUESTS_RIDE,
1,515739010,39,RECEIVES_OFFER,
1,515739010,47,ACCEPTS_OFFER,
1,515739010,67,ARRIVES_AT_PICKUP,7.0
1,515739010,97,MEETS_DRIVER_AT_PICKUP,7.0
1,515739010,127,DEPARTS_FROM_PICKUP,7.0
1,1665808435,255,ARRIVES_AT_DROPOFF,7.0
1,1665808435,265,SETS_OFF_FOR_DEST,
1,1665808435,265,ARRIVES_AT_DEST,
2,493799198,0,STARTS_DAY,
2,493799198,90,REQUESTS_RIDE,
2,493799198,159,RECEIVES_OFFER,
2,493799198,159,ACCEPTS_OFFER,
2,493799198,179,ARRIVES_AT_PICKUP,8.0
2,493799198,229,MEETS_DRIVER_AT_PICKUP,8.0
2,493799198,259,DEPARTS_FROM_PICKUP,8.0
2,45028722,669,ARRIVES_AT_DROPOFF,8.0
2,45028722,679,SETS_OFF_FOR_DEST,
2,45028722,679,ARRIVES_AT_DEST,
3,45027382,0,STARTS_DAY,
3,45027382,115,REQUESTS_RIDE,
3,45027382,159,RECEIVES_OFFER,
3,45027382,159,ACCEPTS_OFFER,
3,45027382,179,ARRIVES_AT_PICKUP,5.0
3,45027382,210,MEETS_DRIVER_AT_PICKUP,5.0
3,45027382,240,DEPARTS_FROM_PICKUP,5.0
3,45019694,487,ARRIVES_AT_DROPOFF,5.0
3,45019694,497,SETS_OFF_FOR_DEST,
3,45019694,497,ARRIVES_AT_DEST,
4,1432266155,0,STARTS_DAY,
4,1432266155,188,REQUESTS_RIDE,
4,1432266155,279,RECEIVES_OFFER,
4,1432266155,279,ACCEPTS_OFFER,
4,1432266155,299,ARRIVES_AT_PICKUP,4.0
4,1432266155,382,MEETS_DRIVER_AT_PICKUP,4.0
4,1432266155,412,DEPARTS_FROM_PICKUP,4.0
4,4290089183,583,ARRIVES_AT_DROPOFF,4.0
4,4290089183,593,SETS_OFF_FOR_DEST,
4,4290089183,593,ARRIVES_AT_DEST,
5,1665808438,0,STARTS_DAY,
5,1665808438,520,REQUESTS_RIDE,
5,1665808438,639,RECEIVES_OFFER,
5,1665808438,639,ACCEPTS_OFFER,
5,1665808438,659,ARRIVES_AT_PICKUP,7.0
5,1665808438,659,MEETS_DRIVER_AT_PICKUP,7.0
5,1665808438,689,DEPARTS_FROM_PICKUP,7.0
5,44986197,793,ARRIVES_AT_DROPOFF,7.0
5,44986197,803,SETS_OFF_FOR_DEST,
5,44986197,803,ARRIVES_AT_DEST,
6,44989733,0,STARTS_DAY,
6,44989733,528,REQUESTS_RIDE,
6,44989733,639,RECEIVES_OFFER,
6,44989733,639,ACCEPTS_OFFER,
6,44989733,659,ARRIVES_AT_PICKUP,6.0
6,44989733,749,MEETS_DRIVER_AT_PICKUP,6.0
6,44989733,779,DEPARTS_FROM_PICKUP,6.0
6,45005027,895,ARRIVES_AT_DROPOFF,6.0
6,45005027,905,SETS_OFF_FOR_DEST,
6,45005027,905,ARRIVES_AT_DEST,
7,520837271,0,STARTS_DAY,
7,520837271,555,REQUESTS_RIDE,
7,520837271,639,RECEIVES_OFFER,
7,520837271,639,ACCEPTS_OFFER,
7,520837271,659,ARRIVES_AT_PICKUP,1.0
7,520837271,659,MEETS_DRIVER_AT_PICKUP,1.0
7,520837271,689,DEPARTS_FROM_PICKUP,1.0
7,44987836,829,ARRIVES_AT_DROPOFF,1.0
7,44987836,839,SETS_OFF_FOR_DEST,
7,44987836,839,ARRIVES_AT_DEST,
8,44984807,0,STARTS_DAY,
8,44984807,683,REQUESTS_RIDE,
8,44984807,759,RECEIVES_OFFER,
8,44984807,759,ACCEPTS_OFFER,
8,44984807,779,ARRIVES_AT_PICKUP,5.0
