veh,pos,t,event,paxes
1,5257342096.0,0,STARTS_DAY,[]
1,5257342096.0,0,OPENS_APP,[]
1,5257342096.0,280,RECEIVES_REQUEST,[]
1,5257342096.0,280,ACCEPTS_REQUEST,[]
1,401350749.0,286,ARRIVES_AT_PICKUP,[]
1,401350749.0,300,IS_ACCEPTED_BY_TRAVELLER,[]
1,401350749.0,300,MEETS_TRAVELLER_AT_PICKUP,[]
1,401350749.0,330,DEPARTS_FROM_PICKUP,[5]
1,45011794.0,604,ARRIVES_AT_DROPOFF,[5]
1,45011794.0,880,RECEIVES_REQUEST,[]
1,45011794.0,880,ACCEPTS_REQUEST,[]
1,45011794.0,900,IS_ACCEPTED_BY_TRAVELLER,[]
1,44983937.0,976,ARRIVES_AT_PICKUP,[]
1,44983937.0,976,MEETS_TRAVELLER_AT_PICKUP,[]
1,44983937.0,1006,DEPARTS_FROM_PICKUP,[14]
1,45002624.0,1119,ARRIVES_AT_DROPOFF,[14]
1,45002624.0,1360,RECEIVES_REQUEST,[]
1,45002624.0,1360,ACCEPTS_REQUEST,[]
1,45002624.0,1380,IS_ACCEPTED_BY_TRAVELLER,[]
1,44998670.0,1430,ARRIVES_AT_PICKUP,[]
1,44998670.0,1430,MEETS_TRAVELLER_AT_PICKUP,[]
1,44998670.0,1460,DEPARTS_FROM_PICKUP,[19]
1,513919514.0,1616,ARRIVES_AT_DROPOFF,[19]
1,513919514.0,3160,RECEIVES_REQUEST,[]
1,513919514.0,3160,ACCEPTS_REQUEST,[]
1,513919514.0,3180,IS_ACCEPTED_BY_TRAVELLER,[]
1,45020953.0,3338,ARRIVES_AT_PICKUP,[]
1,45020953.0,3338,MEETS_TRAVELLER_AT_PICKUP,[]
1,45020953.0,3368,DEPARTS_FROM_PICKUP,[36]
1,510874686.0,3539,ARRIVES_AT_DROPOFF,[36]
1,510874686.0,10799,ENDS_SHIFT,[]
2,412117477.0,0,STARTS_DAY,[]
2,412117477.0,0,OPENS_APP,[]
2,412117477.0,280,RECEIVES_REQUEST,[]
2,412117477.0,280,ACCEPTS_REQUEST,[]
2,412117477.0,300,IS_ACCEPTED_BY_TRAVELLER,[]
2,522125185.0,324,ARRIVES_AT_PICKUP,[]
2,522125185.0,324,MEETS_TRAVELLER_AT_PICKUP,[]
2,522125185.0,354,DEPARTS_FROM_PICKUP,[2]
2,44980271.0,527,ARRIVES_AT_DROPOFF,[2]
2,44980271.0,760,RECEIVES_REQUEST,[]
2,44980271.0,760,ACCEPTS_REQUEST,[]
2,44980271.0,780,IS_ACCEPTED_BY_TRAVELLER,[]
2,44977048.0,817,ARRIVES_AT_PICKUP,[]
2,44977048.0,817,MEETS_TRAVELLER_AT_PICKUP,[]
2,44977048.0,847,DEPARTS_FROM_PICKUP,[11]
2,44984815.0,937,ARRIVES_AT_DROPOFF,[11]
2,44984815.0,1240,RECEIVES_REQUEST,[]
2,44984815.0,1240,ACCEPTS_REQUEST,[]
2,44984815.0,1260,IS_ACCEPTED_BY_TRAVELLER,[]
2,515749669.0,1335,ARRIVES_AT_PICKUP,[]
2,515749669.0,1335,MEETS_TRAVELLER_AT_PICKUP,[]
2,515749669.0,1365,DEPARTS_FROM_PICKUP,[17]
2,5257342095.0,1515,ARRIVES_AT_DROPOFF,[17]
2,5257342095.0,1720,RECEIVES_REQUEST,[]
2,5257342095.0,1720,ACCEPTS_REQUEST,[]
2,510874591.0,1739,ARRIVES_AT_PICKUP,[]
2,510874591.0,1740,IS_ACCEPTED_BY_TRAVELLER,[]
2,510874591.0,1740,MEETS_TRAVELLER_AT_PICKUP,[]
2,510874591.0,1770,DEPARTS_FROM_PICKUP,[25]
2,44984815.0,1856,ARRIVES_AT_DROPOFF,[25]
2,44984815.0,2560,RECEIVES_REQUEST,[]
2,44984815.0,2560,ACCEPTS_REQUEST,[]
2,44983944.0,2577,ARRIVES_AT_PICKUP,[]
2,44983944.0,2580,IS_ACCEPTED_BY_TRAVELLER,[]
