pax,pos,t,event,veh_id
0,45017583,0,STARTS_DAY,
0,45017583,0,REQUESTS_RIDE,
0,45017583,12,RECEIVES_OFFER,
0,45017583,15,ACCEPTS_OFFER,
0,45017583,35,ARRIVES_AT_PICKUP,4.0
0,45017583,36,MEETS_DRIVER_AT_PICKUP,4.0
0,45017583,66,DEPARTS_FROM_PICKUP,4.0
0,515741184,192,ARRIVES_AT_DROPOFF,4.0
0,515741184,202,SETS_OFF_FOR_DEST,
0,515741184,202,ARRIVES_AT_DEST,
1,5198463274,0,STARTS_DAY,
1,5198463274,198,REQUESTS_RIDE,
1,5198463274,252,RECEIVES_OFFER,
1,5198463274,252,ACCEPTS_OFFER,
1,5198463274,272,ARRIVES_AT_PICKUP,1.0
1,5198463274,308,MEETS_DRIVER_AT_PICKUP,1.0
1,5198463274,338,DEPARTS_FROM_PICKUP,1.0
1,45013862,486,ARRIVES_AT_DROPOFF,1.0
1,45013862,496,SETS_OFF_FOR_DEST,
1,45013862,496,ARRIVES_AT_DEST,
2,45013675,0,STARTS_DAY,
2,45013675,252,REQUESTS_RIDE,
2,45013675,252,RECEIVES_OFFER,
2,45013675,267,ACCEPTS_OFFER,
2,45013675,287,ARRIVES_AT_PICKUP,5.0
2,45013675,302,MEETS_DRIVER_AT_PICKUP,5.0
2,45013675,332,DEPARTS_FROM_PICKUP,5.0
2,513787847,393,ARRIVES_AT_DROPOFF,5.0
2,513787847,403,SETS_OFF_FOR_DEST,
2,513787847,403,ARRIVES_AT_DEST,
3,2502710379,0,STARTS_DAY,
3,2502710379,315,REQUESTS_RIDE,
3,2502710379,372,RECEIVES_OFFER,
3,2502710379,372,ACCEPTS_OFFER,
3,2502710379,392,ARRIVES_AT_PICKUP,6.0
3,2502710379,451,MEETS_DRIVER_AT_PICKUP,6.0
3,2502710379,481,DEPARTS_FROM_PICKUP,6.0
3,534558194,819,ARRIVES_AT_DROPOFF,6.0
3,534558194,829,SETS_OFF_FOR_DEST,
3,534558194,829,ARRIVES_AT_DEST,
4,44992623,0,STARTS_DAY,
4,44992623,351,REQUESTS_RIDE,
4,44992623,372,RECEIVES_OFFER,
4,44992623,372,ACCEPTS_OFFER,
4,44992623,392,ARRIVES_AT_PICKUP,7.0
4,44992623,392,MEETS_DRIVER_AT_PICKUP,7.0
4,44992623,422,DEPARTS_FROM_PICKUP,7.0
4,44988344,486,ARRIVES_AT_DROPOFF,7.0
4,44988344,496,SETS_OFF_FOR_DEST,
4,44988344,496,ARRIVES_AT_DEST,
5,44976024,0,STARTS_DAY,
5,44976024,387,REQUESTS_RIDE,
5,44976024,492,RECEIVES_OFFER,
5,44976024,492,ACCEPTS_OFFER,
5,44976024,512,ARRIVES_AT_PICKUP,3.0
5,44976024,617,MEETS_DRIVER_AT_PICKUP,3.0
5,44976024,647,DEPARTS_FROM_PICKUP,3.0
5,45007975,789,ARRIVES_AT_DROPOFF,3.0
5,45007975,799,SETS_OFF_FOR_DEST,
5,45007975,799,ARRIVES_AT_DEST,
6,401350753,0,STARTS_DAY,
6,401350753,487,REQUESTS_RIDE,
6,401350753,492,RECEIVES_OFFER,
6,401350753,502,ACCEPTS_OFFER,
6,401350753,522,ARRIVES_AT_PICKUP,5.0
6,401350753,527,MEETS_DRIVER_AT_PICKUP,5.0
6,401350753,557,DEPARTS_FROM_PICKUP,5.0
6,45014758,699,ARRIVES_AT_DROPOFF,5.0
6,45014758,709,SETS_OFF_FOR_DEST,
6,45014758,709,ARRIVES_AT_DEST,
7,45019694,0,STARTS_DAY,
7,45019694,520,REQUESTS_RIDE,
7,45019694,612,RECEIVES_OFFER,
7,45019694,612,ACCEPTS_OFFER,
7,45019694,632,ARRIVES_AT_PICKUP,1.0
7,45019694,636,MEETS_DRIVER_AT_PICKUP,1.0
7,45019694,666,DEPARTS_FROM_PICKUP,1.0
7,44999015,770,ARRIVES_AT_DROPOFF,1.0
7,44999015,780,SETS_OFF_FOR_DEST,
7,44999015,780,ARRIVES_AT_DEST,
8,838045970,0,STARTS_DAY,
8,838045970,559,REQUESTS_RIDE,
8,838045970,612,RECEIVES_OFFER,
8,838045970,612,REJECTS_OFFER,
9,44981315,0,STARTS_DAY,
9,44981315,607,REQUESTS_RIDE,
9,44981315,612,RECEIVES_OFFER,
9,44981315,622,ACCEPTS_OFFER,
9,44981315,642,ARRIVES_AT_PICKUP,7.0
9,44981315,671,MEETS_DRIVER_AT_PICKUP,7.0
9,44981315,701,DEPARTS_FROM_PICKUP,7.0
9,3445597526,834,ARRIVES_AT_DROPOFF,7.0
9,3445597526,844,SETS_OFF_FOR_DEST,
9,3445597526,844,ARRIVES_AT_DEST,
10,45033214,0,STARTS_DAY,
10,45033214,718,REQUESTS_RIDE,
10,45033214,732,RECEIVES_OFFER,
10,45033214,733,ACCEPTS_OFFER,
10,45033214,753,ARRIVES_AT_PICKUP,8.0
10,45033214,787,MEETS_DRIVER_AT_PICKUP,8.0
10,45033214,817,DEPARTS_FROM_PICKUP,8.0
10,45017813,891,ARRIVES_AT_DROPOFF,8.0
10,45017813,901,SETS_OFF_FOR_DEST,
10,45017813,901,ARRIVES_AT_DEST,
11,44998194,0,STARTS_DAY,
11,44998194,766,REQUESTS_RIDE,
11,44998194,852,RECEIVES_OFFER,
11,44998194,852,ACCEPTS_OFFER,
11,44998194,872,ARRIVES_AT_PICKUP,1.0
11,44998194,872,MEETS_DRIVER_AT_PICKUP,1.0
11,44998194,902,DEPARTS_FROM_PICKUP,1.0
11,4290089188,1010,ARRIVES_AT_DROPOFF,1.0
11,4290089188,1020,SETS_OFF_FOR_DEST,
11,4290089188,1020,ARRIVES_AT_DEST,
12,45022517,0,STARTS_DAY,
12,45022517,876,REQUESTS_RIDE,
12,45022517,972,RECEIVES_OFFER,
12,45022517,972,ACCEPTS_OFFER,
12,45022517,992,ARRIVES_AT_PICKUP,2.0
12,45022517,1028,MEETS_DRIVER_AT_PICKUP,2.0
12,45022517,1058,DEPARTS_FROM_PICKUP,2.0
12,1402795348,1168,ARRIVES_AT_DROPOFF,2.0
12,1402795348,1178,SETS_OFF_FOR_DEST,
12,1402795348,1178,ARRIVES_AT_DEST,
13,513898290,0,STARTS_DAY,
13,513898290,1132,REQUESTS_RIDE,
13,513898290,1212,RECEIVES_OFFER,
13,513898290,1212,ACCEPTS_OFFER,
13,513898290,1232,ARRIVES_AT_PICKUP,4.0
13,513898290,1267,MEETS_DRIVER_AT_PICKUP,4.0
13,513898290,1297,DEPARTS_FROM_PICKUP,4.0
13,45013245,1463,ARRIVES_AT_DROPOFF,4.0
13,45013245,1473,SETS_OFF_FOR_DEST,
13,45013245,1473,ARRIVES_AT_DEST,
14,45032662,0,STARTS_DAY,
14,45032662,1191,REQUESTS_RIDE,
14,45032662,1212,RECEIVES_OFFER,
14,45032662,1212,REJECTS_OFFER,
15,44997217,0,STARTS_DAY,
