veh,pos,t,event,paxes
1,1852881068.0,0,STARTS_DAY,[]
1,1852881068.0,0,OPENS_APP,[]
1,1852881068.0,307,RECEIVES_REQUEST,[]
1,1852881068.0,307,ACCEPTS_REQUEST,[]
1,1852881068.0,327,IS_ACCEPTED_BY_TRAVELLER,[]
1,616509539.0,386,ARRIVES_AT_PICKUP,[]
1,616509539.0,386,MEETS_TRAVELLER_AT_PICKUP,[]
1,616509539.0,416,DEPARTS_FROM_PICKUP,[3]
1,45017952.0,758,ARRIVES_AT_DROPOFF,[3]
1,45017952.0,1027,RECEIVES_REQUEST,[]
1,45017952.0,1027,REJECTS_REQUEST,[]
1,45017952.0,2227,RECEIVES_REQUEST,[]
1,45017952.0,2227,ACCEPTS_REQUEST,[]
1,45017952.0,2247,IS_ACCEPTED_BY_TRAVELLER,[]
1,45020106.0,2393,ARRIVES_AT_PICKUP,[]
1,45020106.0,2393,MEETS_TRAVELLER_AT_PICKUP,[]
1,45020106.0,2423,DEPARTS_FROM_PICKUP,[28]
1,520837271.0,2556,ARRIVES_AT_DROPOFF,[28]
1,520837271.0,2587,RECEIVES_REQUEST,[]
1,520837271.0,2587,ACCEPTS_REQUEST,[]
1,520837271.0,2607,IS_ACCEPTED_BY_TRAVELLER,[]
1,45004484.0,2629,ARRIVES_AT_PICKUP,[]
1,45004484.0,2629,MEETS_TRAVELLER_AT_PICKUP,[]
1,45004484.0,2659,DEPARTS_FROM_PICKUP,[32]
1,45005024.0,2835,ARRIVES_AT_DROPOFF,[32]
1,45005024.0,2947,RECEIVES_REQUEST,[]
1,45005024.0,2947,ACCEPTS_REQUEST,[]
1,45005024.0,2967,IS_ACCEPTED_BY_TRAVELLER,[]
1,1590515649.0,3059,ARRIVES_AT_PICKUP,[]
1,1590515649.0,3059,MEETS_TRAVELLER_AT_PICKUP,[]
1,1590515649.0,3089,DEPARTS_FROM_PICKUP,[35]
1,1619407404.0,3397,ARRIVES_AT_DROPOFF,[35]
1,1619407404.0,3547,RECEIVES_REQUEST,[]
1,1619407404.0,3547,ACCEPTS_REQUEST,[]
1,1619407404.0,3567,IS_ACCEPTED_BY_TRAVELLER,[]
1,500965113.0,3604,ARRIVES_AT_PICKUP,[]
1,500965113.0,3604,MEETS_TRAVELLER_AT_PICKUP,[]
1,500965113.0,3634,DEPARTS_FROM_PICKUP,[39]
1,522125203.0,3746,ARRIVES_AT_DROPOFF,[39]
1,522125203.0,10799,ENDS_SHIFT,[]
2,1430378819.0,0,STARTS_DAY,[]
2,1430378819.0,0,OPENS_APP,[]
2,1430378819.0,1027,RECEIVES_REQUEST,[]
2,1430378819.0,1027,ACCEPTS_REQUEST,[]
2,1430378819.0,1047,IS_ACCEPTED_BY_TRAVELLER,[]
2,44988793.0,1130,ARRIVES_AT_PICKUP,[]
2,44988793.0,1130,MEETS_TRAVELLER_AT_PICKUP,[]
2,44988793.0,1160,DEPARTS_FROM_PICKUP,[15]
2,45006382.0,1214,ARRIVES_AT_DROPOFF,[15]
2,45006382.0,1387,RECEIVES_REQUEST,[]
2,45006382.0,1387,IS_REJECTED_BY_TRAVELLER,[]
2,45006382.0,1627,RECEIVES_REQUEST,[]
2,45006382.0,1627,ACCEPTS_REQUEST,[]
2,45006382.0,1647,IS_ACCEPTED_BY_TRAVELLER,[]
2,515765264.0,1727,ARRIVES_AT_PICKUP,[]
2,515765264.0,1727,MEETS_TRAVELLER_AT_PICKUP,[]
2,515765264.0,1757,DEPARTS_FROM_PICKUP,[18]
2,44991818.0,1935,ARRIVES_AT_DROPOFF,[18]
2,44991818.0,2227,RECEIVES_REQUEST,[]
2,44991818.0,2227,ACCEPTS_REQUEST,[]
2,44991818.0,2247,IS_ACCEPTED_BY_TRAVELLER,[]
2,513920027.0,2289,ARRIVES_AT_PICKUP,[]
2,513920027.0,2289,MEETS_TRAVELLER_AT_PICKUP,[]
2,513920027.0,2319,DEPARTS_FROM_PICKUP,[26]
2,45005027.0,2487,ARRIVES_AT_DROPOFF,[26]
2,45005027.0,2707,RECEIVES_REQUEST,[]
2,45005027.0,2714,ACCEPTS_REQUEST,[]
2,45005027.0,2734,IS_ACCEPTED_BY_TRAVELLER,[]
2,519788530.0,2839,ARRIVES_AT_PICKUP,[]
2,519788530.0,2839,MEETS_TRAVELLER_AT_PICKUP,[]
2,519788530.0,2869,DEPARTS_FROM_PICKUP,[34]
2,45015703.0,3019,ARRIVES_AT_DROPOFF,[34]
2,45015703.0,3067,RECEIVES_REQUEST,[]
2,45015703.0,3067,IS_REJECTED_BY_TRAVELLER,[]
2,45015703.0,3187,RECEIVES_REQUEST,[]
2,45015703.0,3187,ACCEPTS_REQUEST,[]
2,45015703.0,3207,IS_ACCEPTED_BY_TRAVELLER,[]
2,45031753.0,3449,ARRIVES_AT_PICKUP,[]
2,45031753.0,3449,MEETS_TRAVELLER_AT_PICKUP,[]
2,45031753.0,3479,DEPARTS_FROM_PICKUP,[38]
2,1665808435.0,3697,ARRIVES_AT_DROPOFF,[38]
2,1665808435.0,10799,ENDS_SHIFT,[]
3,45007130.0,0,STARTS_DAY,[]
3,45007130.0,0,OPENS_APP,[]
3,45007130.0,67,RECEIVES_REQUEST,[]
3,45007130.0,67,ACCEPTS_REQUEST,[]
3,45007130.0,87,IS_ACCEPTED_BY_TRAVELLER,[]
3,5257342097.0,99,ARRIVES_AT_PICKUP,[]
3,5257342097.0,99,MEETS_TRAVELLER_AT_PICKUP,[]
3,5257342097.0,129,DEPARTS_FROM_PICKUP,[0]
3,45000745.0,162,ARRIVES_AT_DROPOFF,[0]
3,45000745.0,427,RECEIVES_REQUEST,[]
3,45000745.0,427,ACCEPTS_REQUEST,[]
3,45007130.0,444,ARRIVES_AT_PICKUP,[]
3,45007130.0,447,IS_ACCEPTED_BY_TRAVELLER,[]
3,45007130.0,447,MEETS_TRAVELLER_AT_PICKUP,[]
3,45007130.0,477,DEPARTS_FROM_PICKUP,[4]
3,44990922.0,613,ARRIVES_AT_DROPOFF,[4]
3,44990922.0,907,RECEIVES_REQUEST,[]
3,44990922.0,907,ACCEPTS_REQUEST,[]
3,44990922.0,927,IS_ACCEPTED_BY_TRAVELLER,[]
3,552348325.0,1038,ARRIVES_AT_PICKUP,[]
3,552348325.0,1038,MEETS_TRAVELLER_AT_PICKUP,[]
3,552348325.0,1068,DEPARTS_FROM_PICKUP,[11]
3,45011500.0,1159,ARRIVES_AT_DROPOFF,[11]
3,45011500.0,1867,RECEIVES_REQUEST,[]
3,45011500.0,1867,ACCEPTS_REQUEST,[]
3,45011500.0,1887,IS_ACCEPTED_BY_TRAVELLER,[]
3,44990922.0,1934,ARRIVES_AT_PICKUP,[]
3,44990922.0,1934,MEETS_TRAVELLER_AT_PICKUP,[]
3,44990922.0,1964,DEPARTS_FROM_PICKUP,[24]
3,3044229612.0,2034,ARRIVES_AT_DROPOFF,[24]
3,3044229612.0,2467,RECEIVES_REQUEST,[]
3,3044229612.0,2467,ACCEPTS_REQUEST,[]
3,3044229612.0,2487,IS_ACCEPTED_BY_TRAVELLER,[]
3,44969511.0,2515,ARRIVES_AT_PICKUP,[]
3,44969511.0,2515,MEETS_TRAVELLER_AT_PICKUP,[]
3,44969511.0,2545,DEPARTS_FROM_PICKUP,[30]
3,44980271.0,2590,ARRIVES_AT_DROPOFF,[30]
3,44980271.0,2707,RECEIVES_REQUEST,[]
3,44980271.0,2707,ACCEPTS_REQUEST,[]
3,44980271.0,2727,IS_ACCEPTED_BY_TRAVELLER,[]
3,5257342095.0,2820,ARRIVES_AT_PICKUP,[]
3,5257342095.0,2820,MEETS_TRAVELLER_AT_PICKUP,[]
3,5257342095.0,2850,DEPARTS_FROM_PICKUP,[33]
3,44970561.0,3188,ARRIVES_AT_DROPOFF,[33]
3,44970561.0,10799,ENDS_SHIFT,[]
4,45014331.0,0,STARTS_DAY,[]
4,45014331.0,0,OPENS_APP,[]
4,45014331.0,667,RECEIVES_REQUEST,[]
4,45014331.0,667,IS_REJECTED_BY_TRAVELLER,[]
4,45014331.0,1027,RECEIVES_REQUEST,[]
4,45014331.0,1027,REJECTS_REQUEST,[]
4,45014331.0,3187,RECEIVES_REQUEST,[]
4,45014331.0,3187,REJECTS_REQUEST,[]
4,45014331.0,10799,ENDS_SHIFT,[]
5,44995156.0,0,STARTS_DAY,[]
5,44995156.0,0,OPENS_APP,[]
5,44995156.0,547,RECEIVES_REQUEST,[]
5,44995156.0,547,ACCEPTS_REQUEST,[]
5,44995156.0,567,IS_ACCEPTED_BY_TRAVELLER,[]
5,510874642.0,589,ARRIVES_AT_PICKUP,[]
5,510874642.0,589,MEETS_TRAVELLER_AT_PICKUP,[]
5,510874642.0,619,DEPARTS_FROM_PICKUP,[6]
5,44983441.0,699,ARRIVES_AT_DROPOFF,[6]
5,44983441.0,787,RECEIVES_REQUEST,[]
5,44983441.0,787,ACCEPTS_REQUEST,[]
5,44983441.0,807,IS_ACCEPTED_BY_TRAVELLER,[]
5,1967365383.0,841,ARRIVES_AT_PICKUP,[]
5,1967365383.0,841,MEETS_TRAVELLER_AT_PICKUP,[]
5,1967365383.0,871,DEPARTS_FROM_PICKUP,[10]
5,1670703736.0,1082,ARRIVES_AT_DROPOFF,[10]
5,1670703736.0,1267,RECEIVES_REQUEST,[]
5,1670703736.0,1272,IS_REJECTED_BY_TRAVELLER,[]
5,1670703736.0,1627,RECEIVES_REQUEST,[]
5,1670703736.0,1631,IS_REJECTED_BY_TRAVELLER,[]
5,1670703736.0,1867,RECEIVES_REQUEST,[]
5,1670703736.0,1867,ACCEPTS_REQUEST,[]
5,1670703736.0,1867,ARRIVES_AT_PICKUP,[]
5,1670703736.0,1887,IS_ACCEPTED_BY_TRAVELLER,[]
5,1670703736.0,1887,MEETS_TRAVELLER_AT_PICKUP,[]
5,1670703736.0,1917,DEPARTS_FROM_PICKUP,[23]
5,45020380.0,2188,ARRIVES_AT_DROPOFF,[23]
5,45020380.0,2227,RECEIVES_REQUEST,[]
5,45020380.0,2227,ACCEPTS_REQUEST,[]
5,45020380.0,2247,IS_ACCEPTED_BY_TRAVELLER,[]
5,838045958.0,2347,ARRIVES_AT_PICKUP,[]
5,838045958.0,2347,MEETS_TRAVELLER_AT_PICKUP,[]
5,838045958.0,2377,DEPARTS_FROM_PICKUP,[27]
5,520831195.0,2645,ARRIVES_AT_DROPOFF,[27]
5,520831195.0,2707,RECEIVES_REQUEST,[]
5,520831195.0,2707,REJECTS_REQUEST,[]
5,520831195.0,2947,RECEIVES_REQUEST,[]
5,520831195.0,2947,REJECTS_REQUEST,[]
5,520831195.0,3187,RECEIVES_REQUEST,[]
5,520831195.0,3187,REJECTS_REQUEST,[]
5,520831195.0,10799,ENDS_SHIFT,[]
6,306568311.0,0,STARTS_DAY,[]
6,306568311.0,0,OPENS_APP,[]
6,306568311.0,427,RECEIVES_REQUEST,[]
6,306568311.0,427,ACCEPTS_REQUEST,[]
6,661170806.0,430,ARRIVES_AT_PICKUP,[]
6,661170806.0,447,IS_ACCEPTED_BY_TRAVELLER,[]
6,661170806.0,447,MEETS_TRAVELLER_AT_PICKUP,[]
