veh,pos,t,event,paxes
1,44992623.0,0,STARTS_DAY,[]
1,44992623.0,0,OPENS_APP,[]
1,44992623.0,84,RECEIVES_REQUEST,[]
1,44992623.0,84,ACCEPTS_REQUEST,[]
1,44992623.0,104,IS_ACCEPTED_BY_TRAVELLER,[]
1,44983441.0,112,ARRIVES_AT_PICKUP,[]
1,44983441.0,112,MEETS_TRAVELLER_AT_PICKUP,[]
1,44983441.0,142,DEPARTS_FROM_PICKUP,[1]
1,550641134.0,273,ARRIVES_AT_DROPOFF,[1]
1,550641134.0,324,RECEIVES_REQUEST,[]
1,550641134.0,324,ACCEPTS_REQUEST,[]
1,550641134.0,344,IS_ACCEPTED_BY_TRAVELLER,[]
1,616509589.0,408,ARRIVES_AT_PICKUP,[]
1,616509589.0,408,MEETS_TRAVELLER_AT_PICKUP,[]
1,616509589.0,438,DEPARTS_FROM_PICKUP,[4]
1,519520441.0,657,ARRIVES_AT_DROPOFF,[4]
1,519520441.0,804,RECEIVES_REQUEST,[]
1,519520441.0,804,IS_REJECTED_BY_TRAVELLER,[]
1,519520441.0,924,RECEIVES_REQUEST,[]
1,519520441.0,924,ACCEPTS_REQUEST,[]
1,519520441.0,944,IS_ACCEPTED_BY_TRAVELLER,[]
1,520820370.0,999,ARRIVES_AT_PICKUP,[]
1,520820370.0,999,MEETS_TRAVELLER_AT_PICKUP,[]
1,520820370.0,1029,DEPARTS_FROM_PICKUP,[10]
1,1432312432.0,1260,ARRIVES_AT_DROPOFF,[10]
1,1432312432.0,1524,RECEIVES_REQUEST,[]
1,1432312432.0,1524,ACCEPTS_REQUEST,[]
1,1432312432.0,1544,IS_ACCEPTED_BY_TRAVELLER,[]
1,45008896.0,1589,ARRIVES_AT_PICKUP,[]
1,45008896.0,1589,MEETS_TRAVELLER_AT_PICKUP,[]
1,45008896.0,1619,DEPARTS_FROM_PICKUP,[16]
1,44998194.0,1657,ARRIVES_AT_DROPOFF,[16]
1,44998194.0,1764,RECEIVES_REQUEST,[]
1,44998194.0,1764,ACCEPTS_REQUEST,[]
1,44998194.0,1784,IS_ACCEPTED_BY_TRAVELLER,[]
1,616509534.0,1792,ARRIVES_AT_PICKUP,[]
1,616509534.0,1792,MEETS_TRAVELLER_AT_PICKUP,[]
1,616509534.0,1822,DEPARTS_FROM_PICKUP,[18]
1,1903129102.0,1954,ARRIVES_AT_DROPOFF,[18]
1,1903129102.0,2244,RECEIVES_REQUEST,[]
1,1903129102.0,2244,ACCEPTS_REQUEST,[]
1,1903129102.0,2264,IS_ACCEPTED_BY_TRAVELLER,[]
1,1430378814.0,2299,ARRIVES_AT_PICKUP,[]
1,1430378814.0,2299,MEETS_TRAVELLER_AT_PICKUP,[]
1,1430378814.0,2329,DEPARTS_FROM_PICKUP,[24]
1,44993506.0,2556,ARRIVES_AT_DROPOFF,[24]
1,44993506.0,2724,RECEIVES_REQUEST,[]
1,44993506.0,2724,ACCEPTS_REQUEST,[]
1,44993506.0,2744,IS_ACCEPTED_BY_TRAVELLER,[]
1,541199367.0,2793,ARRIVES_AT_PICKUP,[]
1,541199367.0,2793,MEETS_TRAVELLER_AT_PICKUP,[]
1,541199367.0,2823,DEPARTS_FROM_PICKUP,[30]
1,2273226090.0,2959,ARRIVES_AT_DROPOFF,[30]
1,2273226090.0,3084,RECEIVES_REQUEST,[]
1,2273226090.0,3084,REJECTS_REQUEST,[]
1,2273226090.0,10799,ENDS_SHIFT,[]
2,45026903.0,0,STARTS_DAY,[]
2,45026903.0,0,OPENS_APP,[]
2,45026903.0,1044,RECEIVES_REQUEST,[]
2,45026903.0,1044,REJECTS_REQUEST,[]
2,45026903.0,2844,RECEIVES_REQUEST,[]
2,45026903.0,2844,IS_REJECTED_BY_TRAVELLER,[]
2,45026903.0,2964,RECEIVES_REQUEST,[]
2,45026903.0,2964,ACCEPTS_REQUEST,[]
2,45026903.0,2984,IS_ACCEPTED_BY_TRAVELLER,[]
2,44988342.0,3186,ARRIVES_AT_PICKUP,[]
2,44988342.0,3186,MEETS_TRAVELLER_AT_PICKUP,[]
2,44988342.0,3216,DEPARTS_FROM_PICKUP,[36]
2,45000737.0,3304,ARRIVES_AT_DROPOFF,[36]
