pax,pos,t,event,veh_id
0,45024537,0,STARTS_DAY,
0,45024537,0,REQUESTS_RIDE,
0,45024537,104,RECEIVES_OFFER,
0,45024537,104,REJECTS_OFFER,
1,472323867,0,STARTS_DAY,
1,472323867,3,REQUESTS_RIDE,
1,472323867,104,RECEIVES_OFFER,
1,472323867,104,IS_REJECTED_BY_VEHICLE,
1,472323867,224,RECEIVES_OFFER,
1,472323867,224,REJECTS_OFFER,
2,4290089183,0,STARTS_DAY,
2,4290089183,47,REQUESTS_RIDE,
2,4290089183,104,RECEIVES_OFFER,
2,4290089183,104,REJECTS_OFFER,
3,44985735,0,STARTS_DAY,
3,44985735,76,REQUESTS_RIDE,
3,44985735,104,RECEIVES_OFFER,
3,44985735,104,IS_REJECTED_BY_VEHICLE,
3,44985735,224,RECEIVES_OFFER,
3,44985735,224,REJECTS_OFFER,
4,44975074,0,STARTS_DAY,
4,44975074,241,REQUESTS_RIDE,
4,44975074,344,RECEIVES_OFFER,
4,44975074,344,REJECTS_OFFER,
5,550771675,0,STARTS_DAY,
5,550771675,242,REQUESTS_RIDE,
5,550771675,344,RECEIVES_OFFER,
5,550771675,344,ACCEPTS_OFFER,
5,550771675,364,ARRIVES_AT_PICKUP,3.0
5,550771675,602,MEETS_DRIVER_AT_PICKUP,3.0
5,550771675,632,DEPARTS_FROM_PICKUP,3.0
5,2502729230,799,ARRIVES_AT_DROPOFF,3.0
5,2502729230,809,SETS_OFF_FOR_DEST,
5,2502729230,809,ARRIVES_AT_DEST,
6,1402824249,0,STARTS_DAY,
6,1402824249,519,REQUESTS_RIDE,
6,1402824249,584,RECEIVES_OFFER,
6,1402824249,584,REJECTS_OFFER,
7,45013245,0,STARTS_DAY,
7,45013245,615,REQUESTS_RIDE,
7,45013245,704,RECEIVES_OFFER,
7,45013245,704,ACCEPTS_OFFER,
7,45013245,724,ARRIVES_AT_PICKUP,1.0
7,45013245,858,MEETS_DRIVER_AT_PICKUP,1.0
7,45013245,888,DEPARTS_FROM_PICKUP,1.0
7,493799175,1168,ARRIVES_AT_DROPOFF,1.0
7,493799175,1178,SETS_OFF_FOR_DEST,
7,493799175,1178,ARRIVES_AT_DEST,
8,44994289,0,STARTS_DAY,
