veh,pos,t,event,paxes
1,45020953.0,0,STARTS_DAY,[]
1,45020953.0,0,OPENS_APP,[]
1,45020953.0,228,RECEIVES_REQUEST,[]
1,45020953.0,228,ACCEPTS_REQUEST,[]
1,45020953.0,248,IS_ACCEPTED_BY_TRAVELLER,[]
1,522125203.0,394,ARRIVES_AT_PICKUP,[]
1,522125203.0,394,MEETS_TRAVELLER_AT_PICKUP,[]
1,522125203.0,424,DEPARTS_FROM_PICKUP,[2]
1,44990927.0,615,ARRIVES_AT_DROPOFF,[2]
1,44990927.0,708,RECEIVES_REQUEST,[]
1,44990927.0,714,ACCEPTS_REQUEST,[]
1,44988797.0,719,ARRIVES_AT_PICKUP,[]
1,44988797.0,734,IS_ACCEPTED_BY_TRAVELLER,[]
1,44988797.0,734,MEETS_TRAVELLER_AT_PICKUP,[]
1,44988797.0,764,DEPARTS_FROM_PICKUP,[9]
1,1430043106.0,966,ARRIVES_AT_DROPOFF,[9]
1,1430043106.0,1308,RECEIVES_REQUEST,[]
1,1430043106.0,1308,ACCEPTS_REQUEST,[]
1,1430043106.0,1328,IS_ACCEPTED_BY_TRAVELLER,[]
1,520773643.0,1359,ARRIVES_AT_PICKUP,[]
1,520773643.0,1359,MEETS_TRAVELLER_AT_PICKUP,[]
1,520773643.0,1389,DEPARTS_FROM_PICKUP,[14]
1,510614415.0,1631,ARRIVES_AT_DROPOFF,[14]
1,510614415.0,1788,RECEIVES_REQUEST,[]
1,510614415.0,1788,ACCEPTS_REQUEST,[]
1,510614415.0,1808,IS_ACCEPTED_BY_TRAVELLER,[]
1,522125137.0,1910,ARRIVES_AT_PICKUP,[]
1,522125137.0,1910,MEETS_TRAVELLER_AT_PICKUP,[]
1,522125137.0,1940,DEPARTS_FROM_PICKUP,[18]
1,520837281.0,1981,ARRIVES_AT_DROPOFF,[18]
1,520837281.0,2748,RECEIVES_REQUEST,[]
1,520837281.0,2748,REJECTS_REQUEST,[]
1,520837281.0,2868,RECEIVES_REQUEST,[]
1,520837281.0,2868,REJECTS_REQUEST,[]
1,520837281.0,3108,RECEIVES_REQUEST,[]
1,520837281.0,3108,REJECTS_REQUEST,[]
1,520837281.0,3228,RECEIVES_REQUEST,[]
1,520837281.0,3228,REJECTS_REQUEST,[]
1,520837281.0,3348,RECEIVES_REQUEST,[]
1,520837281.0,3348,REJECTS_REQUEST,[]
1,520837281.0,3468,RECEIVES_REQUEST,[]
1,520837281.0,3468,REJECTS_REQUEST,[]
1,520837281.0,3468,RECEIVES_REQUEST,[]
1,520837281.0,3468,REJECTS_REQUEST,[]
1,520837281.0,3588,RECEIVES_REQUEST,[]
1,520837281.0,3588,REJECTS_REQUEST,[]
1,520837281.0,3588,RECEIVES_REQUEST,[]
1,520837281.0,3588,REJECTS_REQUEST,[]
1,520837281.0,3588,RECEIVES_REQUEST,[]
1,520837281.0,3588,REJECTS_REQUEST,[]
1,520837281.0,10799,ENDS_SHIFT,[]
2,1402795359.0,0,STARTS_DAY,[]
2,1402795359.0,0,OPENS_APP,[]
2,1402795359.0,468,RECEIVES_REQUEST,[]
2,1402795359.0,468,IS_REJECTED_BY_TRAVELLER,[]
2,1402795359.0,588,RECEIVES_REQUEST,[]
2,1402795359.0,602,IS_REJECTED_BY_TRAVELLER,[]
2,1402795359.0,708,RECEIVES_REQUEST,[]
2,1402795359.0,708,IS_REJECTED_BY_TRAVELLER,[]
2,1402795359.0,828,RECEIVES_REQUEST,[]
2,1402795359.0,828,ACCEPTS_REQUEST,[]
2,520773643.0,834,ARRIVES_AT_PICKUP,[]
2,520773643.0,848,IS_ACCEPTED_BY_TRAVELLER,[]
2,520773643.0,848,MEETS_TRAVELLER_AT_PICKUP,[]
2,520773643.0,878,DEPARTS_FROM_PICKUP,[12]
2,45001819.0,1051,ARRIVES_AT_DROPOFF,[12]
2,45001819.0,1068,RECEIVES_REQUEST,[]
2,45001819.0,1068,ACCEPTS_REQUEST,[]
