veh,pos,t,event,paxes
1,838045970.0,0,STARTS_DAY,[]
1,838045970.0,0,OPENS_APP,[]
1,838045970.0,123,RECEIVES_REQUEST,[]
1,838045970.0,123,IS_REJECTED_BY_TRAVELLER,[]
1,838045970.0,243,RECEIVES_REQUEST,[]
1,838045970.0,243,ACCEPTS_REQUEST,[]
1,838045970.0,263,IS_ACCEPTED_BY_TRAVELLER,[]
1,44969498.0,399,ARRIVES_AT_PICKUP,[]
1,44969498.0,399,MEETS_TRAVELLER_AT_PICKUP,[]
1,44969498.0,429,DEPARTS_FROM_PICKUP,[5]
1,44977415.0,591,ARRIVES_AT_DROPOFF,[5]
1,44977415.0,603,RECEIVES_REQUEST,[]
1,44977415.0,603,IS_REJECTED_BY_TRAVELLER,[]
1,44977415.0,723,RECEIVES_REQUEST,[]
1,44977415.0,723,ACCEPTS_REQUEST,[]
1,44977415.0,743,IS_ACCEPTED_BY_TRAVELLER,[]
1,44981315.0,837,ARRIVES_AT_PICKUP,[]
1,44981315.0,837,MEETS_TRAVELLER_AT_PICKUP,[]
1,44981315.0,867,DEPARTS_FROM_PICKUP,[6]
1,45006382.0,1070,ARRIVES_AT_DROPOFF,[6]
1,45006382.0,1683,RECEIVES_REQUEST,[]
1,45006382.0,1683,ACCEPTS_REQUEST,[]
1,45006382.0,1703,IS_ACCEPTED_BY_TRAVELLER,[]
1,4290089790.0,1778,ARRIVES_AT_PICKUP,[]
1,4290089790.0,1778,MEETS_TRAVELLER_AT_PICKUP,[]
1,4290089790.0,1808,DEPARTS_FROM_PICKUP,[20]
1,510874686.0,2045,ARRIVES_AT_DROPOFF,[20]
1,510874686.0,2403,RECEIVES_REQUEST,[]
1,510874686.0,2403,IS_REJECTED_BY_TRAVELLER,[]
1,510874686.0,2523,RECEIVES_REQUEST,[]
1,510874686.0,2523,IS_REJECTED_BY_TRAVELLER,[]
1,510874686.0,2763,RECEIVES_REQUEST,[]
1,510874686.0,2763,ACCEPTS_REQUEST,[]
1,510874686.0,2783,IS_ACCEPTED_BY_TRAVELLER,[]
1,44977048.0,2917,ARRIVES_AT_PICKUP,[]
1,44977048.0,2917,MEETS_TRAVELLER_AT_PICKUP,[]
1,44977048.0,2947,DEPARTS_FROM_PICKUP,[27]
1,44983937.0,3048,ARRIVES_AT_DROPOFF,[27]
1,44983937.0,3123,RECEIVES_REQUEST,[]
1,44983937.0,3123,ACCEPTS_REQUEST,[]
1,44986748.0,3133,ARRIVES_AT_PICKUP,[]
1,44986748.0,3143,IS_ACCEPTED_BY_TRAVELLER,[]
1,44986748.0,3143,MEETS_TRAVELLER_AT_PICKUP,[]
1,44986748.0,3173,DEPARTS_FROM_PICKUP,[29]
1,5257342098.0,3414,ARRIVES_AT_DROPOFF,[29]
1,5257342098.0,3483,RECEIVES_REQUEST,[]
1,5257342098.0,3483,ACCEPTS_REQUEST,[]
1,5257342098.0,3503,IS_ACCEPTED_BY_TRAVELLER,[]
1,44992305.0,3572,ARRIVES_AT_PICKUP,[]
1,44992305.0,3572,MEETS_TRAVELLER_AT_PICKUP,[]
1,44992305.0,3602,DEPARTS_FROM_PICKUP,[36]
1,45024107.0,3731,ARRIVES_AT_DROPOFF,[36]
1,45024107.0,10799,ENDS_SHIFT,[]
2,44986202.0,0,STARTS_DAY,[]
2,44986202.0,0,OPENS_APP,[]
2,44986202.0,3,RECEIVES_REQUEST,[]
2,44986202.0,15,ACCEPTS_REQUEST,[]
2,44986202.0,35,IS_ACCEPTED_BY_TRAVELLER,[]
2,44992623.0,80,ARRIVES_AT_PICKUP,[]
2,44992623.0,80,MEETS_TRAVELLER_AT_PICKUP,[]
2,44992623.0,110,DEPARTS_FROM_PICKUP,[0]
2,519520433.0,251,ARRIVES_AT_DROPOFF,[0]
2,519520433.0,363,RECEIVES_REQUEST,[]
2,519520433.0,363,ACCEPTS_REQUEST,[]
2,519520433.0,383,IS_ACCEPTED_BY_TRAVELLER,[]
2,513787847.0,440,ARRIVES_AT_PICKUP,[]
2,513787847.0,440,MEETS_TRAVELLER_AT_PICKUP,[]
2,513787847.0,470,DEPARTS_FROM_PICKUP,[7]
2,550771714.0,677,ARRIVES_AT_DROPOFF,[7]
2,550771714.0,723,RECEIVES_REQUEST,[]
2,550771714.0,723,IS_REJECTED_BY_TRAVELLER,[]
2,550771714.0,843,RECEIVES_REQUEST,[]
2,550771714.0,843,ACCEPTS_REQUEST,[]
2,550771714.0,863,IS_ACCEPTED_BY_TRAVELLER,[]
2,1454318545.0,909,ARRIVES_AT_PICKUP,[]
2,1454318545.0,909,MEETS_TRAVELLER_AT_PICKUP,[]
2,1454318545.0,939,DEPARTS_FROM_PICKUP,[13]
2,44991820.0,1019,ARRIVES_AT_DROPOFF,[13]
2,44991820.0,1203,RECEIVES_REQUEST,[]
2,44991820.0,1203,IS_REJECTED_BY_TRAVELLER,[]
2,44991820.0,1563,RECEIVES_REQUEST,[]
2,44991820.0,1563,ACCEPTS_REQUEST,[]
2,44991820.0,1583,IS_ACCEPTED_BY_TRAVELLER,[]
2,45001824.0,1592,ARRIVES_AT_PICKUP,[]
2,45001824.0,1592,MEETS_TRAVELLER_AT_PICKUP,[]
2,45001824.0,1622,DEPARTS_FROM_PICKUP,[18]
2,45025769.0,1704,ARRIVES_AT_DROPOFF,[18]
2,45025769.0,1803,RECEIVES_REQUEST,[]
2,45025769.0,1805,IS_REJECTED_BY_TRAVELLER,[]
2,45025769.0,2283,RECEIVES_REQUEST,[]
2,45025769.0,2283,ACCEPTS_REQUEST,[]
2,45025769.0,2303,IS_ACCEPTED_BY_TRAVELLER,[]
2,45023464.0,2330,ARRIVES_AT_PICKUP,[]
2,45023464.0,2330,MEETS_TRAVELLER_AT_PICKUP,[]
2,45023464.0,2360,DEPARTS_FROM_PICKUP,[23]
2,515739632.0,2513,ARRIVES_AT_DROPOFF,[23]
2,515739632.0,2763,RECEIVES_REQUEST,[]
2,515739632.0,2763,REJECTS_REQUEST,[]
2,515739632.0,2883,RECEIVES_REQUEST,[]
2,515739632.0,2883,REJECTS_REQUEST,[]
2,515739632.0,3003,RECEIVES_REQUEST,[]
2,515739632.0,3003,REJECTS_REQUEST,[]
2,515739632.0,3123,RECEIVES_REQUEST,[]
2,515739632.0,3123,REJECTS_REQUEST,[]
2,515739632.0,3243,RECEIVES_REQUEST,[]
2,515739632.0,3243,REJECTS_REQUEST,[]
2,515739632.0,3243,RECEIVES_REQUEST,[]
2,515739632.0,3243,REJECTS_REQUEST,[]
2,515739632.0,3363,RECEIVES_REQUEST,[]
2,515739632.0,3363,REJECTS_REQUEST,[]
2,515739632.0,3363,RECEIVES_REQUEST,[]
2,515739632.0,3363,REJECTS_REQUEST,[]
2,515739632.0,3363,RECEIVES_REQUEST,[]
2,515739632.0,3363,REJECTS_REQUEST,[]
2,515739632.0,3483,RECEIVES_REQUEST,[]
2,515739632.0,3483,REJECTS_REQUEST,[]
2,515739632.0,10799,ENDS_SHIFT,[]
3,513920005.0,0,STARTS_DAY,[]
3,513920005.0,0,OPENS_APP,[]
3,513920005.0,123,RECEIVES_REQUEST,[]
3,513920005.0,123,ACCEPTS_REQUEST,[]
3,513920005.0,143,IS_ACCEPTED_BY_TRAVELLER,[]
3,45007130.0,191,ARRIVES_AT_PICKUP,[]
3,45007130.0,191,MEETS_TRAVELLER_AT_PICKUP,[]
3,45007130.0,221,DEPARTS_FROM_PICKUP,[1]
3,2502702362.0,386,ARRIVES_AT_DROPOFF,[1]
3,2502702362.0,483,RECEIVES_REQUEST,[]
3,2502702362.0,483,IS_REJECTED_BY_TRAVELLER,[]
3,2502702362.0,603,RECEIVES_REQUEST,[]
3,2502702362.0,603,IS_REJECTED_BY_TRAVELLER,[]
3,2502702362.0,723,RECEIVES_REQUEST,[]
3,2502702362.0,723,REJECTS_REQUEST,[]
3,2502702362.0,843,RECEIVES_REQUEST,[]
3,2502702362.0,843,ACCEPTS_REQUEST,[]
3,2502702362.0,863,IS_ACCEPTED_BY_TRAVELLER,[]
3,2502710379.0,967,ARRIVES_AT_PICKUP,[]
3,2502710379.0,967,MEETS_TRAVELLER_AT_PICKUP,[]
3,2502710379.0,997,DEPARTS_FROM_PICKUP,[14]
3,44993105.0,1143,ARRIVES_AT_DROPOFF,[14]
3,44993105.0,1563,RECEIVES_REQUEST,[]
3,44993105.0,1567,IS_REJECTED_BY_TRAVELLER,[]
3,44993105.0,2643,RECEIVES_REQUEST,[]
3,44993105.0,2643,ACCEPTS_REQUEST,[]
3,44993105.0,2663,IS_ACCEPTED_BY_TRAVELLER,[]
3,44993916.0,2737,ARRIVES_AT_PICKUP,[]
3,44993916.0,2737,MEETS_TRAVELLER_AT_PICKUP,[]
3,44993916.0,2767,DEPARTS_FROM_PICKUP,[26]
3,510874713.0,2985,ARRIVES_AT_DROPOFF,[26]
3,510874713.0,3003,RECEIVES_REQUEST,[]
3,510874713.0,3003,REJECTS_REQUEST,[]
3,510874713.0,3003,RECEIVES_REQUEST,[]
3,510874713.0,3003,REJECTS_REQUEST,[]
3,510874713.0,3123,RECEIVES_REQUEST,[]
3,510874713.0,3123,ACCEPTS_REQUEST,[]
3,510615527.0,3124,ARRIVES_AT_PICKUP,[]
3,510615527.0,3143,IS_ACCEPTED_BY_TRAVELLER,[]
3,510615527.0,3143,MEETS_TRAVELLER_AT_PICKUP,[]
3,510615527.0,3173,DEPARTS_FROM_PICKUP,[32]
3,45003346.0,3302,ARRIVES_AT_DROPOFF,[32]
3,45003346.0,3363,RECEIVES_REQUEST,[]
3,45003346.0,3363,ACCEPTS_REQUEST,[]
3,45003346.0,3383,IS_ACCEPTED_BY_TRAVELLER,[]
3,45007975.0,3418,ARRIVES_AT_PICKUP,[]
3,45007975.0,3418,MEETS_TRAVELLER_AT_PICKUP,[]
3,45007975.0,3448,DEPARTS_FROM_PICKUP,[33]
3,45009924.0,3454,ARRIVES_AT_DROPOFF,[33]
3,45009924.0,3483,RECEIVES_REQUEST,[]
3,45009924.0,3483,ACCEPTS_REQUEST,[]
3,45009924.0,3503,IS_ACCEPTED_BY_TRAVELLER,[]
3,44989718.0,3551,ARRIVES_AT_PICKUP,[]
3,44989718.0,3551,MEETS_TRAVELLER_AT_PICKUP,[]
3,44989718.0,3581,DEPARTS_FROM_PICKUP,[38]
3,44991818.0,3737,ARRIVES_AT_DROPOFF,[38]
3,44991818.0,3843,RECEIVES_REQUEST,[]
3,44991818.0,3843,ACCEPTS_REQUEST,[]
3,44991818.0,3863,IS_ACCEPTED_BY_TRAVELLER,[]
3,44980271.0,3885,ARRIVES_AT_PICKUP,[]
3,44980271.0,3885,MEETS_TRAVELLER_AT_PICKUP,[]
3,44980271.0,3915,DEPARTS_FROM_PICKUP,[37]
3,45009078.0,4023,ARRIVES_AT_DROPOFF,[37]
3,45009078.0,10799,ENDS_SHIFT,[]
4,44982395.0,0,STARTS_DAY,[]
4,44982395.0,0,OPENS_APP,[]
4,44982395.0,123,RECEIVES_REQUEST,[]
4,44982395.0,123,ACCEPTS_REQUEST,[]
4,44982395.0,143,IS_ACCEPTED_BY_TRAVELLER,[]
4,45011500.0,214,ARRIVES_AT_PICKUP,[]
4,45011500.0,214,MEETS_TRAVELLER_AT_PICKUP,[]
4,45011500.0,244,DEPARTS_FROM_PICKUP,[3]
4,44980265.0,341,ARRIVES_AT_DROPOFF,[3]
4,44980265.0,363,RECEIVES_REQUEST,[]
4,44980265.0,363,ACCEPTS_REQUEST,[]
4,44980265.0,383,IS_ACCEPTED_BY_TRAVELLER,[]
