pax,pos,t,event,veh_id
0,45024537,0,STARTS_DAY,
0,45024537,0,REQUESTS_RIDE,
0,45024537,75,RECEIVES_OFFER,
0,45024537,75,REJECTS_OFFER,
1,472323867,0,STARTS_DAY,
1,472323867,3,REQUESTS_RIDE,
1,472323867,75,RECEIVES_OFFER,
1,472323867,75,ACCEPTS_OFFER,
1,472323867,95,ARRIVES_AT_PICKUP,4.0
1,472323867,117,MEETS_DRIVER_AT_PICKUP,4.0
1,472323867,147,DEPARTS_FROM_PICKUP,4.0
1,1967365364,377,ARRIVES_AT_DROPOFF,4.0
1,1967365364,387,SETS_OFF_FOR_DEST,
1,1967365364,387,ARRIVES_AT_DEST,
2,4290089183,0,STARTS_DAY,
2,4290089183,47,REQUESTS_RIDE,
2,4290089183,75,RECEIVES_OFFER,
2,4290089183,75,REJECTS_OFFER,
3,44985735,0,STARTS_DAY,
3,44985735,76,REQUESTS_RIDE,
3,44985735,195,RECEIVES_OFFER,
3,44985735,195,REJECTS_OFFER,
4,44975074,0,STARTS_DAY,
4,44975074,241,REQUESTS_RIDE,
4,44975074,315,RECEIVES_OFFER,
4,44975074,315,REJECTS_OFFER,
5,550771675,0,STARTS_DAY,
5,550771675,242,REQUESTS_RIDE,
5,550771675,315,RECEIVES_OFFER,
5,550771675,315,ACCEPTS_OFFER,
5,550771675,335,ARRIVES_AT_PICKUP,3.0
5,550771675,573,MEETS_DRIVER_AT_PICKUP,3.0
5,550771675,603,DEPARTS_FROM_PICKUP,3.0
5,2502729230,770,ARRIVES_AT_DROPOFF,3.0
5,2502729230,780,SETS_OFF_FOR_DEST,
5,2502729230,780,ARRIVES_AT_DEST,
6,1402824249,0,STARTS_DAY,
6,1402824249,519,REQUESTS_RIDE,
6,1402824249,555,RECEIVES_OFFER,
6,1402824249,555,ACCEPTS_OFFER,
6,1402824249,575,ARRIVES_AT_PICKUP,4.0
6,1402824249,724,MEETS_DRIVER_AT_PICKUP,4.0
6,1402824249,754,DEPARTS_FROM_PICKUP,4.0
6,1665808438,871,ARRIVES_AT_DROPOFF,4.0
6,1665808438,881,SETS_OFF_FOR_DEST,
6,1665808438,881,ARRIVES_AT_DEST,
7,45013245,0,STARTS_DAY,
7,45013245,615,REQUESTS_RIDE,
