pax,pos,t,event,veh_id
0,1432078770,0,STARTS_DAY,
0,1432078770,0,REQUESTS_RIDE,
0,1432078770,36,RECEIVES_OFFER,
0,1432078770,36,ACCEPTS_OFFER,
0,1432078770,56,ARRIVES_AT_PICKUP,1.0
0,1432078770,86,MEETS_DRIVER_AT_PICKUP,1.0
0,1432078770,116,DEPARTS_FROM_PICKUP,1.0
0,45015703,377,ARRIVES_AT_DROPOFF,1.0
0,45015703,387,SETS_OFF_FOR_DEST,
0,45015703,387,ARRIVES_AT_DEST,
1,45008882,0,STARTS_DAY,
1,45008882,69,REQUESTS_RIDE,
1,45008882,156,RECEIVES_OFFER,
1,45008882,156,ACCEPTS_OFFER,
1,45008882,176,ARRIVES_AT_PICKUP,4.0
1,45008882,272,MEETS_DRIVER_AT_PICKUP,4.0
1,45008882,302,DEPARTS_FROM_PICKUP,4.0
1,44990922,444,ARRIVES_AT_DROPOFF,4.0
1,44990922,454,SETS_OFF_FOR_DEST,
1,44990922,454,ARRIVES_AT_DEST,
2,4416643148,0,STARTS_DAY,
2,4416643148,126,REQUESTS_RIDE,
2,4416643148,156,RECEIVES_OFFER,
2,4416643148,156,ACCEPTS_OFFER,
2,4416643148,176,ARRIVES_AT_PICKUP,2.0
2,4416643148,176,MEETS_DRIVER_AT_PICKUP,2.0
2,4416643148,206,DEPARTS_FROM_PICKUP,2.0
2,45006627,341,ARRIVES_AT_DROPOFF,2.0
2,45006627,351,SETS_OFF_FOR_DEST,
2,45006627,351,ARRIVES_AT_DEST,
3,520831192,0,STARTS_DAY,
3,520831192,280,REQUESTS_RIDE,
3,520831192,396,RECEIVES_OFFER,
3,520831192,396,REJECTS_OFFER,
4,2014445739,0,STARTS_DAY,
4,2014445739,356,REQUESTS_RIDE,
4,2014445739,396,RECEIVES_OFFER,
4,2014445739,396,ACCEPTS_OFFER,
4,2014445739,416,ARRIVES_AT_PICKUP,1.0
4,2014445739,618,MEETS_DRIVER_AT_PICKUP,1.0
4,2014445739,648,DEPARTS_FROM_PICKUP,1.0
4,1130072619,917,ARRIVES_AT_DROPOFF,1.0
4,1130072619,927,SETS_OFF_FOR_DEST,
4,1130072619,927,ARRIVES_AT_DEST,
5,44994289,0,STARTS_DAY,
5,44994289,458,REQUESTS_RIDE,
5,44994289,516,RECEIVES_OFFER,
5,44994289,516,ACCEPTS_OFFER,
5,44994289,536,ARRIVES_AT_PICKUP,4.0
5,44994289,660,MEETS_DRIVER_AT_PICKUP,4.0
5,44994289,690,DEPARTS_FROM_PICKUP,4.0
5,44988793,878,ARRIVES_AT_DROPOFF,4.0
5,44988793,888,SETS_OFF_FOR_DEST,
5,44988793,888,ARRIVES_AT_DEST,
6,411012808,0,STARTS_DAY,
6,411012808,708,REQUESTS_RIDE,
6,411012808,756,RECEIVES_OFFER,
6,411012808,756,IS_REJECTED_BY_VEHICLE,
