veh,pos,t,event,paxes
1,44974670.0,0,STARTS_DAY,[]
1,44974670.0,0,OPENS_APP,[]
1,44974670.0,129,RECEIVES_REQUEST,[]
1,44974670.0,129,ACCEPTS_REQUEST,[]
1,44974670.0,149,IS_ACCEPTED_BY_TRAVELLER,[]
1,44974249.0,189,ARRIVES_AT_PICKUP,[]
1,44974249.0,189,MEETS_TRAVELLER_AT_PICKUP,[]
1,44974249.0,219,DEPARTS_FROM_PICKUP,[1]
1,1665808435.0,453,ARRIVES_AT_DROPOFF,[1]
1,1665808435.0,849,RECEIVES_REQUEST,[]
1,1665808435.0,849,IS_REJECTED_BY_TRAVELLER,[]
1,1665808435.0,1209,RECEIVES_REQUEST,[]
1,1665808435.0,1219,IS_REJECTED_BY_TRAVELLER,[]
1,1665808435.0,1329,RECEIVES_REQUEST,[]
1,1665808435.0,1329,REJECTS_REQUEST,[]
1,1665808435.0,1689,RECEIVES_REQUEST,[]
1,1665808435.0,1689,REJECTS_REQUEST,[]
1,1665808435.0,1929,RECEIVES_REQUEST,[]
1,1665808435.0,1931,ACCEPTS_REQUEST,[]
1,1665808435.0,1951,IS_ACCEPTED_BY_TRAVELLER,[]
1,45006382.0,2043,ARRIVES_AT_PICKUP,[]
1,45006382.0,2043,MEETS_TRAVELLER_AT_PICKUP,[]
1,45006382.0,2073,DEPARTS_FROM_PICKUP,[23]
1,1432078781.0,2266,ARRIVES_AT_DROPOFF,[23]
1,1432078781.0,2769,RECEIVES_REQUEST,[]
1,1432078781.0,2769,REJECTS_REQUEST,[]
1,1432078781.0,2889,RECEIVES_REQUEST,[]
1,1432078781.0,2891,IS_REJECTED_BY_TRAVELLER,[]
1,1432078781.0,3009,RECEIVES_REQUEST,[]
1,1432078781.0,3009,REJECTS_REQUEST,[]
1,1432078781.0,3249,RECEIVES_REQUEST,[]
1,1432078781.0,3249,ACCEPTS_REQUEST,[]
1,1432078781.0,3269,IS_ACCEPTED_BY_TRAVELLER,[]
1,44984815.0,3376,ARRIVES_AT_PICKUP,[]
1,44984815.0,3376,MEETS_TRAVELLER_AT_PICKUP,[]
1,44984815.0,3406,DEPARTS_FROM_PICKUP,[32]
1,45034828.0,3602,ARRIVES_AT_DROPOFF,[32]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,3729,RECEIVES_REQUEST,[]
1,45034828.0,3729,REJECTS_REQUEST,[]
1,45034828.0,10799,ENDS_SHIFT,[]
2,1402824226.0,0,STARTS_DAY,[]
2,1402824226.0,0,OPENS_APP,[]
2,1402824226.0,129,RECEIVES_REQUEST,[]
2,1402824226.0,129,IS_REJECTED_BY_TRAVELLER,[]
2,1402824226.0,249,RECEIVES_REQUEST,[]
2,1402824226.0,249,ACCEPTS_REQUEST,[]
2,1402824226.0,269,IS_ACCEPTED_BY_TRAVELLER,[]
2,45005024.0,350,ARRIVES_AT_PICKUP,[]
2,45005024.0,350,MEETS_TRAVELLER_AT_PICKUP,[]
2,45005024.0,380,DEPARTS_FROM_PICKUP,[3]
2,1115465805.0,663,ARRIVES_AT_DROPOFF,[3]
2,1115465805.0,1329,RECEIVES_REQUEST,[]
2,1115465805.0,1329,REJECTS_REQUEST,[]
2,1115465805.0,2769,RECEIVES_REQUEST,[]
2,1115465805.0,2769,REJECTS_REQUEST,[]
2,1115465805.0,2889,RECEIVES_REQUEST,[]
2,1115465805.0,2889,REJECTS_REQUEST,[]
2,1115465805.0,3249,RECEIVES_REQUEST,[]
2,1115465805.0,3249,REJECTS_REQUEST,[]
2,1115465805.0,3369,RECEIVES_REQUEST,[]
2,1115465805.0,3369,REJECTS_REQUEST,[]
2,1115465805.0,3369,RECEIVES_REQUEST,[]
2,1115465805.0,3369,REJECTS_REQUEST,[]
2,1115465805.0,3489,RECEIVES_REQUEST,[]
2,1115465805.0,3489,REJECTS_REQUEST,[]
