pax,pos,t,event,veh_id
0,45007585,0,STARTS_DAY,
0,45007585,0,REQUESTS_RIDE,
0,45007585,35,RECEIVES_OFFER,
0,45007585,35,ACCEPTS_OFFER,
0,45007585,55,ARRIVES_AT_PICKUP,1.0
0,45007585,67,MEETS_DRIVER_AT_PICKUP,1.0
0,45007585,97,DEPARTS_FROM_PICKUP,1.0
0,45019694,163,ARRIVES_AT_DROPOFF,1.0
0,45019694,173,SETS_OFF_FOR_DEST,
0,45019694,173,ARRIVES_AT_DEST,
1,520813051,0,STARTS_DAY,
1,520813051,182,REQUESTS_RIDE,
1,520813051,275,RECEIVES_OFFER,
1,520813051,275,ACCEPTS_OFFER,
1,520813051,295,ARRIVES_AT_PICKUP,5.0
1,520813051,338,MEETS_DRIVER_AT_PICKUP,5.0
1,520813051,368,DEPARTS_FROM_PICKUP,5.0
1,493799182,709,ARRIVES_AT_DROPOFF,5.0
1,493799182,719,SETS_OFF_FOR_DEST,
1,493799182,719,ARRIVES_AT_DEST,
2,45004484,0,STARTS_DAY,
2,45004484,465,REQUESTS_RIDE,
2,45004484,515,RECEIVES_OFFER,
2,45004484,515,ACCEPTS_OFFER,
2,45004484,535,ARRIVES_AT_PICKUP,6.0
2,45004484,562,MEETS_DRIVER_AT_PICKUP,6.0
2,45004484,592,DEPARTS_FROM_PICKUP,6.0
2,45033211,762,ARRIVES_AT_DROPOFF,6.0
2,45033211,772,SETS_OFF_FOR_DEST,
2,45033211,772,ARRIVES_AT_DEST,
3,45009477,0,STARTS_DAY,
3,45009477,478,REQUESTS_RIDE,
3,45009477,515,RECEIVES_OFFER,
3,45009477,515,ACCEPTS_OFFER,
3,45009477,535,ARRIVES_AT_PICKUP,2.0
3,45009477,590,MEETS_DRIVER_AT_PICKUP,2.0
3,45009477,620,DEPARTS_FROM_PICKUP,2.0
3,616509589,787,ARRIVES_AT_DROPOFF,2.0
3,616509589,797,SETS_OFF_FOR_DEST,
3,616509589,797,ARRIVES_AT_DEST,
4,1433121115,0,STARTS_DAY,
4,1433121115,496,REQUESTS_RIDE,
4,1433121115,515,RECEIVES_OFFER,
4,1433121115,515,ACCEPTS_OFFER,
4,1433121115,535,ARRIVES_AT_PICKUP,3.0
4,1433121115,570,MEETS_DRIVER_AT_PICKUP,3.0
4,1433121115,600,DEPARTS_FROM_PICKUP,3.0
4,520831195,859,ARRIVES_AT_DROPOFF,3.0
4,520831195,869,SETS_OFF_FOR_DEST,
4,520831195,869,ARRIVES_AT_DEST,
