time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
53.0,7,0,0,False,False,True,accept,0101,0.06950683467274475,0.5140136693454895,0,0,0,1,1.718,14.0,171.0,1.718
53.0,2,1,2,True,True,True,avoid_long,1010,0.007305789959674892,0.506553990135004,1,0,0,1,3.293,100.0,329.0,3.293
53.0,4,1,2,True,True,True,avoid_long,1111,0.24134548998065322,0.7407485697456522,1,0,0,1,3.293,110.0,329.0,3.293
53.0,8,1,0,False,False,True,accept,0101,0.10777513570784425,0.6061105855767787,1,0,0,1,3.293,136.0,329.0,3.293
173.0,5,2,0,False,False,True,accept,1001,0.06563762603012911,0.5062752520602583,0,0,0,1,0.217,49.0,21.0,0.217
293.0,5,3,0,False,False,True,accept,1001,0.07236422887321528,0.5197284577464305,0,0,0,1,1.331,6.0,133.0,1.331
293.0,7,4,0,False,False,True,accept,0101,0.0743509522543961,0.5237019045087922,0,0,0,1,0.536,66.0,53.0,0.536
653.0,7,5,0,False,False,True,accept,0101,0.08104843968698235,0.5370968793739647,0,0,0,1,2.046,44.0,204.0,2.046
773.0,6,6,0,False,False,True,accept,0101,0.06598684327960419,0.5069736865592084,0,0,0,1,0.274,46.0,27.0,0.274
893.0,8,7,0,False,False,True,accept,0101,0.11569282086625259,0.6142564275582449,0,0,0,1,1.349,127.0,134.0,1.349
1013.0,4,8,0,False,False,True,accept,1111,0.24279928958980895,0.742312522152822,0,0,0,1,1.103,84.0,110.0,1.103
1133.0,5,9,0,False,False,True,accept,1001,0.0784624828006286,0.5319249656012572,0,0,0,1,0.977,126.0,97.0,0.977
1253.0,7,10,0,False,False,True,accept,0101,0.08726916952181532,0.5495383390436306,0,0,0,1,1.847,47.0,184.0,1.847
1493.0,4,13,0,False,False,True,accept,1111,0.24383179803563346,0.7434232626284011,0,0,0,1,0.688,54.0,68.0,0.688
1493.0,5,12,0,False,False,True,accept,1001,0.08310700978692234,0.5412140195738446,0,0,0,1,0.562,68.0,56.0,0.562
1493.0,8,11,0,False,False,True,accept,0101,0.12315166881766579,0.6219302104329619,0,0,0,1,1.672,107.0,167.0,1.672
1613.0,7,14,0,False,False,True,accept,0101,0.09304879650301386,0.5610975930060277,0,0,0,1,2.845,169.0,284.0,2.845
1733.0,4,16,0,False,False,True,accept,1111,0.24489997017120918,0.7445723689922937,0,0,0,1,1.717,76.0,171.0,1.717
1733.0,5,15,0,False,False,True,accept,1001,0.0889546307878923,0.5529092615757846,0,0,0,1,1.35,123.0,135.0,1.35
1853.0,8,17,0,False,False,True,accept,0101,0.1292770706386721,0.6282321224575786,0,0,0,1,0.988,39.0,98.0,0.988
1853.0,1,20,0,False,False,True,accept,0110,0.058885271324690125,0.49277054264938025,0,0,0,1,0.295,53.0,29.0,0.295
1853.0,3,19,3,True,True,True,zone_loyal,1101,0.18738912566120328,0.682228957879262,0,1,0,1,1.155,184.0,115.0,1.155
1853.0,6,18,3,True,True,True,zone_loyal,0101,0.21090784259251716,0.7079651337509942,0,1,0,1,1.458,247.0,145.0,1.458
1853.0,6,19,3,True,True,True,zone_loyal,0101,0.2398180473918162,0.7397259057671639,0,1,0,1,1.155,212.0,115.0,1.155
1853.0,3,18,3,True,True,True,zone_loyal,1101,0.23868719865441976,0.7385846543280062,0,1,0,1,1.458,224.0,145.0,1.458
1853.0,2,19,0,False,False,True,accept,1010,0.011369248784034369,0.6190481485999705,0,1,0,1,1.155,275.0,115.0,1.155
1973.0,1,23,0,False,False,True,accept,0110,0.05190651026113479,0.4788130205222696,0,0,0,1,1.84,53.0,184.0,1.84
1973.0,3,22,3,True,True,True,zone_loyal,1101,0.24682487232351807,0.7468218907476047,0,1,0,1,1.144,210.0,114.0,1.144
1973.0,6,21,3,True,True,True,zone_loyal,0101,0.2488212370004767,0.7488202825383459,0,1,0,1,1.71,322.0,171.0,1.71
1973.0,6,22,3,True,True,True,zone_loyal,0101,0.24967303762501575,0.7496730106961945,0,1,0,1,1.144,233.0,114.0,1.144
1973.0,3,21,3,True,True,True,zone_loyal,1101,0.24963446488925684,0.7496344347828623,0,1,0,1,1.71,299.0,171.0,1.71
2093.0,4,25,0,False,False,True,accept,1111,0.24560696398907803,0.7453329309544422,0,0,0,1,0.705,34.0,70.0,0.705
2093.0,3,26,0,False,False,True,accept,1101,0.2497083392645014,0.7497083152437847,0,0,0,1,1.802,58.0,180.0,1.802
2093.0,5,24,0,False,False,True,accept,1001,0.0945612622633713,0.5641225245267426,0,0,0,1,2.68,77.0,268.0,2.68
2093.0,8,22,3,True,True,True,zone_loyal,0101,0.29551483586238836,0.7680136028505791,0,1,0,1,1.144,235.0,114.0,1.144
2093.0,8,18,3,True,True,True,zone_loyal,0101,0.3265074603955942,0.7881043868133921,0,1,0,1,1.458,249.0,145.0,1.458
2093.0,8,21,3,True,True,True,zone_loyal,0101,0.33057817694667646,0.7902808869677524,0,1,0,1,1.71,324.0,171.0,1.71
2213.0,7,22,3,True,True,True,zone_loyal,0101,0.2193874230725539,0.7172692442147566,0,1,0,1,1.144,188.0,114.0,1.144
2213.0,8,27,3,True,True,True,zone_loyal,0101,0.33095101086812045,0.790473625813291,0,1,0,1,1.193,314.0,119.0,1.193
2213.0,7,18,3,True,True,True,zone_loyal,0101,0.24582346539313096,0.7457864367916354,0,1,0,1,1.458,203.0,145.0,1.458
2213.0,6,27,3,True,True,True,zone_loyal,0101,0.24991579167851444,0.7499157909878226,0,1,0,1,1.193,317.0,119.0,1.193
2213.0,7,27,3,True,True,True,zone_loyal,0101,0.24895806554316402,0.7489571046277537,0,1,0,1,1.193,260.0,119.0,1.193
2213.0,7,21,3,True,True,True,zone_loyal,0101,0.2498813105611023,0.7498813009319072,0,1,0,1,1.71,277.0,171.0,1.71
2333.0,1,18,0,False,False,True,accept,0110,0.04535117960739722,0.4657023592147944,0,0,0,1,1.458,48.0,145.0,1.458
2333.0,4,22,0,False,False,True,accept,1111,0.24628878504707064,0.7460664128443747,0,0,0,1,1.144,57.0,114.0,1.144
2333.0,2,29,0,False,False,True,accept,1010,0.009266134197478314,0.6179428218351438,0,0,0,1,1.086,143.0,108.0,1.086
2333.0,7,28,0,False,False,True,accept,0101,0.2499050561891423,0.749905048487503,0,0,0,1,1.597,161.0,159.0,1.597
2333.0,6,30,3,True,True,True,zone_loyal,0101,0.24999560533939408,0.7499956053363972,0,1,0,1,2.299,323.0,229.0,2.299
2333.0,8,30,3,True,True,True,zone_loyal,0101,0.33107274024830957,0.7905362734644472,0,1,0,1,2.299,325.0,229.0,2.299
2453.0,6,31,0,False,False,True,accept,0101,0.2499965046948828,0.7499965046924992,0,0,0,1,2.221,8.0,222.0,2.221
2453.0,3,30,0,False,False,True,accept,1101,0.24976802725654054,0.7497680081528453,0,0,0,1,2.299,92.0,229.0,2.299
2573.0,5,27,0,False,False,True,accept,1001,0.0992054911175585,0.573410982235117,0,0,0,1,1.193,43.0,119.0,1.193
2573.0,1,32,0,False,False,True,accept,0110,0.03895090465480244,0.4529018093096049,0,0,0,1,2.344,94.0,234.0,2.344
2813.0,2,33,5,True,True,True,home_pull,1010,0.01729503854118399,0.7265093502055535,0,0,0,1,0.73,9.0,73.0,0.73
2813.0,7,34,0,False,False,True,accept,0101,0.48800687898276807,0.8690012016370984,0,0,0,1,1.516,16.0,151.0,1.516
2813.0,6,33,0,False,False,True,accept,0101,0.4973430550037497,0.8736715089922764,0,0,0,1,0.73,70.0,73.0,0.73
2933.0,5,35,0,False,False,True,accept,1001,0.18036429941153628,0.6739349025470056,0,0,0,1,2.394,130.0,239.0,2.394
3293.0,4,36,5,True,True,True,home_pull,1111,0.49130851518986657,0.8704312258997109,0,0,0,1,2.311,94.0,231.0,2.311
3293.0,1,36,5,True,True,True,home_pull,0110,0.07553270959818563,0.5750016175836756,0,0,0,1,2.311,100.0,231.0,2.311
3293.0,2,36,5,True,True,True,home_pull,1010,0.017784914995751317,0.7426937165194737,0,0,0,1,2.311,109.0,231.0,2.311
3293.0,7,36,0,False,False,True,accept,0101,0.49839570527140503,0.8741975792583309,0,0,0,1,2.311,142.0,231.0,2.311
3413.0,4,38,5,True,True,True,home_pull,1111,0.49267736669451656,0.8711244697851116,0,0,0,1,0.561,84.0,56.0,0.561
3413.0,1,37,5,True,True,True,home_pull,0110,0.06980436701267907,0.5698037954117433,0,0,0,1,2.943,100.0,294.0,2.943
3413.0,1,38,5,True,True,True,home_pull,0110,0.06975769681952851,0.5697576453139336,0,0,0,1,0.561,91.0,56.0,0.561
3413.0,2,37,5,True,True,True,home_pull,1010,0.015763186948018485,0.7403794073537528,0,1,0,1,2.943,231.0,294.0,2.943
