pax,pos,t,event,veh_id
0,513787847,0,STARTS_DAY,
0,513787847,0,REQUESTS_RIDE,
0,513787847,99,RECEIVES_OFFER,
0,513787847,99,ACCEPTS_OFFER,
0,513787847,119,ARRIVES_AT_PICKUP,8.0
0,513787847,182,MEETS_DRIVER_AT_PICKUP,8.0
0,513787847,212,DEPARTS_FROM_PICKUP,8.0
0,44998670,373,ARRIVES_AT_DROPOFF,8.0
0,44998670,383,SETS_OFF_FOR_DEST,
0,44998670,383,ARRIVES_AT_DEST,
1,45016501,0,STARTS_DAY,
1,45016501,65,REQUESTS_RIDE,
1,45016501,99,RECEIVES_OFFER,
1,45016501,99,ACCEPTS_OFFER,
1,45016501,119,ARRIVES_AT_PICKUP,5.0
1,45016501,206,MEETS_DRIVER_AT_PICKUP,5.0
1,45016501,236,DEPARTS_FROM_PICKUP,5.0
1,45011500,318,ARRIVES_AT_DROPOFF,5.0
1,45011500,328,SETS_OFF_FOR_DEST,
1,45011500,328,ARRIVES_AT_DEST,
2,44999244,0,STARTS_DAY,
2,44999244,72,REQUESTS_RIDE,
2,44999244,99,RECEIVES_OFFER,
2,44999244,99,ACCEPTS_OFFER,
2,44999244,119,ARRIVES_AT_PICKUP,7.0
2,44999244,119,MEETS_DRIVER_AT_PICKUP,7.0
2,44999244,149,DEPARTS_FROM_PICKUP,7.0
2,510615524,338,ARRIVES_AT_DROPOFF,7.0
2,510615524,348,SETS_OFF_FOR_DEST,
2,510615524,348,ARRIVES_AT_DEST,
3,513787852,0,STARTS_DAY,
3,513787852,111,REQUESTS_RIDE,
3,513787852,219,RECEIVES_OFFER,
3,513787852,219,ACCEPTS_OFFER,
3,513787852,239,ARRIVES_AT_PICKUP,6.0
3,513787852,281,MEETS_DRIVER_AT_PICKUP,6.0
3,513787852,311,DEPARTS_FROM_PICKUP,6.0
3,44988792,476,ARRIVES_AT_DROPOFF,6.0
3,44988792,486,SETS_OFF_FOR_DEST,
3,44988792,486,ARRIVES_AT_DEST,
4,45019696,0,STARTS_DAY,
4,45019696,112,REQUESTS_RIDE,
4,45019696,219,RECEIVES_OFFER,
4,45019696,219,ACCEPTS_OFFER,
4,45019696,239,ARRIVES_AT_PICKUP,2.0
