veh,pos,t,event,paxes
1,1430378814.0,0,STARTS_DAY,[]
1,1430378814.0,0,OPENS_APP,[]
1,1430378814.0,60,RECEIVES_REQUEST,[]
1,1430378814.0,60,ACCEPTS_REQUEST,[]
1,1430378814.0,80,IS_ACCEPTED_BY_TRAVELLER,[]
1,1903129102.0,115,ARRIVES_AT_PICKUP,[]
1,1903129102.0,115,MEETS_TRAVELLER_AT_PICKUP,[]
1,1903129102.0,145,DEPARTS_FROM_PICKUP,[0]
1,1432312449.0,242,ARRIVES_AT_DROPOFF,[0]
1,1432312449.0,420,RECEIVES_REQUEST,[]
1,1432312449.0,420,ACCEPTS_REQUEST,[]
1,1432312449.0,440,IS_ACCEPTED_BY_TRAVELLER,[]
1,1432312432.0,487,ARRIVES_AT_PICKUP,[]
1,1432312432.0,487,MEETS_TRAVELLER_AT_PICKUP,[]
1,1432312432.0,517,DEPARTS_FROM_PICKUP,[2]
1,541199370.0,699,ARRIVES_AT_DROPOFF,[2]
1,541199370.0,780,RECEIVES_REQUEST,[]
1,541199370.0,780,ACCEPTS_REQUEST,[]
1,541199370.0,800,IS_ACCEPTED_BY_TRAVELLER,[]
1,44974670.0,916,ARRIVES_AT_PICKUP,[]
1,44974670.0,916,MEETS_TRAVELLER_AT_PICKUP,[]
1,44974670.0,946,DEPARTS_FROM_PICKUP,[9]
1,552348325.0,1178,ARRIVES_AT_DROPOFF,[9]
1,552348325.0,1620,RECEIVES_REQUEST,[]
1,552348325.0,1620,ACCEPTS_REQUEST,[]
1,552348325.0,1640,IS_ACCEPTED_BY_TRAVELLER,[]
1,4340326874.0,1652,ARRIVES_AT_PICKUP,[]
1,4340326874.0,1652,MEETS_TRAVELLER_AT_PICKUP,[]
1,4340326874.0,1682,DEPARTS_FROM_PICKUP,[15]
1,44976031.0,1806,ARRIVES_AT_DROPOFF,[15]
1,44976031.0,2100,RECEIVES_REQUEST,[]
1,44976031.0,2100,ACCEPTS_REQUEST,[]
1,44976031.0,2120,IS_ACCEPTED_BY_TRAVELLER,[]
1,44981880.0,2139,ARRIVES_AT_PICKUP,[]
1,44981880.0,2139,MEETS_TRAVELLER_AT_PICKUP,[]
1,44981880.0,2169,DEPARTS_FROM_PICKUP,[22]
1,44983944.0,2177,ARRIVES_AT_DROPOFF,[22]
1,44983944.0,2220,RECEIVES_REQUEST,[]
1,44983944.0,2220,REJECTS_REQUEST,[]
1,44983944.0,2700,RECEIVES_REQUEST,[]
1,44983944.0,2700,REJECTS_REQUEST,[]
1,44983944.0,2820,RECEIVES_REQUEST,[]
1,44983944.0,2820,ACCEPTS_REQUEST,[]
1,44983944.0,2840,IS_ACCEPTED_BY_TRAVELLER,[]
1,510874613.0,2899,ARRIVES_AT_PICKUP,[]
1,510874613.0,2899,MEETS_TRAVELLER_AT_PICKUP,[]
1,510874613.0,2929,DEPARTS_FROM_PICKUP,[29]
1,519520433.0,3019,ARRIVES_AT_DROPOFF,[29]
1,519520433.0,3060,RECEIVES_REQUEST,[]
1,519520433.0,3060,IS_REJECTED_BY_TRAVELLER,[]
1,519520433.0,3180,RECEIVES_REQUEST,[]
1,519520433.0,3180,REJECTS_REQUEST,[]
1,519520433.0,3300,RECEIVES_REQUEST,[]
1,519520433.0,3300,ACCEPTS_REQUEST,[]
1,519520433.0,3320,IS_ACCEPTED_BY_TRAVELLER,[]
1,45013245.0,3338,ARRIVES_AT_PICKUP,[]
1,45013245.0,3338,MEETS_TRAVELLER_AT_PICKUP,[]
1,45013245.0,3368,DEPARTS_FROM_PICKUP,[35]
1,550771714.0,3542,ARRIVES_AT_DROPOFF,[35]
1,550771714.0,10799,ENDS_SHIFT,[]
2,44982950.0,0,STARTS_DAY,[]
2,44982950.0,0,OPENS_APP,[]
2,44982950.0,300,RECEIVES_REQUEST,[]
2,44982950.0,300,ACCEPTS_REQUEST,[]
2,44982950.0,320,IS_ACCEPTED_BY_TRAVELLER,[]
2,44974670.0,414,ARRIVES_AT_PICKUP,[]
2,44974670.0,414,MEETS_TRAVELLER_AT_PICKUP,[]
2,44974670.0,444,DEPARTS_FROM_PICKUP,[1]
2,1432078782.0,643,ARRIVES_AT_DROPOFF,[1]
2,1432078782.0,2220,RECEIVES_REQUEST,[]
2,1432078782.0,2220,IS_REJECTED_BY_TRAVELLER,[]
2,1432078782.0,2460,RECEIVES_REQUEST,[]
2,1432078782.0,2460,ACCEPTS_REQUEST,[]
2,1432078782.0,2480,IS_ACCEPTED_BY_TRAVELLER,[]
2,45001819.0,2563,ARRIVES_AT_PICKUP,[]
2,45001819.0,2563,MEETS_TRAVELLER_AT_PICKUP,[]
2,45001819.0,2593,DEPARTS_FROM_PICKUP,[26]
2,45006058.0,2731,ARRIVES_AT_DROPOFF,[26]
2,45006058.0,2940,RECEIVES_REQUEST,[]
2,45006058.0,2940,ACCEPTS_REQUEST,[]
2,45006058.0,2960,IS_ACCEPTED_BY_TRAVELLER,[]
2,306568278.0,3087,ARRIVES_AT_PICKUP,[]
2,306568278.0,3087,MEETS_TRAVELLER_AT_PICKUP,[]
2,306568278.0,3117,DEPARTS_FROM_PICKUP,[30]
2,550771675.0,3274,ARRIVES_AT_DROPOFF,[30]
2,550771675.0,3300,RECEIVES_REQUEST,[]
2,550771675.0,3300,ACCEPTS_REQUEST,[]
2,550771675.0,3320,IS_ACCEPTED_BY_TRAVELLER,[]
2,1402795348.0,3341,ARRIVES_AT_PICKUP,[]
2,1402795348.0,3341,MEETS_TRAVELLER_AT_PICKUP,[]
2,1402795348.0,3371,DEPARTS_FROM_PICKUP,[36]
2,3445597526.0,3498,ARRIVES_AT_DROPOFF,[36]
2,3445597526.0,3540,RECEIVES_REQUEST,[]
2,3445597526.0,3540,ACCEPTS_REQUEST,[]
2,3445597526.0,3560,IS_ACCEPTED_BY_TRAVELLER,[]
2,1433121144.0,3676,ARRIVES_AT_PICKUP,[]
2,1433121144.0,3676,MEETS_TRAVELLER_AT_PICKUP,[]
2,1433121144.0,3706,DEPARTS_FROM_PICKUP,[37]
2,510841597.0,3976,ARRIVES_AT_DROPOFF,[37]
2,510841597.0,10799,ENDS_SHIFT,[]
3,45011500.0,0,STARTS_DAY,[]
3,45011500.0,0,OPENS_APP,[]
3,45011500.0,420,RECEIVES_REQUEST,[]
3,45011500.0,420,ACCEPTS_REQUEST,[]
3,45011500.0,440,IS_ACCEPTED_BY_TRAVELLER,[]
3,44987283.0,497,ARRIVES_AT_PICKUP,[]
3,44987283.0,497,MEETS_TRAVELLER_AT_PICKUP,[]
3,44987283.0,527,DEPARTS_FROM_PICKUP,[3]
3,2273226090.0,727,ARRIVES_AT_DROPOFF,[3]
3,2273226090.0,1260,RECEIVES_REQUEST,[]
3,2273226090.0,1260,ACCEPTS_REQUEST,[]
3,2273226090.0,1280,IS_ACCEPTED_BY_TRAVELLER,[]
3,493799182.0,1411,ARRIVES_AT_PICKUP,[]
3,493799182.0,1411,MEETS_TRAVELLER_AT_PICKUP,[]
3,493799182.0,1441,DEPARTS_FROM_PICKUP,[14]
3,45016738.0,1735,ARRIVES_AT_DROPOFF,[14]
3,45016738.0,2100,RECEIVES_REQUEST,[]
3,45016738.0,2100,ACCEPTS_REQUEST,[]
3,45016738.0,2120,IS_ACCEPTED_BY_TRAVELLER,[]
3,519788530.0,2130,ARRIVES_AT_PICKUP,[]
3,519788530.0,2130,MEETS_TRAVELLER_AT_PICKUP,[]
3,519788530.0,2160,DEPARTS_FROM_PICKUP,[21]
3,510874621.0,2267,ARRIVES_AT_DROPOFF,[21]
3,510874621.0,2340,RECEIVES_REQUEST,[]
3,510874621.0,2340,ACCEPTS_REQUEST,[]
3,510874621.0,2360,IS_ACCEPTED_BY_TRAVELLER,[]
3,520831192.0,2435,ARRIVES_AT_PICKUP,[]
3,520831192.0,2435,MEETS_TRAVELLER_AT_PICKUP,[]
3,520831192.0,2465,DEPARTS_FROM_PICKUP,[24]
3,550501481.0,2556,ARRIVES_AT_DROPOFF,[24]
3,550501481.0,2700,RECEIVES_REQUEST,[]
3,550501481.0,2700,REJECTS_REQUEST,[]
3,550501481.0,2820,RECEIVES_REQUEST,[]
3,550501481.0,2820,REJECTS_REQUEST,[]
3,550501481.0,2940,RECEIVES_REQUEST,[]
3,550501481.0,2940,REJECTS_REQUEST,[]
3,550501481.0,2940,RECEIVES_REQUEST,[]
3,550501481.0,2940,REJECTS_REQUEST,[]
3,550501481.0,3060,RECEIVES_REQUEST,[]
3,550501481.0,3060,REJECTS_REQUEST,[]
3,550501481.0,3180,RECEIVES_REQUEST,[]
3,550501481.0,3180,REJECTS_REQUEST,[]
3,550501481.0,3540,RECEIVES_REQUEST,[]
3,550501481.0,3540,REJECTS_REQUEST,[]
3,550501481.0,10799,ENDS_SHIFT,[]
4,519783531.0,0,STARTS_DAY,[]
4,519783531.0,0,OPENS_APP,[]
4,519783531.0,420,RECEIVES_REQUEST,[]
4,519783531.0,420,IS_REJECTED_BY_TRAVELLER,[]
4,519783531.0,540,RECEIVES_REQUEST,[]
4,519783531.0,540,ACCEPTS_REQUEST,[]
