pax,pos,t,event,veh_id
0,838045951,0,STARTS_DAY,
0,838045951,0,REQUESTS_RIDE,
0,838045951,66,RECEIVES_OFFER,
0,838045951,66,REJECTS_OFFER,
1,45027855,0,STARTS_DAY,
1,45027855,279,REQUESTS_RIDE,
1,45027855,306,RECEIVES_OFFER,
1,45027855,306,ACCEPTS_OFFER,
1,45027855,326,ARRIVES_AT_PICKUP,1.0
1,45027855,439,MEETS_DRIVER_AT_PICKUP,1.0
1,45027855,469,DEPARTS_FROM_PICKUP,1.0
1,1454318509,741,ARRIVES_AT_DROPOFF,1.0
1,1454318509,751,SETS_OFF_FOR_DEST,
1,1454318509,751,ARRIVES_AT_DEST,
2,45013862,0,STARTS_DAY,
2,45013862,353,REQUESTS_RIDE,
2,45013862,426,RECEIVES_OFFER,
2,45013862,426,ACCEPTS_OFFER,
2,45013862,446,ARRIVES_AT_PICKUP,6.0
2,45013862,446,MEETS_DRIVER_AT_PICKUP,6.0
2,45013862,476,DEPARTS_FROM_PICKUP,6.0
2,44982385,579,ARRIVES_AT_DROPOFF,6.0
2,44982385,589,SETS_OFF_FOR_DEST,
2,44982385,589,ARRIVES_AT_DEST,
3,44991296,0,STARTS_DAY,
3,44991296,354,REQUESTS_RIDE,
3,44991296,426,RECEIVES_OFFER,
3,44991296,426,ACCEPTS_OFFER,
3,44991296,446,ARRIVES_AT_PICKUP,8.0
3,44991296,520,MEETS_DRIVER_AT_PICKUP,8.0
3,44991296,550,DEPARTS_FROM_PICKUP,8.0
3,44988801,611,ARRIVES_AT_DROPOFF,8.0
3,44988801,621,SETS_OFF_FOR_DEST,
3,44988801,621,ARRIVES_AT_DEST,
4,1631846303,0,STARTS_DAY,
4,1631846303,354,REQUESTS_RIDE,
4,1631846303,426,RECEIVES_OFFER,
4,1631846303,426,ACCEPTS_OFFER,
4,1631846303,446,ARRIVES_AT_PICKUP,7.0
4,1631846303,446,MEETS_DRIVER_AT_PICKUP,7.0
4,1631846303,476,DEPARTS_FROM_PICKUP,7.0
4,45014330,603,ARRIVES_AT_DROPOFF,7.0
4,45014330,613,SETS_OFF_FOR_DEST,
4,45014330,613,ARRIVES_AT_DEST,
5,550771675,0,STARTS_DAY,
5,550771675,447,REQUESTS_RIDE,
5,550771675,546,RECEIVES_OFFER,
5,550771675,546,IS_REJECTED_BY_VEHICLE,
5,550771675,546,RECEIVES_OFFER,
5,550771675,546,IS_REJECTED_BY_VEHICLE,
5,550771675,546,RECEIVES_OFFER,
5,550771675,546,IS_REJECTED_BY_VEHICLE,
5,550771675,666,RECEIVES_OFFER,
5,550771675,666,ACCEPTS_OFFER,
5,550771675,686,ARRIVES_AT_PICKUP,6.0
5,550771675,748,MEETS_DRIVER_AT_PICKUP,6.0
5,550771675,778,DEPARTS_FROM_PICKUP,6.0
5,510614795,994,ARRIVES_AT_DROPOFF,6.0
5,510614795,1004,SETS_OFF_FOR_DEST,
5,510614795,1004,ARRIVES_AT_DEST,
6,45007127,0,STARTS_DAY,
6,45007127,527,REQUESTS_RIDE,
6,45007127,546,RECEIVES_OFFER,
6,45007127,546,ACCEPTS_OFFER,
6,45007127,566,ARRIVES_AT_PICKUP,4.0
6,45007127,631,MEETS_DRIVER_AT_PICKUP,4.0
6,45007127,661,DEPARTS_FROM_PICKUP,4.0
6,45007277,792,ARRIVES_AT_DROPOFF,4.0
6,45007277,802,SETS_OFF_FOR_DEST,
6,45007277,802,ARRIVES_AT_DEST,
7,44974252,0,STARTS_DAY,
7,44974252,1120,REQUESTS_RIDE,
7,44974252,1146,RECEIVES_OFFER,
7,44974252,1146,ACCEPTS_OFFER,
7,44974252,1166,ARRIVES_AT_PICKUP,4.0
7,44974252,1259,MEETS_DRIVER_AT_PICKUP,4.0
7,44974252,1289,DEPARTS_FROM_PICKUP,4.0
7,44975595,1435,ARRIVES_AT_DROPOFF,4.0
7,44975595,1445,SETS_OFF_FOR_DEST,
7,44975595,1445,ARRIVES_AT_DEST,
8,510615533,0,STARTS_DAY,
8,510615533,1139,REQUESTS_RIDE,
8,510615533,1146,RECEIVES_OFFER,
8,510615533,1154,REJECTS_OFFER,
9,1590515655,0,STARTS_DAY,
9,1590515655,1170,REQUESTS_RIDE,
9,1590515655,1266,RECEIVES_OFFER,
9,1590515655,1266,IS_REJECTED_BY_VEHICLE,
9,1590515655,1266,RECEIVES_OFFER,
9,1590515655,1266,IS_REJECTED_BY_VEHICLE,
9,1590515655,1266,RECEIVES_OFFER,
9,1590515655,1266,IS_REJECTED_BY_VEHICLE,
9,1590515655,1266,RECEIVES_OFFER,
9,1590515655,1266,IS_REJECTED_BY_VEHICLE,
9,1590515655,1386,RECEIVES_OFFER,
9,1590515655,1386,REJECTS_OFFER,
10,3044229612,0,STARTS_DAY,
10,3044229612,1177,REQUESTS_RIDE,
10,3044229612,1266,RECEIVES_OFFER,
10,3044229612,1266,ACCEPTS_OFFER,
10,3044229612,1286,ARRIVES_AT_PICKUP,8.0
10,3044229612,1314,MEETS_DRIVER_AT_PICKUP,8.0
10,3044229612,1344,DEPARTS_FROM_PICKUP,8.0
10,44998194,1462,ARRIVES_AT_DROPOFF,8.0
10,44998194,1472,SETS_OFF_FOR_DEST,
10,44998194,1472,ARRIVES_AT_DEST,
11,520819478,0,STARTS_DAY,
11,520819478,1220,REQUESTS_RIDE,
11,520819478,1266,RECEIVES_OFFER,
11,520819478,1266,ACCEPTS_OFFER,
11,520819478,1286,ARRIVES_AT_PICKUP,6.0
11,520819478,1319,MEETS_DRIVER_AT_PICKUP,6.0
11,520819478,1349,DEPARTS_FROM_PICKUP,6.0
11,44969511,1463,ARRIVES_AT_DROPOFF,6.0
11,44969511,1473,SETS_OFF_FOR_DEST,
11,44969511,1473,ARRIVES_AT_DEST,
12,45009726,0,STARTS_DAY,
12,45009726,1254,REQUESTS_RIDE,
12,45009726,1266,RECEIVES_OFFER,
12,45009726,1269,REJECTS_OFFER,
13,1402795343,0,STARTS_DAY,
13,1402795343,1406,REQUESTS_RIDE,
13,1402795343,1506,RECEIVES_OFFER,
13,1402795343,1506,ACCEPTS_OFFER,
13,1402795343,1526,ARRIVES_AT_PICKUP,8.0
