pax,pos,t,event,veh_id
0,45016738,0,STARTS_DAY,
0,45016738,0,REQUESTS_RIDE,
0,45016738,63,RECEIVES_OFFER,
0,45016738,63,ACCEPTS_OFFER,
0,45016738,83,ARRIVES_AT_PICKUP,4.0
0,45016738,83,MEETS_DRIVER_AT_PICKUP,4.0
0,45016738,113,DEPARTS_FROM_PICKUP,4.0
0,306568278,281,ARRIVES_AT_DROPOFF,4.0
0,306568278,291,SETS_OFF_FOR_DEST,
0,306568278,291,ARRIVES_AT_DEST,
1,44997885,0,STARTS_DAY,
1,44997885,241,REQUESTS_RIDE,
1,44997885,303,RECEIVES_OFFER,
1,44997885,303,REJECTS_OFFER,
2,45014330,0,STARTS_DAY,
2,45014330,289,REQUESTS_RIDE,
2,45014330,303,RECEIVES_OFFER,
2,45014330,304,ACCEPTS_OFFER,
2,45014330,324,ARRIVES_AT_PICKUP,5.0
2,45014330,343,MEETS_DRIVER_AT_PICKUP,5.0
2,45014330,373,DEPARTS_FROM_PICKUP,5.0
2,510615533,462,ARRIVES_AT_DROPOFF,5.0
2,510615533,472,SETS_OFF_FOR_DEST,
2,510615533,472,ARRIVES_AT_DEST,
3,44964616,0,STARTS_DAY,
3,44964616,404,REQUESTS_RIDE,
3,44964616,423,RECEIVES_OFFER,
3,44964616,423,ACCEPTS_OFFER,
3,44964616,443,ARRIVES_AT_PICKUP,4.0
3,44964616,443,MEETS_DRIVER_AT_PICKUP,4.0
3,44964616,473,DEPARTS_FROM_PICKUP,4.0
3,44984815,535,ARRIVES_AT_DROPOFF,4.0
3,44984815,545,SETS_OFF_FOR_DEST,
3,44984815,545,ARRIVES_AT_DEST,
4,45005027,0,STARTS_DAY,
4,45005027,466,REQUESTS_RIDE,
4,45005027,543,RECEIVES_OFFER,
4,45005027,543,ACCEPTS_OFFER,
4,45005027,563,ARRIVES_AT_PICKUP,2.0
4,45005027,597,MEETS_DRIVER_AT_PICKUP,2.0
4,45005027,627,DEPARTS_FROM_PICKUP,2.0
4,44980265,720,ARRIVES_AT_DROPOFF,2.0
4,44980265,730,SETS_OFF_FOR_DEST,
4,44980265,730,ARRIVES_AT_DEST,
5,661170842,0,STARTS_DAY,
5,661170842,586,REQUESTS_RIDE,
5,661170842,663,RECEIVES_OFFER,
5,661170842,663,ACCEPTS_OFFER,
5,661170842,683,ARRIVES_AT_PICKUP,4.0
5,661170842,686,MEETS_DRIVER_AT_PICKUP,4.0
5,661170842,716,DEPARTS_FROM_PICKUP,4.0
5,44989725,794,ARRIVES_AT_DROPOFF,4.0
5,44989725,804,SETS_OFF_FOR_DEST,
5,44989725,804,ARRIVES_AT_DEST,
6,5508998875,0,STARTS_DAY,
6,5508998875,609,REQUESTS_RIDE,
6,5508998875,663,RECEIVES_OFFER,
6,5508998875,663,IS_REJECTED_BY_VEHICLE,
6,5508998875,663,RECEIVES_OFFER,
6,5508998875,663,IS_REJECTED_BY_VEHICLE,
6,5508998875,663,RECEIVES_OFFER,
6,5508998875,663,REJECTS_OFFER,
7,44977983,0,STARTS_DAY,
7,44977983,609,REQUESTS_RIDE,
7,44977983,663,RECEIVES_OFFER,
7,44977983,663,ACCEPTS_OFFER,
7,44977983,683,ARRIVES_AT_PICKUP,8.0
7,44977983,683,MEETS_DRIVER_AT_PICKUP,8.0
