pax,pos,t,event,veh_id
0,44971859,0,STARTS_DAY,
0,44971859,0,REQUESTS_RIDE,
0,44971859,59,RECEIVES_OFFER,
0,44971859,59,REJECTS_OFFER,
1,45027382,0,STARTS_DAY,
1,45027382,11,REQUESTS_RIDE,
1,45027382,59,RECEIVES_OFFER,
1,45027382,59,ACCEPTS_OFFER,
1,45027382,79,ARRIVES_AT_PICKUP,2.0
1,45027382,79,MEETS_DRIVER_AT_PICKUP,2.0
1,45027382,109,DEPARTS_FROM_PICKUP,2.0
1,661170806,358,ARRIVES_AT_DROPOFF,2.0
1,661170806,368,SETS_OFF_FOR_DEST,
1,661170806,368,ARRIVES_AT_DEST,
2,1430378800,0,STARTS_DAY,
2,1430378800,46,REQUESTS_RIDE,
2,1430378800,59,RECEIVES_OFFER,
2,1430378800,61,ACCEPTS_OFFER,
2,1430378800,81,ARRIVES_AT_PICKUP,7.0
2,1430378800,194,MEETS_DRIVER_AT_PICKUP,7.0
2,1430378800,224,DEPARTS_FROM_PICKUP,7.0
2,520820370,494,ARRIVES_AT_DROPOFF,7.0
2,520820370,504,SETS_OFF_FOR_DEST,
2,520820370,504,ARRIVES_AT_DEST,
3,520819490,0,STARTS_DAY,
3,520819490,186,REQUESTS_RIDE,
3,520819490,299,RECEIVES_OFFER,
3,520819490,299,ACCEPTS_OFFER,
3,520819490,319,ARRIVES_AT_PICKUP,6.0
3,520819490,329,MEETS_DRIVER_AT_PICKUP,6.0
3,520819490,359,DEPARTS_FROM_PICKUP,6.0
3,1708078819,389,ARRIVES_AT_DROPOFF,6.0
3,1708078819,399,SETS_OFF_FOR_DEST,
3,1708078819,399,ARRIVES_AT_DEST,
4,44970561,0,STARTS_DAY,
4,44970561,268,REQUESTS_RIDE,
4,44970561,299,RECEIVES_OFFER,
4,44970561,299,ACCEPTS_OFFER,
4,44970561,319,ARRIVES_AT_PICKUP,4.0
4,44970561,483,MEETS_DRIVER_AT_PICKUP,4.0
4,44970561,513,DEPARTS_FROM_PICKUP,4.0
4,513920275,750,ARRIVES_AT_DROPOFF,4.0
4,513920275,760,SETS_OFF_FOR_DEST,
4,513920275,760,ARRIVES_AT_DEST,
5,44977409,0,STARTS_DAY,
5,44977409,467,REQUESTS_RIDE,
5,44977409,539,RECEIVES_OFFER,
5,44977409,539,REJECTS_OFFER,
6,510615539,0,STARTS_DAY,
6,510615539,533,REQUESTS_RIDE,
6,510615539,539,RECEIVES_OFFER,
6,510615539,548,ACCEPTS_OFFER,
6,510615539,568,ARRIVES_AT_PICKUP,7.0
6,510615539,588,MEETS_DRIVER_AT_PICKUP,7.0
6,510615539,618,DEPARTS_FROM_PICKUP,7.0
6,45004484,670,ARRIVES_AT_DROPOFF,7.0
6,45004484,680,SETS_OFF_FOR_DEST,
6,45004484,680,ARRIVES_AT_DEST,
7,44993918,0,STARTS_DAY,
7,44993918,673,REQUESTS_RIDE,
7,44993918,779,RECEIVES_OFFER,
7,44993918,779,ACCEPTS_OFFER,
7,44993918,799,ARRIVES_AT_PICKUP,7.0
7,44993918,855,MEETS_DRIVER_AT_PICKUP,7.0
7,44993918,885,DEPARTS_FROM_PICKUP,7.0
7,44994697,899,ARRIVES_AT_DROPOFF,7.0
7,44994697,909,SETS_OFF_FOR_DEST,
7,44994697,909,ARRIVES_AT_DEST,
8,45025769,0,STARTS_DAY,
8,45025769,860,REQUESTS_RIDE,
8,45025769,899,RECEIVES_OFFER,
8,45025769,899,ACCEPTS_OFFER,
8,45025769,919,ARRIVES_AT_PICKUP,3.0
8,45025769,939,MEETS_DRIVER_AT_PICKUP,3.0
8,45025769,969,DEPARTS_FROM_PICKUP,3.0
8,560171623,1103,ARRIVES_AT_DROPOFF,3.0
8,560171623,1113,SETS_OFF_FOR_DEST,
8,560171623,1113,ARRIVES_AT_DEST,
9,44975073,0,STARTS_DAY,
9,44975073,881,REQUESTS_RIDE,
9,44975073,899,RECEIVES_OFFER,
9,44975073,899,ACCEPTS_OFFER,
9,44975073,919,ARRIVES_AT_PICKUP,2.0
9,44975073,1077,MEETS_DRIVER_AT_PICKUP,2.0
9,44975073,1107,DEPARTS_FROM_PICKUP,2.0
9,510615527,1373,ARRIVES_AT_DROPOFF,2.0
9,510615527,1383,SETS_OFF_FOR_DEST,
9,510615527,1383,ARRIVES_AT_DEST,
10,45014331,0,STARTS_DAY,
10,45014331,889,REQUESTS_RIDE,
10,45014331,899,RECEIVES_OFFER,
10,45014331,904,ACCEPTS_OFFER,
10,45014331,924,ARRIVES_AT_PICKUP,6.0
10,45014331,1095,MEETS_DRIVER_AT_PICKUP,6.0
10,45014331,1125,DEPARTS_FROM_PICKUP,6.0
10,510874713,1318,ARRIVES_AT_DROPOFF,6.0
10,510874713,1328,SETS_OFF_FOR_DEST,
10,510874713,1328,ARRIVES_AT_DEST,
11,1967365383,0,STARTS_DAY,
11,1967365383,894,REQUESTS_RIDE,
11,1967365383,899,RECEIVES_OFFER,
11,1967365383,909,ACCEPTS_OFFER,
11,1967365383,929,ARRIVES_AT_PICKUP,4.0
11,1967365383,931,MEETS_DRIVER_AT_PICKUP,4.0
11,1967365383,961,DEPARTS_FROM_PICKUP,4.0
11,520831195,1123,ARRIVES_AT_DROPOFF,4.0
