veh,pos,t,event,paxes
1,838045970.0,0,STARTS_DAY,[]
1,838045970.0,0,OPENS_APP,[]
1,838045970.0,166,RECEIVES_REQUEST,[]
1,838045970.0,166,IS_REJECTED_BY_TRAVELLER,[]
1,838045970.0,286,RECEIVES_REQUEST,[]
1,838045970.0,286,ACCEPTS_REQUEST,[]
1,838045970.0,306,IS_ACCEPTED_BY_TRAVELLER,[]
1,44969498.0,442,ARRIVES_AT_PICKUP,[]
1,44969498.0,442,MEETS_TRAVELLER_AT_PICKUP,[]
1,44969498.0,472,DEPARTS_FROM_PICKUP,[5]
1,44977415.0,634,ARRIVES_AT_DROPOFF,[5]
1,44977415.0,646,RECEIVES_REQUEST,[]
1,44977415.0,646,IS_REJECTED_BY_TRAVELLER,[]
1,44977415.0,766,RECEIVES_REQUEST,[]
1,44977415.0,766,ACCEPTS_REQUEST,[]
1,44977415.0,786,IS_ACCEPTED_BY_TRAVELLER,[]
1,1454318545.0,801,ARRIVES_AT_PICKUP,[]
1,1454318545.0,801,MEETS_TRAVELLER_AT_PICKUP,[]
1,1454318545.0,831,DEPARTS_FROM_PICKUP,[13]
1,44991820.0,911,ARRIVES_AT_DROPOFF,[13]
1,44991820.0,1126,RECEIVES_REQUEST,[]
1,44991820.0,1126,IS_REJECTED_BY_TRAVELLER,[]
1,44991820.0,1606,RECEIVES_REQUEST,[]
1,44991820.0,1606,ACCEPTS_REQUEST,[]
1,44991820.0,1626,IS_ACCEPTED_BY_TRAVELLER,[]
1,45001824.0,1635,ARRIVES_AT_PICKUP,[]
1,45001824.0,1635,MEETS_TRAVELLER_AT_PICKUP,[]
1,45001824.0,1665,DEPARTS_FROM_PICKUP,[18]
1,45025769.0,1747,ARRIVES_AT_DROPOFF,[18]
1,45025769.0,1846,RECEIVES_REQUEST,[]
1,45025769.0,1846,IS_REJECTED_BY_TRAVELLER,[]
1,45025769.0,2206,RECEIVES_REQUEST,[]
1,45025769.0,2206,ACCEPTS_REQUEST,[]
1,45025769.0,2226,IS_ACCEPTED_BY_TRAVELLER,[]
1,45023464.0,2253,ARRIVES_AT_PICKUP,[]
1,45023464.0,2253,MEETS_TRAVELLER_AT_PICKUP,[]
1,45023464.0,2283,DEPARTS_FROM_PICKUP,[23]
1,515739632.0,2436,ARRIVES_AT_DROPOFF,[23]
1,515739632.0,2806,RECEIVES_REQUEST,[]
1,515739632.0,2806,ACCEPTS_REQUEST,[]
1,515739632.0,2826,IS_ACCEPTED_BY_TRAVELLER,[]
1,45006382.0,2955,ARRIVES_AT_PICKUP,[]
1,45006382.0,2955,MEETS_TRAVELLER_AT_PICKUP,[]
1,45006382.0,2985,DEPARTS_FROM_PICKUP,[28]
1,44985358.0,3138,ARRIVES_AT_DROPOFF,[28]
1,44985358.0,3166,RECEIVES_REQUEST,[]
1,44985358.0,3166,ACCEPTS_REQUEST,[]
1,44985358.0,3186,IS_ACCEPTED_BY_TRAVELLER,[]
1,45007277.0,3321,ARRIVES_AT_PICKUP,[]
1,45007277.0,3321,MEETS_TRAVELLER_AT_PICKUP,[]
1,45007277.0,3351,DEPARTS_FROM_PICKUP,[30]
1,1665808439.0,3528,ARRIVES_AT_DROPOFF,[30]
1,1665808439.0,3646,RECEIVES_REQUEST,[]
1,1665808439.0,3646,ACCEPTS_REQUEST,[]
1,1665808439.0,3666,IS_ACCEPTED_BY_TRAVELLER,[]
1,44992305.0,3726,ARRIVES_AT_PICKUP,[]
1,44992305.0,3726,MEETS_TRAVELLER_AT_PICKUP,[]
1,44992305.0,3756,DEPARTS_FROM_PICKUP,[36]
1,45024107.0,3885,ARRIVES_AT_DROPOFF,[36]
1,45024107.0,10799,ENDS_SHIFT,[]
2,44986202.0,0,STARTS_DAY,[]
2,44986202.0,0,OPENS_APP,[]
2,44986202.0,46,RECEIVES_REQUEST,[]
2,44986202.0,46,ACCEPTS_REQUEST,[]
2,44986202.0,66,IS_ACCEPTED_BY_TRAVELLER,[]
2,44992623.0,111,ARRIVES_AT_PICKUP,[]
2,44992623.0,111,MEETS_TRAVELLER_AT_PICKUP,[]
2,44992623.0,141,DEPARTS_FROM_PICKUP,[0]
2,519520433.0,282,ARRIVES_AT_DROPOFF,[0]
2,519520433.0,406,RECEIVES_REQUEST,[]
2,519520433.0,406,ACCEPTS_REQUEST,[]
2,519520433.0,426,IS_ACCEPTED_BY_TRAVELLER,[]
2,513787847.0,483,ARRIVES_AT_PICKUP,[]
2,513787847.0,483,MEETS_TRAVELLER_AT_PICKUP,[]
2,513787847.0,513,DEPARTS_FROM_PICKUP,[7]
2,550771714.0,720,ARRIVES_AT_DROPOFF,[7]
2,550771714.0,2686,RECEIVES_REQUEST,[]
2,550771714.0,2686,ACCEPTS_REQUEST,[]
2,44993916.0,2700,ARRIVES_AT_PICKUP,[]
2,44993916.0,2706,IS_ACCEPTED_BY_TRAVELLER,[]
2,44993916.0,2706,MEETS_TRAVELLER_AT_PICKUP,[]
2,44993916.0,2736,DEPARTS_FROM_PICKUP,[26]
2,510874713.0,2954,ARRIVES_AT_DROPOFF,[26]
2,510874713.0,3046,RECEIVES_REQUEST,[]
2,510874713.0,3046,REJECTS_REQUEST,[]
2,510874713.0,3166,RECEIVES_REQUEST,[]
2,510874713.0,3166,REJECTS_REQUEST,[]
2,510874713.0,3166,RECEIVES_REQUEST,[]
2,510874713.0,3166,REJECTS_REQUEST,[]
2,510874713.0,3166,RECEIVES_REQUEST,[]
2,510874713.0,3166,REJECTS_REQUEST,[]
2,510874713.0,3286,RECEIVES_REQUEST,[]
2,510874713.0,3286,REJECTS_REQUEST,[]
2,510874713.0,3286,RECEIVES_REQUEST,[]
2,510874713.0,3286,REJECTS_REQUEST,[]
2,510874713.0,3406,RECEIVES_REQUEST,[]
2,510874713.0,3406,REJECTS_REQUEST,[]
2,510874713.0,3406,RECEIVES_REQUEST,[]
2,510874713.0,3406,REJECTS_REQUEST,[]
2,510874713.0,3406,RECEIVES_REQUEST,[]
2,510874713.0,3406,REJECTS_REQUEST,[]
2,510874713.0,10799,ENDS_SHIFT,[]
3,513920005.0,0,STARTS_DAY,[]
3,513920005.0,0,OPENS_APP,[]
3,513920005.0,166,RECEIVES_REQUEST,[]
3,513920005.0,179,ACCEPTS_REQUEST,[]
3,513920005.0,199,IS_ACCEPTED_BY_TRAVELLER,[]
3,44990934.0,200,ARRIVES_AT_PICKUP,[]
3,44990934.0,200,MEETS_TRAVELLER_AT_PICKUP,[]
3,44990934.0,230,DEPARTS_FROM_PICKUP,[4]
3,45034828.0,391,ARRIVES_AT_DROPOFF,[4]
3,45034828.0,2326,RECEIVES_REQUEST,[]
3,45034828.0,2326,ACCEPTS_REQUEST,[]
3,45035529.0,2344,ARRIVES_AT_PICKUP,[]
3,45035529.0,2346,IS_ACCEPTED_BY_TRAVELLER,[]
3,45035529.0,2346,MEETS_TRAVELLER_AT_PICKUP,[]
3,45035529.0,2376,DEPARTS_FROM_PICKUP,[24]
3,45003347.0,2528,ARRIVES_AT_DROPOFF,[24]
3,45003347.0,2566,RECEIVES_REQUEST,[]
3,45003347.0,2566,IS_REJECTED_BY_TRAVELLER,[]
3,45003347.0,2926,RECEIVES_REQUEST,[]
3,45003347.0,2926,ACCEPTS_REQUEST,[]
3,45003347.0,2946,IS_ACCEPTED_BY_TRAVELLER,[]
3,44986748.0,3081,ARRIVES_AT_PICKUP,[]
3,44986748.0,3081,MEETS_TRAVELLER_AT_PICKUP,[]
3,44986748.0,3111,DEPARTS_FROM_PICKUP,[29]
3,5257342098.0,3352,ARRIVES_AT_DROPOFF,[29]
3,5257342098.0,3406,RECEIVES_REQUEST,[]
3,5257342098.0,3406,ACCEPTS_REQUEST,[]
3,510615527.0,3420,ARRIVES_AT_PICKUP,[]
3,510615527.0,3426,IS_ACCEPTED_BY_TRAVELLER,[]
3,510615527.0,3426,MEETS_TRAVELLER_AT_PICKUP,[]
3,510615527.0,3456,DEPARTS_FROM_PICKUP,[32]
3,45003346.0,3585,ARRIVES_AT_DROPOFF,[32]
3,45003346.0,3646,RECEIVES_REQUEST,[]
3,45003346.0,3646,ACCEPTS_REQUEST,[]
3,45003346.0,3666,IS_ACCEPTED_BY_TRAVELLER,[]
3,45007975.0,3701,ARRIVES_AT_PICKUP,[]
3,45007975.0,3701,MEETS_TRAVELLER_AT_PICKUP,[]
3,45007975.0,3731,DEPARTS_FROM_PICKUP,[33]
3,45009924.0,3737,ARRIVES_AT_DROPOFF,[33]
3,45009924.0,3766,RECEIVES_REQUEST,[]
3,45009924.0,3766,ACCEPTS_REQUEST,[]
3,45009924.0,3786,IS_ACCEPTED_BY_TRAVELLER,[]
3,44989718.0,3834,ARRIVES_AT_PICKUP,[]
3,44989718.0,3834,MEETS_TRAVELLER_AT_PICKUP,[]
3,44989718.0,3864,DEPARTS_FROM_PICKUP,[38]
3,44991818.0,4020,ARRIVES_AT_DROPOFF,[38]
3,44991818.0,10799,ENDS_SHIFT,[]
4,44982395.0,0,STARTS_DAY,[]
4,44982395.0,0,OPENS_APP,[]
4,44982395.0,166,RECEIVES_REQUEST,[]
4,44982395.0,166,ACCEPTS_REQUEST,[]
4,44982395.0,186,IS_ACCEPTED_BY_TRAVELLER,[]
4,45011500.0,257,ARRIVES_AT_PICKUP,[]
4,45011500.0,257,MEETS_TRAVELLER_AT_PICKUP,[]
4,45011500.0,287,DEPARTS_FROM_PICKUP,[3]
4,44980265.0,384,ARRIVES_AT_DROPOFF,[3]
4,44980265.0,406,RECEIVES_REQUEST,[]
4,44980265.0,406,ACCEPTS_REQUEST,[]
4,44980265.0,426,IS_ACCEPTED_BY_TRAVELLER,[]
4,513787852.0,519,ARRIVES_AT_PICKUP,[]
4,513787852.0,519,MEETS_TRAVELLER_AT_PICKUP,[]
4,513787852.0,549,DEPARTS_FROM_PICKUP,[8]
4,45022517.0,729,ARRIVES_AT_DROPOFF,[8]
4,45022517.0,766,RECEIVES_REQUEST,[]
4,45022517.0,766,ACCEPTS_REQUEST,[]
4,45022517.0,786,IS_ACCEPTED_BY_TRAVELLER,[]
4,45007582.0,818,ARRIVES_AT_PICKUP,[]
4,45007582.0,818,MEETS_TRAVELLER_AT_PICKUP,[]
4,45007582.0,848,DEPARTS_FROM_PICKUP,[12]
4,2503200423.0,937,ARRIVES_AT_DROPOFF,[12]
4,2503200423.0,1006,RECEIVES_REQUEST,[]
4,2503200423.0,1006,ACCEPTS_REQUEST,[]
4,2503200423.0,1026,IS_ACCEPTED_BY_TRAVELLER,[]
4,45011956.0,1051,ARRIVES_AT_PICKUP,[]
4,45011956.0,1051,MEETS_TRAVELLER_AT_PICKUP,[]
4,45011956.0,1081,DEPARTS_FROM_PICKUP,[15]
4,44996087.0,1222,ARRIVES_AT_DROPOFF,[15]
4,44996087.0,1606,RECEIVES_REQUEST,[]
4,44996087.0,1611,ACCEPTS_REQUEST,[]
4,44996087.0,1631,IS_ACCEPTED_BY_TRAVELLER,[]
4,4290089790.0,1721,ARRIVES_AT_PICKUP,[]
4,4290089790.0,1721,MEETS_TRAVELLER_AT_PICKUP,[]
4,4290089790.0,1751,DEPARTS_FROM_PICKUP,[20]
4,510874686.0,1988,ARRIVES_AT_DROPOFF,[20]
4,510874686.0,2926,RECEIVES_REQUEST,[]
4,510874686.0,2926,REJECTS_REQUEST,[]
4,510874686.0,3166,RECEIVES_REQUEST,[]
4,510874686.0,3175,ACCEPTS_REQUEST,[]
4,510874686.0,3195,IS_ACCEPTED_BY_TRAVELLER,[]
