n,m,H,seed,mean_restricted_agent_first_episode,all_agent_restricted_first_episode,censored_agents,mean_error_final_preupdate,mean_proxy_half,mean_proxy_end,unique_actions,rho_global
3,4,1,50073,372.6666666666667,658.0,0,0.0,223.3456723774168,223.34567502836833,1,0.0011696097542561734
3,4,1,50074,304.3333333333333,400.0,0,0.0,196.77044264470078,196.77044919429514,1,0.0011696097542561734
3,4,1,50075,159.0,176.0,0,0.0,144.71494621290273,144.7149504390337,1,0.0011696097542561734
3,4,1,50076,266.3333333333333,381.0,0,2.747061837264179e-12,114.61108139018181,114.6120033424412,1,0.0011696097542561734
3,4,1,50077,71.66666666666667,97.0,0,0.0,45.317086135704336,45.31708613721747,1,0.0011696097542561734
3,4,1,50078,301.6666666666667,364.0,0,0.0,133.8605710309674,133.8605712429065,1,0.0011696097542561734
3,4,1,50079,220.33333333333334,296.0,0,0.0,110.54329820032369,110.543298200643,1,0.0011696097542561734
3,4,1,50080,322.3333333333333,706.0,0,0.0,158.23588433341703,158.2358990535175,1,0.0011696097542561734
3,4,1,50081,234.0,280.0,0,0.0,138.90704080439,138.90704082753402,1,0.0011696097542561734
3,4,1,50082,246.66666666666666,462.0,0,0.0,150.82541874672864,150.82541874810147,1,0.0011696097542561734
3,4,1,50083,103.0,146.0,0,0.0,56.719840241175625,56.71984024204758,1,0.0011696097542561734
3,4,1,50084,228.66666666666666,329.0,0,0.0,118.88257325923969,118.88257343527614,1,0.0011696097542561734
3,4,1,50085,147.33333333333334,244.0,0,0.0,85.14191510913356,85.14191511295162,1,0.0011696097542561734
3,4,1,50086,159.33333333333334,215.0,0,0.0,72.36173511879704,72.36173512158018,1,0.0011696097542561734
3,4,1,50087,107.66666666666667,240.0,0,0.0,62.41083861611778,62.41083861611778,1,0.0011696097542561734
3,4,1,50088,228.33333333333334,320.0,0,0.0,116.54043253506745,116.54043570998162,1,0.0011696097542561734
3,4,1,50089,126.66666666666667,239.0,0,0.0,61.541540325778804,61.54154032582195,1,0.0011696097542561734
3,4,1,50090,719.6666666666666,1597.0,0,9.769962616701378e-15,548.8374254389622,548.8379720573918,1,0.0011696097542561734
3,4,1,50091,317.6666666666667,656.0,0,0.0,219.9726444822077,219.972644484019,1,0.0011696097542561734
3,4,1,50092,245.66666666666666,362.0,0,0.0,123.78606383803076,123.78606394581311,1,0.0011696097542561734
3,4,1,50093,221.0,229.0,0,0.0,100.32964475926757,100.32964585941818,1,0.0011696097542561734
3,4,1,50094,155.33333333333334,195.0,0,0.0,276.81954032099696,276.8196592795944,1,0.0011696097542561734
3,4,1,50095,224.33333333333334,380.0,0,0.0,132.71667409348296,132.71667523899524,1,0.0011696097542561734
3,4,1,50096,320.6666666666667,534.0,0,0.0,217.33496221824942,217.33496565780402,1,0.0011696097542561734
3,4,1,50097,552.3333333333334,948.0,0,0.0,361.8039951415138,361.80399905078144,1,0.0011696097542561734
3,4,1,50098,265.6666666666667,702.0,0,0.0,232.93188654290205,232.9318871114622,1,0.0011696097542561734
3,4,1,50099,213.33333333333334,265.0,0,0.0,106.94378461544504,106.94378461550234,1,0.0011696097542561734
3,4,1,50100,242.33333333333334,282.0,0,0.0,151.2804892876207,151.28048952944292,1,0.0011696097542561734
3,4,1,50101,223.33333333333334,343.0,0,0.0,105.1645819854295,105.16510853874293,1,0.0011696097542561734
3,4,1,50102,130.33333333333334,207.0,0,0.0,167.07982203111484,167.07983538377468,1,0.0011696097542561734
3,4,1,50103,190.0,259.0,0,0.0,101.3626309794624,101.36263098435948,1,0.0011696097542561734
3,4,1,50104,257.3333333333333,311.0,0,0.0,115.1875267362579,115.18752673773751,1,0.0011696097542561734
3,4,1,50105,83.0,154.0,0,0.0,40.778841487481024,40.77884148749701,1,0.0011696097542561734
3,4,1,50106,231.66666666666666,278.0,0,0.0,135.05343329343472,135.0534333126238,1,0.0011696097542561734
3,4,1,50107,137.66666666666666,208.0,0,0.0,74.25096379152065,74.2509637968444,1,0.0011696097542561734
3,4,1,50108,152.33333333333334,207.0,0,0.0,88.33215306178147,88.33215307324316,1,0.0011696097542561734
3,4,1,50109,257.6666666666667,335.0,0,0.0,117.51755788278234,117.51755788763126,1,0.0011696097542561734
3,4,1,50110,277.0,400.0,0,0.0,193.93061996314478,193.93061999566464,1,0.0011696097542561734
3,4,1,50111,376.0,478.0,0,0.0,193.06897052059819,193.06897100076733,1,0.0011696097542561734
3,4,1,50112,291.0,496.0,0,0.0,143.15437106828463,143.154371118299,1,0.0011696097542561734
3,4,1,50113,350.0,633.0,0,4.300263848714773e-14,234.79877148864273,234.79892914577866,1,0.0011696097542561734
3,4,1,50114,247.33333333333334,363.0,0,0.0,132.4390365701939,132.43906359050254,1,0.0011696097542561734
3,4,1,50115,266.3333333333333,299.0,0,0.0,176.3000323685643,176.30003240534688,1,0.0011696097542561734
3,4,1,50116,163.66666666666666,228.0,0,6.661338147750939e-16,150.3506210508825,150.35062245223153,1,0.0011696097542561734
3,4,1,50117,256.0,348.0,0,0.0,137.83871735084654,137.8387173904358,1,0.0011696097542561734
3,4,1,50118,112.0,230.0,0,0.0,64.53345835422216,64.53345835433312,1,0.0011696097542561734
3,4,1,50119,147.66666666666666,263.0,0,1.4802973661668753e-16,75.06200171246819,75.06200179599134,1,0.0011696097542561734
3,4,1,50120,226.33333333333334,249.0,0,0.0,248.1187290651907,248.1187733313233,1,0.0011696097542561734
3,4,1,50121,282.3333333333333,451.0,0,0.0,133.15413091493653,133.154138808354,1,0.0011696097542561734
3,4,1,50122,503.3333333333333,948.0,0,0.0,326.9045423021783,326.92588775824964,1,0.0011696097542561734
3,4,1,50123,220.0,305.0,0,0.0,107.4983437248016,107.49847506032573,1,0.0011696097542561734
3,4,1,50124,231.0,244.0,0,0.0,146.94044779119264,146.94044784061003,1,0.0011696097542561734
3,4,1,50125,203.0,258.0,0,0.0,99.47960781487659,99.47960830679972,1,0.0011696097542561734
3,4,1,50126,84.66666666666667,134.0,0,1.9984014443252818e-15,102.89088619815674,102.89088622741203,1,0.0011696097542561734
3,4,1,50127,143.0,196.0,0,0.0,98.4348754150726,98.43549192725379,1,0.0011696097542561734
3,4,1,50128,283.6666666666667,423.0,0,0.0,234.8856100651126,234.88763664791202,1,0.0011696097542561734
3,4,1,50129,365.0,731.0,0,5.519658804094736e-12,242.17986975197664,242.44690587292837,1,0.0011696097542561734
3,4,1,50130,258.3333333333333,293.0,0,2.9605947323337506e-16,148.4632800059746,148.46374841267433,1,0.0011696097542561734
3,4,1,50131,320.6666666666667,479.0,0,0.0,230.02070303032758,230.0207030353166,1,0.0011696097542561734
3,4,1,50132,252.33333333333334,324.0,0,0.0,169.47259160955662,169.47259161165167,1,0.0011696097542561734
3,4,1,50133,346.3333333333333,534.0,0,0.0,298.9686961218374,298.96869661787724,1,0.0011696097542561734
3,4,1,50134,102.66666666666667,138.0,0,0.0,46.03891921782513,46.03891921783429,1,0.0011696097542561734
3,4,1,50135,145.66666666666666,209.0,0,0.0,90.45325000764352,90.4532500322457,1,0.0011696097542561734
3,4,1,50136,53.0,71.0,0,0.0,29.619327391926756,29.619327393219297,1,0.0011696097542561734
3,4,1,50137,354.0,497.0,0,9.895787892825562e-14,215.75347488589622,215.75553728455142,1,0.0011696097542561734
3,4,1,50138,222.66666666666666,381.0,0,6.959692081901873e-12,115.59121939470782,115.59289642277734,1,0.0011696097542561734
3,4,1,50139,378.0,718.0,0,0.0,194.5805796858374,194.58057971393785,1,0.0011696097542561734
3,4,1,50140,314.3333333333333,584.0,0,0.0,212.6545870973466,212.65458726297848,1,0.0011696097542561734
3,4,1,50141,291.0,348.0,0,0.0,189.89325145176704,189.89325361187556,1,0.0011696097542561734
3,4,1,50142,313.0,367.0,0,2.9605947323337506e-16,178.08904996860028,178.0891410555996,1,0.0011696097542561734
3,4,1,50143,192.0,289.0,0,0.0,113.89779495729424,113.89779621736902,1,0.0011696097542561734
3,4,1,50144,148.0,218.0,0,0.0,92.18087208186124,92.1808721803069,1,0.0011696097542561734
3,4,1,50145,119.0,251.0,0,0.0,82.63782596047486,82.63782601757636,1,0.0011696097542561734
3,4,1,50146,107.66666666666667,231.0,0,0.0,73.31624953044665,73.31629298650361,1,0.0011696097542561734
3,4,1,50147,246.33333333333334,349.0,0,0.0,119.79088271677536,119.79088272249926,1,0.0011696097542561734
3,4,1,50148,402.3333333333333,901.0,0,0.0,337.44155510870996,337.44235696321283,1,0.0011696097542561734
3,4,1,50149,393.6666666666667,416.0,0,0.0,195.97029958748635,195.97029958841634,1,0.0011696097542561734
3,4,1,50150,149.33333333333334,209.0,0,7.401486830834377e-17,95.31363139071334,95.31363148848186,1,0.0011696097542561734
3,4,1,50151,193.66666666666666,369.0,0,0.0,137.23885558976508,137.23885559233048,1,0.0011696097542561734
3,4,1,50152,296.6666666666667,402.0,0,0.0,193.02137030159463,193.02137039586523,1,0.0011696097542561734
3,4,1,50153,130.33333333333334,263.0,0,0.0,76.2967216663073,76.29672171517628,1,0.0011696097542561734
3,4,1,50154,222.0,241.0,0,0.0,109.83982171444659,109.83982217401223,1,0.0011696097542561734
3,4,1,50155,380.3333333333333,595.0,0,0.0,221.924588533427,221.9245897557562,1,0.0011696097542561734
3,4,1,50156,228.66666666666666,316.0,0,0.0,111.94872513898811,111.94872546197553,1,0.0011696097542561734
3,4,1,50157,146.33333333333334,271.0,0,0.0,68.60065370108613,68.60065370141577,1,0.0011696097542561734
3,4,1,50158,313.6666666666667,589.0,0,0.0,151.30965825036202,151.30965825043734,1,0.0011696097542561734
3,4,1,50159,274.0,477.0,0,0.0,179.04233063611966,179.04233625902285,1,0.0011696097542561734
3,4,1,50160,271.3333333333333,370.0,0,0.0,129.2310033804521,129.23100338164315,1,0.0011696097542561734
3,4,1,50161,303.3333333333333,439.0,0,0.0,176.64190333009125,176.64190339032234,1,0.0011696097542561734
3,4,1,50162,225.0,233.0,0,0.0,123.20571609842735,123.20571617105225,1,0.0011696097542561734
3,4,1,50163,223.66666666666666,237.0,0,0.0,117.29933636667128,117.29933636674313,1,0.0011696097542561734
3,4,1,50164,284.3333333333333,330.0,0,0.0,153.91087460719658,153.91087590526843,1,0.0011696097542561734
3,4,1,50165,233.0,297.0,0,0.0,115.19904903214787,115.19904913792254,1,0.0011696097542561734
3,4,1,50166,231.0,340.0,0,0.0,121.20623341748647,121.20623345538594,1,0.0011696097542561734
3,4,1,50167,320.3333333333333,639.0,0,0.0,219.24540838271253,219.24540839269966,1,0.0011696097542561734
3,4,1,50168,353.6666666666667,395.0,0,0.0,197.09820259908008,197.09826950457787,1,0.0011696097542561734
3,4,1,50169,223.66666666666666,313.0,0,0.0,127.11098254253068,127.11098254260942,1,0.0011696097542561734
3,4,1,50170,397.0,532.0,0,0.0,268.741714157786,268.7417141578699,1,0.0011696097542561734
3,4,1,50171,185.66666666666666,235.0,0,0.0,100.67433160731078,100.6743316721251,1,0.0011696097542561734
3,4,1,50172,266.0,394.0,0,0.0,123.62398519816479,123.62398559783867,1,0.0011696097542561734
3,4,1,50173,408.6666666666667,755.0,0,0.0,247.5584244529638,247.55843585991502,1,0.0011696097542561734
3,4,1,50174,116.33333333333333,218.0,0,3.9968028886505635e-15,92.26778444695556,92.26778454039743,1,0.0011696097542561734
3,4,1,50175,225.33333333333334,306.0,0,0.0,108.88318991334366,108.88318991351643,1,0.0011696097542561734
3,4,1,50176,137.0,280.0,0,0.0,77.12829194055965,77.12829194416743,1,0.0011696097542561734
3,4,1,50177,267.6666666666667,318.0,0,0.0,165.79265898356743,165.79289924438066,1,0.0011696097542561734
3,4,1,50178,276.3333333333333,563.0,0,0.0,131.71377621273447,131.71377622249136,1,0.0011696097542561734
3,4,1,50179,43.666666666666664,60.0,0,0.0,23.283729396545848,23.283729396596424,1,0.0011696097542561734
3,4,1,50180,184.33333333333334,250.0,0,0.0,99.54435923212647,99.54435923217592,1,0.0011696097542561734
3,4,1,50181,314.0,389.0,0,7.401486830834377e-17,161.25644065139264,161.2564409028945,1,0.0011696097542561734
3,4,1,50182,126.33333333333333,233.0,0,0.0,73.6240075204732,73.62400767470443,1,0.0011696097542561734
3,4,1,50183,298.3333333333333,582.0,0,0.0,177.98061251616983,177.9806125774188,1,0.0011696097542561734
3,4,1,50184,184.33333333333334,232.0,0,0.0,85.44116506578278,85.44116506710145,1,0.0011696097542561734
3,4,1,50185,230.66666666666666,410.0,0,0.0,129.84209612992237,129.8420961771474,1,0.0011696097542561734
3,4,1,50186,303.6666666666667,482.0,0,0.0,157.80630034595313,157.8065273760893,1,0.0011696097542561734
3,4,1,50187,277.0,386.0,0,0.0,169.6248993687157,169.62489993246427,1,0.0011696097542561734
3,4,1,50188,214.66666666666666,279.0,0,0.0,90.57848657044026,90.57848704321187,1,0.0011696097542561734
3,4,1,50189,216.33333333333334,267.0,0,0.0,145.31330391910157,145.31330392262996,1,0.0011696097542561734
3,4,1,50190,300.3333333333333,477.0,0,0.0,193.79969632474035,193.79969679743792,1,0.0011696097542561734
3,4,1,50191,263.3333333333333,482.0,0,0.0,133.27864460777312,133.27864461558931,1,0.0011696097542561734
3,4,1,50192,232.33333333333334,403.0,0,0.0,135.6807963959724,135.6807964185913,1,0.0011696097542561734
3,4,1,50193,129.0,216.0,0,0.0,64.35806492944579,64.35806520055844,1,0.0011696097542561734
3,4,1,50194,220.33333333333334,246.0,0,0.0,114.38243490432194,114.38427495531066,1,0.0011696097542561734
3,4,1,50195,126.66666666666667,206.0,0,0.0,119.5388163020574,119.53881636226917,1,0.0011696097542561734
3,4,1,50196,370.0,741.0,0,0.0,175.59525288238925,175.5960117918446,1,0.0011696097542561734
3,4,1,50197,219.33333333333334,270.0,0,0.0,119.15669279768709,119.15669286327064,1,0.0011696097542561734
3,4,1,50198,312.0,493.0,0,0.0,182.48845489902533,182.48845638455091,1,0.0011696097542561734
3,4,1,50199,385.3333333333333,601.0,0,0.0,243.41103439344002,243.41103441527068,1,0.0011696097542561734
3,4,4,50000,62.666666666666664,153.0,0,0.0,127.90086549260195,127.90086549260195,1,0.0011696097542561734
3,4,4,50001,56.666666666666664,93.0,0,0.0,107.20132462405637,107.20132462405637,1,0.0011696097542561734
3,4,4,50002,66.0,110.0,0,0.0,157.22880626179878,157.22880626179878,1,0.0011696097542561734
3,4,4,50003,28.333333333333332,53.0,0,0.0,54.87805329902353,54.87805329902353,1,0.0011696097542561734
3,4,4,50004,38.0,56.0,0,0.0,94.50436870591368,94.50436870591368,1,0.0011696097542561734
3,4,4,50005,54.0,84.0,0,0.0,80.68530458837505,80.68530458837505,1,0.0011696097542561734
3,4,4,50006,27.666666666666668,45.0,0,0.0,63.385213145340806,63.385213145340806,1,0.0011696097542561734
3,4,4,50007,45.666666666666664,61.0,0,0.0,131.5918175536141,131.5918175536141,1,0.0011696097542561734
3,4,4,50008,51.666666666666664,84.0,0,0.0,105.89174219699184,105.89174219699184,1,0.0011696097542561734
3,4,4,50009,61.666666666666664,76.0,0,0.0,119.53049623552779,119.53049623552779,1,0.0011696097542561734
3,4,4,50010,73.66666666666667,141.0,0,0.0,164.79999584484693,164.79999584484693,1,0.0011696097542561734
3,4,4,50011,52.666666666666664,110.0,0,0.0,140.7299751912905,140.7299751912905,1,0.0011696097542561734
3,4,4,50012,64.33333333333333,120.0,0,0.0,151.3064149881205,151.3064149881205,1,0.0011696097542561734
3,4,4,50013,42.666666666666664,52.0,0,0.0,104.84597247514755,104.84597247514755,1,0.0011696097542561734
3,4,4,50014,42.666666666666664,56.0,0,0.0,113.51386347242443,113.51386347242443,1,0.0011696097542561734
3,4,4,50015,65.66666666666667,93.0,0,0.0,176.387741423698,176.387741423698,1,0.0011696097542561734
3,4,4,50016,31.666666666666668,58.0,0,0.0,81.32221555489015,81.32221555489015,1,0.0011696097542561734
3,4,4,50017,33.0,56.0,0,0.0,62.148958592225846,62.148958592225846,1,0.0011696097542561734
3,4,4,50018,46.666666666666664,72.0,0,0.0,92.71279099588457,92.71279099588457,1,0.0011696097542561734
3,4,4,50019,60.666666666666664,73.0,0,0.0,159.29045158860717,159.29045158860717,1,0.0011696097542561734
3,4,4,50020,37.0,59.0,0,0.0,82.45819324818457,82.45819324818457,1,0.0011696097542561734
3,4,4,50021,55.0,78.0,0,0.0,146.9059559056702,146.9059559056702,1,0.0011696097542561734
3,4,4,50022,131.0,179.0,0,0.0,385.75775870959916,385.75775870959916,1,0.0011696097542561734
3,4,4,50023,28.333333333333332,54.0,0,0.0,59.20153869123627,59.20153869123627,1,0.0011696097542561734
3,4,4,50024,13.666666666666666,20.0,0,0.0,25.49310930486888,25.49310930486888,1,0.0011696097542561734
3,4,4,50025,59.0,123.0,0,0.0,161.419237571872,161.419237571872,1,0.0011696097542561734
3,4,4,50026,49.0,64.0,0,0.0,99.29033579750673,99.29033579750673,1,0.0011696097542561734
3,4,4,50027,82.33333333333333,125.0,0,0.0,171.79636827066096,171.79636827066096,1,0.0011696097542561734
3,4,4,50028,31.0,67.0,0,0.0,83.79776780986063,83.79776780986063,1,0.0011696097542561734
3,4,4,50029,53.333333333333336,68.0,0,0.0,131.50613013230196,131.50613013230196,1,0.0011696097542561734
3,4,4,50030,45.666666666666664,59.0,0,0.0,72.8863468595642,72.8863468595642,1,0.0011696097542561734
3,4,4,50031,61.333333333333336,73.0,0,0.0,123.05861939074238,123.05861939074238,1,0.0011696097542561734
3,4,4,50032,29.666666666666668,58.0,0,0.0,56.543441816763185,56.543441816763185,1,0.0011696097542561734
3,4,4,50033,82.66666666666667,145.0,0,0.0,171.55896743920098,171.55896743920098,1,0.0011696097542561734
3,4,4,50034,27.333333333333332,66.0,0,0.0,89.79338632915385,89.79338632915385,1,0.0011696097542561734
3,4,4,50035,84.66666666666667,119.0,0,0.0,171.6102926063144,171.6102926063144,1,0.0011696097542561734
3,4,4,50036,62.0,110.0,0,0.0,141.40240690544513,141.40240690544513,1,0.0011696097542561734
3,4,4,50037,102.66666666666667,189.0,0,0.0,210.86382214904918,210.86382214904918,1,0.0011696097542561734
3,4,4,50038,195.33333333333334,470.0,0,0.0,549.5888164008594,549.5888164008594,1,0.0011696097542561734
3,4,4,50039,39.666666666666664,72.0,0,0.0,85.4343437407883,85.4343437407883,1,0.0011696097542561734
3,4,4,50040,46.666666666666664,75.0,0,0.0,166.2066422472714,166.2066422472714,1,0.0011696097542561734
3,4,4,50041,68.66666666666667,77.0,0,0.0,150.8958610882254,150.8958610882254,1,0.0011696097542561734
3,4,4,50042,13.666666666666666,19.0,0,0.0,98.70973136907236,98.70973136907236,1,0.0011696097542561734
3,4,4,50043,81.66666666666667,97.0,0,0.0,155.42894178840595,155.42894178840595,1,0.0011696097542561734
3,4,4,50044,34.333333333333336,52.0,0,0.0,82.95284920690807,82.95284920690807,1,0.0011696097542561734
3,4,4,50045,147.66666666666666,322.0,0,0.0,327.17716769849596,327.17716769849596,1,0.0011696097542561734
3,4,4,50046,44.666666666666664,68.0,0,0.0,90.60936105359913,90.60936105359913,1,0.0011696097542561734
3,4,4,50047,56.666666666666664,62.0,0,0.0,118.46770509114509,118.46770509114509,1,0.0011696097542561734
3,4,4,50048,88.33333333333333,130.0,0,0.0,321.4088906304091,321.4088906304091,1,0.0011696097542561734
3,4,4,50049,113.33333333333333,251.0,0,0.0,315.5900922240677,315.5900922240677,1,0.0011696097542561734
3,4,4,50050,102.0,192.0,0,0.0,245.49919819511925,245.49919819511925,1,0.0011696097542561734
3,4,4,50051,30.333333333333332,57.0,0,0.0,51.23772030386366,51.23772030386366,1,0.0011696097542561734
3,4,4,50052,68.66666666666667,80.0,0,0.0,164.8137129783521,164.8137129783521,1,0.0011696097542561734
3,4,4,50053,20.666666666666668,24.0,0,0.0,40.75319332024014,40.75319332024014,1,0.0011696097542561734
3,4,4,50054,104.66666666666667,129.0,0,0.0,226.1541412078087,226.1541412078087,1,0.0011696097542561734
3,4,4,50055,79.0,143.0,0,0.0,171.9637695598453,171.9637695598453,1,0.0011696097542561734
3,4,4,50056,76.33333333333333,125.0,0,0.0,215.2547973137874,215.2547973137874,1,0.0011696097542561734
3,4,4,50057,39.333333333333336,56.0,0,0.0,80.17077126455503,80.17077126455503,1,0.0011696097542561734
3,4,4,50058,84.33333333333333,165.0,0,0.0,228.29496772693957,228.29496772693957,1,0.0011696097542561734
3,4,4,50059,47.333333333333336,80.0,0,0.0,80.66563806873651,80.66563806873651,1,0.0011696097542561734
3,4,4,50060,34.666666666666664,66.0,0,0.0,63.80220359117565,63.80220359117565,1,0.0011696097542561734
3,4,4,50061,45.0,70.0,0,0.0,73.78348097184423,73.78348097184423,1,0.0011696097542561734
3,4,4,50062,25.0,46.0,0,0.0,56.97655640791569,56.97655640791569,1,0.0011696097542561734
3,4,4,50063,33.666666666666664,56.0,0,0.0,54.78716970972723,54.78716970972723,1,0.0011696097542561734
3,4,4,50064,63.666666666666664,90.0,0,0.0,143.89679389570568,143.89679389570568,1,0.0011696097542561734
3,4,4,50065,68.0,105.0,0,0.0,124.19581135344447,124.19581135344447,1,0.0011696097542561734
3,4,4,50066,50.333333333333336,67.0,0,0.0,80.97835321095549,80.97835321095549,1,0.0011696097542561734
3,4,4,50067,43.666666666666664,58.0,0,0.0,122.90161589236374,122.90161589236374,1,0.0011696097542561734
3,4,4,50068,49.0,94.0,0,0.0,126.58835881312488,126.58835881312488,1,0.0011696097542561734
3,4,4,50069,65.0,91.0,0,0.0,129.78608050482703,129.78608050482703,1,0.0011696097542561734
3,4,4,50070,93.66666666666667,173.0,0,0.0,154.23034235734488,154.23034235734488,1,0.0011696097542561734
3,4,4,50071,106.33333333333333,157.0,0,0.0,328.85573203318296,328.85573203318296,1,0.0011696097542561734
3,4,4,50072,88.66666666666667,112.0,0,0.0,178.96098812143873,178.96098812143873,1,0.0011696097542561734
3,4,4,50073,50.0,53.0,0,0.0,87.54019280180313,87.54019280180313,1,0.0011696097542561734
3,4,4,50074,73.0,109.0,0,0.0,181.59857384343636,181.59857384343636,1,0.0011696097542561734
3,4,4,50075,122.33333333333333,327.0,0,0.0,347.90118280040656,347.90118280040656,1,0.0011696097542561734
3,4,4,50076,52.333333333333336,57.0,0,0.0,119.46276015746086,119.46276015746086,1,0.0011696097542561734
3,4,4,50077,65.0,90.0,0,0.0,142.5483522577102,142.5483522577102,1,0.0011696097542561734
3,4,4,50078,62.666666666666664,70.0,0,0.0,151.0677049254421,151.0677049254421,1,0.0011696097542561734
3,4,4,50079,63.0,136.0,0,0.0,172.99980780995315,172.99980780995315,1,0.0011696097542561734
3,4,4,50080,31.0,49.0,0,0.0,72.14197431652913,72.14197431652913,1,0.0011696097542561734
3,4,4,50081,71.0,88.0,0,0.0,178.2414276568156,178.2414276568156,1,0.0011696097542561734
3,4,4,50082,53.0,68.0,0,0.0,115.9412219282578,115.9412219282578,1,0.0011696097542561734
3,4,4,50083,63.666666666666664,78.0,0,0.0,119.88236550582467,119.88236550582467,1,0.0011696097542561734
3,4,4,50084,78.66666666666667,158.0,0,0.0,159.62882810327946,159.62882810327946,1,0.0011696097542561734
3,4,4,50085,42.0,54.0,0,0.0,118.18856652845598,118.18856652845598,1,0.0011696097542561734
3,4,4,50086,57.333333333333336,65.0,0,0.0,133.8668134397381,133.8668134397381,1,0.0011696097542561734
3,4,4,50087,58.666666666666664,96.0,0,0.0,155.4331388061801,155.4331388061801,1,0.0011696097542561734
3,4,4,50088,39.0,53.0,0,0.0,129.72192013894275,129.72192013894275,1,0.0011696097542561734
3,4,4,50089,43.666666666666664,85.0,0,0.0,93.83246025746216,93.83246025746216,1,0.0011696097542561734
3,4,4,50090,114.66666666666667,214.0,0,0.0,249.8859947981965,249.8859947981965,1,0.0011696097542561734
3,4,4,50091,54.0,88.0,0,0.0,85.12032431493839,85.12032431493839,1,0.0011696097542561734
3,4,4,50092,26.0,53.0,0,0.0,98.4700023665091,98.4700023665091,1,0.0011696097542561734
3,4,4,50093,52.0,59.0,0,0.0,104.8052181930471,104.8052181930471,1,0.0011696097542561734
3,4,4,50094,73.33333333333333,100.0,0,0.0,179.317070026401,179.317070026401,1,0.0011696097542561734
3,4,4,50095,32.333333333333336,40.0,0,0.0,63.90497466747534,63.90497466747534,1,0.0011696097542561734
3,4,4,50096,53.333333333333336,134.0,0,0.0,175.141281391642,175.141281391642,1,0.0011696097542561734
3,4,4,50097,56.0,89.0,0,0.0,89.94324812342099,89.94324812342099,1,0.0011696097542561734
3,4,4,50098,59.0,75.0,0,0.0,97.15691280795401,97.15691280795401,1,0.0011696097542561734
3,4,4,50099,50.333333333333336,96.0,0,0.0,122.41395535510742,122.41395535510742,1,0.0011696097542561734
3,4,4,50100,88.0,127.0,0,0.0,237.6563578183216,237.6563578183216,1,0.0011696097542561734
3,4,4,50101,50.0,116.0,0,0.0,95.32133827857689,95.32133827857689,1,0.0011696097542561734
3,4,4,50102,79.66666666666667,98.0,0,0.0,180.97680182874805,180.97680182874805,1,0.0011696097542561734
3,4,4,50103,56.333333333333336,82.0,0,0.0,130.26547064474104,130.26547064474104,1,0.0011696097542561734
3,4,4,50104,58.333333333333336,62.0,0,0.0,100.27848845680096,100.27848845680096,1,0.0011696097542561734
3,4,4,50105,34.333333333333336,55.0,0,0.0,99.72827909317535,99.72827909317535,1,0.0011696097542561734
3,4,4,50106,42.0,60.0,0,0.0,80.66809600705658,80.66809600705658,1,0.0011696097542561734
3,4,4,50107,49.333333333333336,57.0,0,0.0,77.79029095939855,77.79029095939855,1,0.0011696097542561734
3,4,4,50108,45.666666666666664,66.0,0,0.0,91.99550389614446,91.99550389614446,1,0.0011696097542561734
3,4,4,50109,84.66666666666667,136.0,0,0.0,175.9967631479927,175.9967631479927,1,0.0011696097542561734
3,4,4,50110,74.0,111.0,0,0.0,145.32503840470807,145.32503840470807,1,0.0011696097542561734
3,4,4,50111,30.666666666666668,57.0,0,0.0,180.26255743898946,180.26255743898946,1,0.0011696097542561734
3,4,4,50112,61.0,126.0,0,0.0,150.85713775895573,150.85713775895573,1,0.0011696097542561734
3,4,4,50113,64.0,76.0,0,0.0,131.69554417296897,131.69554417296897,1,0.0011696097542561734
3,4,4,50114,73.33333333333333,119.0,0,0.0,156.15087257219935,156.15087257219935,1,0.0011696097542561734
3,4,4,50115,60.666666666666664,107.0,0,0.0,189.06824015016818,189.06824015016818,1,0.0011696097542561734
3,4,4,50116,41.0,55.0,0,0.0,74.28693348146842,74.28693348146842,1,0.0011696097542561734
3,4,4,50117,54.0,91.0,0,0.0,95.03704631468075,95.03704631468075,1,0.0011696097542561734
3,4,4,50118,31.0,52.0,0,0.0,64.60487388225283,64.60487388225283,1,0.0011696097542561734
3,4,4,50119,52.0,109.0,0,0.0,129.03188729255757,129.03188729255757,1,0.0011696097542561734
3,4,4,50120,121.33333333333333,244.0,0,0.0,353.53407521127355,353.53407521127355,1,0.0011696097542561734
3,4,4,50121,35.333333333333336,54.0,0,0.0,83.23378415272526,83.23378415272526,1,0.0011696097542561734
3,4,4,50122,25.666666666666668,54.0,0,0.0,75.3169065893368,75.3169065893368,1,0.0011696097542561734
3,4,4,50123,78.0,93.0,0,0.0,199.98580687057085,199.98580687057085,1,0.0011696097542561734
3,4,4,50124,80.0,124.0,0,0.0,240.83945772134754,240.83945772134754,1,0.0011696097542561734
3,4,4,50125,57.333333333333336,64.0,0,0.0,139.47154273995892,139.47154273995892,1,0.0011696097542561734
3,4,4,50126,66.33333333333333,109.0,0,0.0,152.3476641529679,152.3476641529679,1,0.0011696097542561734
3,4,4,50127,72.66666666666667,98.0,0,0.0,186.93648827238425,186.93648827238425,1,0.0011696097542561734
3,4,4,50128,70.66666666666667,123.0,0,0.0,124.66336864731063,124.66336864731063,1,0.0011696097542561734
3,4,4,50129,42.0,53.0,0,0.0,94.13966178545365,94.13966178545365,1,0.0011696097542561734
