section,rho,arm,metric,subset,n,mean,sem,ci95_low,ci95_high
round_regret_increment,1.0,joint,regret_increment,round_17,20,0.3205,0.30060506964244116,-0.3086664107616294,0.9496664107616294
round_regret_increment,1.0,joint,regret_increment,round_18,20,0.27249999999999996,0.20753804343706292,-0.1618771249137727,0.7068771249137726
round_regret_increment,1.0,joint,regret_increment,round_19,20,0.41400000000000003,0.41400000000000003,-0.45250200000000007,1.2805020000000003
round_regret_increment,1.0,joint,regret_increment,round_20,20,0.5700000000000001,0.40544582349492,-0.27859810857486744,1.4185981085748676
round_regret_increment,1.0,harp,regret_increment,round_1,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp,regret_increment,round_2,20,0.075,0.075,-0.081975,0.231975
round_regret_increment,1.0,harp,regret_increment,round_3,20,0.010499999999999999,0.02535510952347416,-0.04256824423263142,0.06356824423263141
round_regret_increment,1.0,harp,regret_increment,round_4,20,0.25350000000000006,0.16378142526903933,-0.08929452308809926,0.5962945230880994
round_regret_increment,1.0,harp,regret_increment,round_5,20,0.029500000000000016,0.029499999999999995,-0.03224349999999997,0.0912435
round_regret_increment,1.0,harp,regret_increment,round_6,20,0.3995000000000001,0.22786477407260194,-0.07742097213395577,0.876420972133956
round_regret_increment,1.0,harp,regret_increment,round_7,20,0.26300000000000007,0.198707799227117,-0.15289542378235582,0.6788954237823559
round_regret_increment,1.0,harp,regret_increment,round_8,20,-0.009999999999999964,0.009999999999999962,-0.030929999999999885,0.010929999999999957
round_regret_increment,1.0,harp,regret_increment,round_9,20,0.1394999999999999,0.10617878418274673,-0.082732195294489,0.3617321952944888
round_regret_increment,1.0,harp,regret_increment,round_10,20,0.1500000000000003,0.10323708024175277,-0.06607520894598823,0.36607520894598883
round_regret_increment,1.0,harp,regret_increment,round_11,20,0.11400000000000014,0.08269283683099704,-0.059076107487276666,0.28707610748727697
round_regret_increment,1.0,harp,regret_increment,round_12,20,0.027999999999999848,0.027999999999999945,-0.030604000000000037,0.08660399999999974
round_regret_increment,1.0,harp,regret_increment,round_13,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp,regret_increment,round_14,20,-1.3322676295501878e-16,1.3322676295501878e-16,-4.120703778198731e-16,1.4561685190983554e-16
round_regret_increment,1.0,harp,regret_increment,round_15,20,0.5049999999999999,0.4325855558821799,-0.4004015684614026,1.4104015684614024
round_regret_increment,1.0,harp,regret_increment,round_16,20,0.24100000000000002,0.1785230340438189,-0.13264871025371291,0.6146487102537129
round_regret_increment,1.0,harp,regret_increment,round_17,20,0.301,0.30100000000000016,-0.32899300000000037,0.9309930000000004
round_regret_increment,1.0,harp,regret_increment,round_18,20,0.3795,0.2614317612484636,-0.16767667629303434,0.9266766762930343
round_regret_increment,1.0,harp,regret_increment,round_19,20,0.12150000000000016,0.08015864204648698,-0.046272037803297084,0.2892720378032974
round_regret_increment,1.0,harp,regret_increment,round_20,20,0.4950000000000001,0.403322712633836,-0.34915443754261866,1.3391544375426188
round_regret_increment,1.0,harp_s,regret_increment,round_1,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_2,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_3,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_4,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_5,20,0.30600000000000005,0.21068359914186116,-0.13496077300391535,0.7469607730039154
round_regret_increment,1.0,harp_s,regret_increment,round_6,20,0.3905000000000001,0.22849792697435786,-0.08774616115733086,0.868746161157331
round_regret_increment,1.0,harp_s,regret_increment,round_7,20,0.075,0.07500000000000001,-0.08197500000000003,0.23197500000000004
round_regret_increment,1.0,harp_s,regret_increment,round_8,20,0.075,0.075,-0.081975,0.231975
round_regret_increment,1.0,harp_s,regret_increment,round_9,20,-4.4408920985006264e-17,4.440892098500625e-17,-1.3735679260662435e-16,4.853895063661182e-17
round_regret_increment,1.0,harp_s,regret_increment,round_10,20,-1.3322676295501878e-16,2.065448313912795e-16,-5.655250950569667e-16,2.9907156914692923e-16
round_regret_increment,1.0,harp_s,regret_increment,round_11,20,8.881784197001253e-17,8.88178419700125e-17,-9.707790127322365e-17,2.747135852132487e-16
round_regret_increment,1.0,harp_s,regret_increment,round_12,20,-8.881784197001253e-17,8.88178419700125e-17,-2.747135852132487e-16,9.707790127322365e-17
round_regret_increment,1.0,harp_s,regret_increment,round_13,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_14,20,-8.881784197001253e-17,8.88178419700125e-17,-2.747135852132487e-16,9.707790127322365e-17
round_regret_increment,1.0,harp_s,regret_increment,round_15,20,0.4299999999999998,0.4299999999999996,-0.46998999999999935,1.3299899999999991
round_regret_increment,1.0,harp_s,regret_increment,round_16,20,0.075,0.07500000000000001,-0.08197500000000003,0.23197500000000004
round_regret_increment,1.0,harp_s,regret_increment,round_17,20,0.08599999999999994,0.07522737463674271,-0.07145089511470257,0.24345089511470244
round_regret_increment,1.0,harp_s,regret_increment,round_18,20,0.0,0.0,0.0,0.0
round_regret_increment,1.0,harp_s,regret_increment,round_19,20,1.7763568394002506e-16,1.77635683940025e-16,-1.941558025464473e-16,5.494271704264974e-16
round_regret_increment,1.0,harp_s,regret_increment,round_20,20,0.15,0.1032370802417528,-0.06607520894598859,0.36607520894598855
joint_shared_weight,1.0,joint,shared_weight_pre,round_1,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_2,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_3,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_4,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_5,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_6,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_7,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_8,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_9,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_10,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_11,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_12,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_13,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_14,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_15,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_16,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_17,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_18,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_19,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_pre,round_20,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_1,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_2,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_3,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_4,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_5,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_6,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_7,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_8,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_9,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_10,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_11,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_12,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_13,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_14,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_15,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_16,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_17,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_18,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_19,20,1.0,0.0,1.0,1.0
joint_shared_weight,1.0,joint,shared_weight_post,round_20,20,1.0,0.0,1.0,1.0
