veh,pos,t,event,paxes
1,45024107.0,0,STARTS_DAY,[]
1,45024107.0,0,OPENS_APP,[]
1,45024107.0,93,RECEIVES_REQUEST,[]
1,45024107.0,93,IS_REJECTED_BY_TRAVELLER,[]
1,45024107.0,213,RECEIVES_REQUEST,[]
1,45024107.0,213,ACCEPTS_REQUEST,[]
1,45024107.0,233,IS_ACCEPTED_BY_TRAVELLER,[]
1,45006066.0,276,ARRIVES_AT_PICKUP,[]
1,45006066.0,276,MEETS_TRAVELLER_AT_PICKUP,[]
1,45006066.0,306,DEPARTS_FROM_PICKUP,[3]
1,45028271.0,530,ARRIVES_AT_DROPOFF,[3]
1,45028271.0,813,RECEIVES_REQUEST,[]
1,45028271.0,813,REJECTS_REQUEST,[]
1,45028271.0,933,RECEIVES_REQUEST,[]
1,45028271.0,933,REJECTS_REQUEST,[]
1,45028271.0,1173,RECEIVES_REQUEST,[]
1,45028271.0,1173,ACCEPTS_REQUEST,[]
1,45028271.0,1193,IS_ACCEPTED_BY_TRAVELLER,[]
1,519520392.0,1328,ARRIVES_AT_PICKUP,[]
1,519520392.0,1328,MEETS_TRAVELLER_AT_PICKUP,[]
1,519520392.0,1358,DEPARTS_FROM_PICKUP,[7]
1,45022511.0,1580,ARRIVES_AT_DROPOFF,[7]
1,45022511.0,1653,RECEIVES_REQUEST,[]
1,45022511.0,1653,ACCEPTS_REQUEST,[]
1,45022511.0,1673,IS_ACCEPTED_BY_TRAVELLER,[]
1,1430378819.0,1680,ARRIVES_AT_PICKUP,[]
1,1430378819.0,1680,MEETS_TRAVELLER_AT_PICKUP,[]
1,1430378819.0,1710,DEPARTS_FROM_PICKUP,[18]
1,1658828039.0,1921,ARRIVES_AT_DROPOFF,[18]
1,1658828039.0,2013,RECEIVES_REQUEST,[]
1,1658828039.0,2013,ACCEPTS_REQUEST,[]
1,1658828039.0,2033,IS_ACCEPTED_BY_TRAVELLER,[]
1,3445597509.0,2128,ARRIVES_AT_PICKUP,[]
1,3445597509.0,2128,MEETS_TRAVELLER_AT_PICKUP,[]
1,3445597509.0,2158,DEPARTS_FROM_PICKUP,[16]
1,45007582.0,2273,ARRIVES_AT_DROPOFF,[16]
1,45007582.0,2373,RECEIVES_REQUEST,[]
1,45007582.0,2373,ACCEPTS_REQUEST,[]
1,45007582.0,2393,IS_ACCEPTED_BY_TRAVELLER,[]
1,45014110.0,2509,ARRIVES_AT_PICKUP,[]
1,45014110.0,2509,MEETS_TRAVELLER_AT_PICKUP,[]
1,45014110.0,2539,DEPARTS_FROM_PICKUP,[21]
1,45019694.0,2649,ARRIVES_AT_DROPOFF,[21]
1,45019694.0,2733,RECEIVES_REQUEST,[]
1,45019694.0,2733,REJECTS_REQUEST,[]
1,45019694.0,2733,RECEIVES_REQUEST,[]
1,45019694.0,2733,REJECTS_REQUEST,[]
1,45019694.0,2733,RECEIVES_REQUEST,[]
1,45019694.0,2733,REJECTS_REQUEST,[]
1,45019694.0,2853,RECEIVES_REQUEST,[]
1,45019694.0,2853,REJECTS_REQUEST,[]
1,45019694.0,3093,RECEIVES_REQUEST,[]
1,45019694.0,3093,REJECTS_REQUEST,[]
1,45019694.0,3093,RECEIVES_REQUEST,[]
1,45019694.0,3093,REJECTS_REQUEST,[]
1,45019694.0,3093,RECEIVES_REQUEST,[]
1,45019694.0,3093,REJECTS_REQUEST,[]
1,45019694.0,3093,RECEIVES_REQUEST,[]
1,45019694.0,3093,REJECTS_REQUEST,[]
