veh,pos,t,event,paxes
1,1852881068.0,0,STARTS_DAY,[]
1,1852881068.0,0,OPENS_APP,[]
1,1852881068.0,109,RECEIVES_REQUEST,[]
1,1852881068.0,109,REJECTS_REQUEST,[]
1,1852881068.0,229,RECEIVES_REQUEST,[]
1,1852881068.0,229,ACCEPTS_REQUEST,[]
1,1852881068.0,249,IS_ACCEPTED_BY_TRAVELLER,[]
1,616509539.0,308,ARRIVES_AT_PICKUP,[]
1,616509539.0,308,MEETS_TRAVELLER_AT_PICKUP,[]
1,616509539.0,338,DEPARTS_FROM_PICKUP,[3]
1,45017952.0,680,ARRIVES_AT_DROPOFF,[3]
1,45017952.0,709,RECEIVES_REQUEST,[]
1,45017952.0,709,IS_REJECTED_BY_TRAVELLER,[]
1,45017952.0,829,RECEIVES_REQUEST,[]
1,45017952.0,829,ACCEPTS_REQUEST,[]
1,45017952.0,849,IS_ACCEPTED_BY_TRAVELLER,[]
1,510841574.0,926,ARRIVES_AT_PICKUP,[]
1,510841574.0,926,MEETS_TRAVELLER_AT_PICKUP,[]
1,510841574.0,956,DEPARTS_FROM_PICKUP,[8]
1,5040974850.0,1094,ARRIVES_AT_DROPOFF,[8]
1,5040974850.0,1189,RECEIVES_REQUEST,[]
1,5040974850.0,1189,ACCEPTS_REQUEST,[]
1,5040974850.0,1209,IS_ACCEPTED_BY_TRAVELLER,[]
1,44997882.0,1267,ARRIVES_AT_PICKUP,[]
1,44997882.0,1267,MEETS_TRAVELLER_AT_PICKUP,[]
1,44997882.0,1297,DEPARTS_FROM_PICKUP,[14]
1,45022517.0,1405,ARRIVES_AT_DROPOFF,[14]
1,45022517.0,1429,RECEIVES_REQUEST,[]
1,45022517.0,1429,ACCEPTS_REQUEST,[]
1,45022517.0,1449,IS_ACCEPTED_BY_TRAVELLER,[]
1,44988793.0,1563,ARRIVES_AT_PICKUP,[]
1,44988793.0,1563,MEETS_TRAVELLER_AT_PICKUP,[]
1,44988793.0,1593,DEPARTS_FROM_PICKUP,[15]
1,45006382.0,1647,ARRIVES_AT_DROPOFF,[15]
1,45006382.0,1669,RECEIVES_REQUEST,[]
1,45006382.0,1669,ACCEPTS_REQUEST,[]
1,45006382.0,1689,IS_ACCEPTED_BY_TRAVELLER,[]
1,515765264.0,1769,ARRIVES_AT_PICKUP,[]
1,515765264.0,1769,MEETS_TRAVELLER_AT_PICKUP,[]
1,515765264.0,1799,DEPARTS_FROM_PICKUP,[18]
1,44991818.0,1977,ARRIVES_AT_DROPOFF,[18]
1,44991818.0,2029,RECEIVES_REQUEST,[]
1,44991818.0,2029,ACCEPTS_REQUEST,[]
1,44991818.0,2049,IS_ACCEPTED_BY_TRAVELLER,[]
1,560171623.0,2053,ARRIVES_AT_PICKUP,[]
1,560171623.0,2053,MEETS_TRAVELLER_AT_PICKUP,[]
1,560171623.0,2083,DEPARTS_FROM_PICKUP,[19]
1,981159463.0,2117,ARRIVES_AT_DROPOFF,[19]
1,981159463.0,2149,RECEIVES_REQUEST,[]
1,981159463.0,2149,ACCEPTS_REQUEST,[]
1,981159463.0,2169,IS_ACCEPTED_BY_TRAVELLER,[]
1,513920027.0,2191,ARRIVES_AT_PICKUP,[]
1,513920027.0,2191,MEETS_TRAVELLER_AT_PICKUP,[]
1,513920027.0,2221,DEPARTS_FROM_PICKUP,[26]
1,45005027.0,2389,ARRIVES_AT_DROPOFF,[26]
1,45005027.0,2509,RECEIVES_REQUEST,[]
1,45005027.0,2509,ACCEPTS_REQUEST,[]
1,45005027.0,2529,IS_ACCEPTED_BY_TRAVELLER,[]
1,44986751.0,2567,ARRIVES_AT_PICKUP,[]
1,44986751.0,2567,MEETS_TRAVELLER_AT_PICKUP,[]
1,44986751.0,2597,DEPARTS_FROM_PICKUP,[29]
1,44996094.0,2670,ARRIVES_AT_DROPOFF,[29]
1,44996094.0,2749,RECEIVES_REQUEST,[]
1,44996094.0,2749,IS_REJECTED_BY_TRAVELLER,[]
1,44996094.0,2869,RECEIVES_REQUEST,[]
1,44996094.0,2869,ACCEPTS_REQUEST,[]
1,44996094.0,2889,IS_ACCEPTED_BY_TRAVELLER,[]
1,519788530.0,2967,ARRIVES_AT_PICKUP,[]
1,519788530.0,2967,MEETS_TRAVELLER_AT_PICKUP,[]
1,519788530.0,2997,DEPARTS_FROM_PICKUP,[34]
1,45015703.0,3147,ARRIVES_AT_DROPOFF,[34]
1,45015703.0,3229,RECEIVES_REQUEST,[]
1,45015703.0,3229,ACCEPTS_REQUEST,[]
1,45015703.0,3249,IS_ACCEPTED_BY_TRAVELLER,[]
1,45008610.0,3267,ARRIVES_AT_PICKUP,[]
1,45008610.0,3267,MEETS_TRAVELLER_AT_PICKUP,[]
1,45008610.0,3297,DEPARTS_FROM_PICKUP,[36]
1,44977983.0,3410,ARRIVES_AT_DROPOFF,[36]
1,44977983.0,3469,RECEIVES_REQUEST,[]
1,44977983.0,3483,ACCEPTS_REQUEST,[]
1,44977983.0,3503,IS_ACCEPTED_BY_TRAVELLER,[]
1,500965113.0,3551,ARRIVES_AT_PICKUP,[]
1,500965113.0,3551,MEETS_TRAVELLER_AT_PICKUP,[]
1,500965113.0,3581,DEPARTS_FROM_PICKUP,[39]
1,522125203.0,3693,ARRIVES_AT_DROPOFF,[39]
1,522125203.0,10799,ENDS_SHIFT,[]
2,1430378819.0,0,STARTS_DAY,[]
2,1430378819.0,0,OPENS_APP,[]
2,1430378819.0,109,RECEIVES_REQUEST,[]
2,1430378819.0,109,ACCEPTS_REQUEST,[]
2,1430378819.0,129,IS_ACCEPTED_BY_TRAVELLER,[]
2,45003905.0,223,ARRIVES_AT_PICKUP,[]
2,45003905.0,223,MEETS_TRAVELLER_AT_PICKUP,[]
2,45003905.0,253,DEPARTS_FROM_PICKUP,[1]
2,45003346.0,323,ARRIVES_AT_DROPOFF,[1]
2,45003346.0,349,RECEIVES_REQUEST,[]
2,45003346.0,358,ACCEPTS_REQUEST,[]
2,45003346.0,378,IS_ACCEPTED_BY_TRAVELLER,[]
2,45007130.0,470,ARRIVES_AT_PICKUP,[]
2,45007130.0,470,MEETS_TRAVELLER_AT_PICKUP,[]
2,45007130.0,500,DEPARTS_FROM_PICKUP,[4]
2,44990922.0,636,ARRIVES_AT_DROPOFF,[4]
2,44990922.0,709,RECEIVES_REQUEST,[]
2,44990922.0,709,IS_REJECTED_BY_TRAVELLER,[]
2,44990922.0,829,RECEIVES_REQUEST,[]
2,44990922.0,829,ACCEPTS_REQUEST,[]
2,44990922.0,849,IS_ACCEPTED_BY_TRAVELLER,[]
2,1967365383.0,906,ARRIVES_AT_PICKUP,[]
2,1967365383.0,906,MEETS_TRAVELLER_AT_PICKUP,[]
2,1967365383.0,936,DEPARTS_FROM_PICKUP,[10]
2,1670703736.0,1147,ARRIVES_AT_DROPOFF,[10]
2,1670703736.0,1189,RECEIVES_REQUEST,[]
2,1670703736.0,1189,ACCEPTS_REQUEST,[]
2,1670703736.0,1209,IS_ACCEPTED_BY_TRAVELLER,[]
2,45007130.0,1266,ARRIVES_AT_PICKUP,[]
2,45007130.0,1266,MEETS_TRAVELLER_AT_PICKUP,[]
2,45007130.0,1296,DEPARTS_FROM_PICKUP,[9]
2,4416643148.0,1558,ARRIVES_AT_DROPOFF,[9]
2,4416643148.0,1669,RECEIVES_REQUEST,[]
2,4416643148.0,1669,ACCEPTS_REQUEST,[]
2,4416643148.0,1689,IS_ACCEPTED_BY_TRAVELLER,[]
2,520773599.0,1719,ARRIVES_AT_PICKUP,[]
2,520773599.0,1719,MEETS_TRAVELLER_AT_PICKUP,[]
2,520773599.0,1749,DEPARTS_FROM_PICKUP,[22]
2,44989718.0,1880,ARRIVES_AT_DROPOFF,[22]
2,44989718.0,1909,RECEIVES_REQUEST,[]
2,44989718.0,1909,IS_REJECTED_BY_TRAVELLER,[]
2,44989718.0,2029,RECEIVES_REQUEST,[]
2,44989718.0,2029,IS_REJECTED_BY_TRAVELLER,[]
2,44989718.0,2149,RECEIVES_REQUEST,[]
2,44989718.0,2149,ACCEPTS_REQUEST,[]
2,44989718.0,2169,IS_ACCEPTED_BY_TRAVELLER,[]
2,838045958.0,2285,ARRIVES_AT_PICKUP,[]
2,838045958.0,2285,MEETS_TRAVELLER_AT_PICKUP,[]
2,838045958.0,2315,DEPARTS_FROM_PICKUP,[27]
2,520831195.0,2583,ARRIVES_AT_DROPOFF,[27]
2,520831195.0,2629,RECEIVES_REQUEST,[]
2,520831195.0,2629,ACCEPTS_REQUEST,[]
2,520831195.0,2649,IS_ACCEPTED_BY_TRAVELLER,[]
2,45004484.0,2677,ARRIVES_AT_PICKUP,[]
2,45004484.0,2677,MEETS_TRAVELLER_AT_PICKUP,[]
2,45004484.0,2707,DEPARTS_FROM_PICKUP,[32]
2,45005024.0,2883,ARRIVES_AT_DROPOFF,[32]
2,45005024.0,2989,RECEIVES_REQUEST,[]
2,45005024.0,2989,IS_REJECTED_BY_TRAVELLER,[]
2,45005024.0,3109,RECEIVES_REQUEST,[]
2,45005024.0,3109,ACCEPTS_REQUEST,[]
2,45005024.0,3129,IS_ACCEPTED_BY_TRAVELLER,[]
2,1590515649.0,3221,ARRIVES_AT_PICKUP,[]
2,1590515649.0,3221,MEETS_TRAVELLER_AT_PICKUP,[]
2,1590515649.0,3251,DEPARTS_FROM_PICKUP,[35]
2,1619407404.0,3559,ARRIVES_AT_DROPOFF,[35]
2,1619407404.0,3589,RECEIVES_REQUEST,[]
2,1619407404.0,3589,ACCEPTS_REQUEST,[]
2,1619407404.0,3609,IS_ACCEPTED_BY_TRAVELLER,[]
2,45031753.0,3773,ARRIVES_AT_PICKUP,[]
2,45031753.0,3773,MEETS_TRAVELLER_AT_PICKUP,[]
2,45031753.0,3803,DEPARTS_FROM_PICKUP,[38]
2,1665808435.0,4021,ARRIVES_AT_DROPOFF,[38]
2,1665808435.0,10799,ENDS_SHIFT,[]
