time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
112.0,5,2,0,False,False,True,accept,0011,0.06922274486256766,0.5134454897251353,0,0,0,1,1.267,53.0,126.0,1.267
112.0,6,1,0,False,False,True,accept,1011,0.06898729896547147,0.5129745979309429,0,0,0,1,1.065,4.0,106.0,1.065
112.0,7,0,0,False,False,True,accept,1001,0.06856605908984484,0.5121321181796896,0,0,0,1,0.838,25.0,83.0,0.838
232.0,1,3,0,False,False,True,accept,1111,0.0696278402326957,0.5142556804653914,0,0,0,1,2.249,63.0,224.0,2.249
712.0,7,4,0,False,False,True,accept,1001,0.07507420149594377,0.5251484029918876,0,0,0,1,1.185,44.0,118.0,1.185
832.0,6,5,0,False,False,True,accept,1011,0.07354557752591927,0.5220911550518386,0,0,0,1,0.475,44.0,47.0,0.475
952.0,8,6,0,False,False,True,accept,0110,0.05552194758417725,0.48604389516835456,0,0,0,1,1.648,0.0,164.0,1.648
1192.0,6,8,0,False,False,True,accept,1011,0.07723469423002025,0.5294693884600405,0,0,0,1,0.334,37.0,33.0,0.334
1192.0,8,7,0,False,False,True,accept,0110,0.04857397075999333,0.47214794151998674,0,0,0,1,2.228,51.0,222.0,2.228
1312.0,1,10,0,False,False,True,accept,1111,0.07639695700038468,0.5277939140007694,0,0,0,1,1.579,171.0,157.0,1.579
1312.0,7,9,0,False,False,True,accept,1001,0.0809642961321543,0.5369285922643086,0,0,0,1,0.923,14.0,92.0,0.923
1432.0,1,14,0,False,False,True,accept,1111,0.08303717793848306,0.5410743558769662,0,0,0,1,2.724,169.0,272.0,2.724
1432.0,2,11,0,False,False,True,accept,1101,0.06845726451504326,0.5119145290300865,0,0,0,1,0.799,167.0,79.0,0.799
1432.0,4,12,0,False,False,True,accept,1111,0.069109101962406,0.513218203924812,0,0,0,1,1.16,26.0,116.0,1.16
1432.0,5,13,0,False,False,True,accept,0011,0.07496991383821543,0.5249398276764309,0,0,0,1,0.771,6.0,77.0,0.771
1432.0,6,15,0,False,False,True,accept,1011,0.08216204266428952,0.539324085328579,0,0,0,1,0.619,84.0,61.0,0.619
1552.0,2,18,0,False,False,True,accept,1101,0.07542544289038493,0.5258508857807699,0,0,0,1,2.111,11.0,211.0,2.111
1552.0,3,17,0,False,False,True,accept,0011,0.06828724854452595,0.5115744970890519,0,0,0,1,0.744,0.0,74.0,0.744
1552.0,6,16,0,False,False,True,accept,1011,0.08792035155154364,0.5508407031030873,0,0,0,1,1.155,98.0,115.0,1.155
1672.0,7,19,0,False,False,True,accept,1001,0.08721166756506929,0.5494233351301385,0,0,0,1,1.937,124.0,193.0,1.937
1792.0,5,20,0,False,False,True,accept,0011,0.08162509699167671,0.5382501939833534,0,0,0,1,2.001,26.0,200.0,2.001
1912.0,8,21,0,False,False,True,accept,0110,0.04249568372818563,0.45999136745637126,0,0,0,1,1.108,52.0,110.0,1.108
2032.0,4,22,0,False,False,True,accept,1111,0.07609899555289135,0.5271979911057827,0,0,0,1,2.549,64.0,254.0,2.549
2152.0,5,23,0,False,False,True,accept,0011,0.08773197468502987,0.5504639493700597,0,0,0,1,1.625,65.0,162.0,1.625
2272.0,1,24,4,True,True,True,surge_only,1111,0.11319415802754738,0.6013883160550948,0,0,0,0,0.0,10.0,0.0,0.0
2272.0,6,24,4,True,True,True,surge_only,1011,0.11499099577367274,0.6049819915473454,0,0,0,0,0.0,148.0,0.0,0.0
2272.0,7,24,4,True,True,True,surge_only,1001,0.11473931759864388,0.6044786351972877,0,0,0,0,0.0,159.0,0.0,0.0
2272.0,8,24,0,False,False,True,accept,0110,0.12334975775736157,0.6216995155147231,0,0,0,0,0.0,167.0,0.0,0.0
2392.0,4,25,0,False,False,True,accept,1111,0.08259339113286499,0.54018678226573,0,0,0,1,1.659,26.0,165.0,1.659
2512.0,6,26,0,False,False,True,accept,1011,0.11634073888576812,0.6076814777715362,0,0,0,1,0.522,15.0,52.0,0.522
2752.0,1,27,5,True,True,True,home_pull,1111,0.2197808819248286,0.7192059895638183,0,0,0,1,1.174,34.0,117.0,1.174
2752.0,5,28,5,True,True,True,home_pull,0011,0.16373628316030817,0.6593216621067872,0,0,0,1,0.684,102.0,68.0,0.684
2752.0,1,28,5,True,True,True,home_pull,1111,0.22598035817681267,0.7259428403785221,0,0,0,1,0.684,22.0,68.0,0.684
2752.0,5,27,5,True,True,True,home_pull,0011,0.17535027368910733,0.6752317026503751,0,0,0,1,1.174,144.0,117.0,1.174
2752.0,4,27,5,True,True,True,home_pull,1111,0.16073181540726586,0.6586620850453174,0,0,0,1,1.174,174.0,117.0,1.174
2752.0,7,28,0,False,False,True,accept,1001,0.23138216226282166,0.7312797039953031,0,0,0,1,0.684,136.0,68.0,0.684
2752.0,6,27,5,True,True,True,home_pull,1011,0.2429786868780203,0.7237292535041531,0,1,0,1,1.174,195.0,117.0,1.174
2752.0,8,27,3,True,True,True,zone_loyal,0110,0.2702859817272018,0.748026345469303,0,1,0,1,1.174,204.0,117.0,1.174
2752.0,2,27,3,True,True,True,zone_loyal,1101,0.23068001892586845,0.6794126975353945,0,1,0,1,1.174,206.0,117.0,1.174
2752.0,3,27,5,True,True,True,home_pull,0011,0.14571185632916153,0.6371509285054326,0,1,0,1,1.174,245.0,117.0,1.174
2992.0,1,29,5,True,True,True,home_pull,1111,0.22650965044233337,0.726508018189667,0,0,0,1,0.896,66.0,89.0,0.896
2992.0,5,29,5,True,True,True,home_pull,0011,0.1758081386385575,0.675802978692308,0,0,0,1,0.896,97.0,89.0,0.896
2992.0,2,29,0,False,False,True,accept,1101,0.4157642641828499,0.8290515250127896,0,0,0,1,0.896,113.0,89.0,0.896
3112.0,3,33,5,True,True,True,home_pull,0011,0.154736972571065,0.653003019816869,0,0,0,1,1.055,65.0,105.0,1.055
3112.0,4,30,2,True,True,True,avoid_long,1111,0.44888991865717304,0.8475028991946939,1,0,0,1,4.14,109.0,414.0,4.14
3112.0,5,31,5,True,True,True,home_pull,0011,0.17588097400731922,0.6758806096617495,0,0,0,1,0.618,53.0,61.0,0.618
3112.0,6,32,5,True,True,True,home_pull,1011,0.2631621558767758,0.7489299371637682,0,0,0,1,1.536,126.0,153.0,1.536
3112.0,7,27,0,False,False,True,accept,1001,0.23565929186609647,0.7356580333406699,0,0,0,1,1.174,110.0,117.0,1.174
3112.0,1,31,5,True,True,True,home_pull,1111,0.22655688893237844,0.7265567737021618,0,0,0,1,0.618,80.0,61.0,0.618
3112.0,3,32,5,True,True,True,home_pull,0011,0.15566766477419103,0.6541294821985189,0,0,0,1,1.536,95.0,153.0,1.536
3112.0,4,33,5,True,True,True,home_pull,1111,0.4497117246168434,0.8479221646013477,0,0,0,1,1.055,92.0,105.0,1.055
3112.0,5,30,5,True,True,True,home_pull,0011,0.05365201563839532,0.6919401892936592,1,1,0,1,4.14,197.0,414.0,4.14
3112.0,3,30,5,True,True,True,home_pull,0011,0.057968307410736684,0.6905959909989794,1,1,0,1,4.14,212.0,414.0,4.14
3112.0,4,32,5,True,True,True,home_pull,1111,0.4500357079584514,0.8480986893498521,0,0,0,1,1.536,95.0,153.0,1.536
3112.0,5,33,5,True,True,True,home_pull,0011,0.05366273864427666,0.691972206777591,0,0,0,1,1.055,108.0,105.0,1.055
3112.0,6,31,5,True,True,True,home_pull,1011,0.26347958323161613,0.7493188870133541,0,0,0,1,0.618,103.0,61.0,0.618
3112.0,4,31,5,True,True,True,home_pull,1111,0.45007444952264675,0.8481199367258176,0,0,0,1,0.618,104.0,61.0,0.618
3112.0,5,32,5,True,True,True,home_pull,0011,0.053693239387578175,0.6920632692356318,0,0,0,1,1.536,111.0,153.0,1.536
3112.0,6,30,2,True,True,True,avoid_long,1011,0.4169917200595749,0.829967137872498,1,1,0,1,4.14,236.0,414.0,4.14
3112.0,8,33,5,True,True,True,home_pull,0110,0.41181932248650166,0.8298000580524767,0,0,0,1,1.055,121.0,105.0,1.055
3112.0,1,30,2,True,True,True,avoid_long,1111,0.523623177107031,0.8767649472388572,1,1,0,1,4.14,243.0,414.0,4.14
3112.0,3,31,5,True,True,True,home_pull,0011,0.05797645339179218,0.6906167114677828,0,0,0,1,0.618,158.0,61.0,0.618
3112.0,6,33,5,True,True,True,home_pull,1011,0.4170065604704695,0.8299762267009729,0,0,0,1,1.055,123.0,105.0,1.055
3112.0,8,32,5,True,True,True,home_pull,0110,0.41899845768483734,0.8339874419155354,0,0,0,1,1.536,136.0,153.0,1.536
3112.0,1,33,5,True,True,True,home_pull,1111,0.5236429162695837,0.876776050736785,0,0,0,1,1.055,159.0,105.0,1.055
3112.0,8,31,5,True,True,True,home_pull,0110,0.4190763248651826,0.8340333842543644,0,0,0,1,0.618,113.0,61.0,0.618
3112.0,1,32,5,True,True,True,home_pull,1111,0.5236981091337383,0.8768072051180046,0,0,0,1,1.536,162.0,153.0,1.536
3112.0,8,30,3,True,True,True,zone_loyal,0110,0.6368072691063885,0.8953491511295658,1,1,0,1,4.14,246.0,414.0,4.14
3232.0,4,34,5,True,True,True,home_pull,1111,0.4514227463628477,0.8488600395852374,0,0,0,1,2.279,76.0,227.0,2.279
3232.0,5,34,5,True,True,True,home_pull,0011,0.05383260173062135,0.6924793463150026,0,0,0,1,2.279,163.0,227.0,2.279
3232.0,6,34,5,True,True,True,home_pull,1011,0.45452652389066045,0.8410813037818407,0,1,0,1,2.279,202.0,227.0,2.279
3232.0,1,34,3,True,True,True,zone_loyal,1111,0.7600654070255893,0.9386220057953234,0,1,0,1,2.279,209.0,227.0,2.279
3232.0,8,34,3,True,True,True,zone_loyal,0110,0.6468506158861943,0.9005908560050105,0,1,0,1,2.279,212.0,227.0,2.279
3232.0,3,34,5,True,True,True,home_pull,0011,0.06295283090673366,0.6969939628824446,0,1,0,1,2.279,222.0,227.0,2.279
3712.0,1,38,5,True,True,True,home_pull,1111,0.7602848952775839,0.9387038169233836,0,0,0,1,2.146,24.0,214.0,2.146
3712.0,2,36,0,False,False,True,accept,1101,0.4297463624840954,0.8372667083191234,0,0,0,1,2.198,49.0,219.0,2.198
3712.0,4,39,5,True,True,True,home_pull,1111,0.451548270713535,0.8489289421705547,0,0,0,1,1.161,83.0,116.0,1.161
3712.0,5,37,5,True,True,True,home_pull,0011,0.053837607829210994,0.6924942924103838,0,0,0,1,0.734,0.0,73.0,0.734
3712.0,6,35,5,True,True,True,home_pull,1011,0.4545407370611934,0.8410884263384647,0,0,0,1,1.135,50.0,113.0,1.135
3712.0,7,34,0,False,False,True,accept,1001,0.23846918724239327,0.7384690459303647,0,0,0,1,2.279,124.0,227.0,2.279
3712.0,1,39,5,True,True,True,home_pull,1111,0.7603114748920279,0.9387137241000254,0,0,0,1,1.161,59.0,116.0,1.161
3712.0,5,38,5,True,True,True,home_pull,0011,0.053941700294825784,0.6928050685349626,0,0,0,1,2.146,99.0,214.0,2.146
3712.0,6,37,5,True,True,True,home_pull,1011,0.4545465222604635,0.8410913240732972,0,0,0,1,0.734,50.0,73.0,0.734
3712.0,8,35,5,True,True,True,home_pull,0110,0.6466291182178073,0.9005038184868187,0,0,0,1,1.135,60.0,113.0,1.135
3712.0,4,38,5,True,True,True,home_pull,1111,0.45255415653362613,0.8494810911254821,0,0,0,1,2.146,117.0,214.0,2.146
3712.0,5,35,5,True,True,True,home_pull,0011,0.05395362933523121,0.6928406836097448,0,0,0,1,1.135,49.0,113.0,1.135
3712.0,6,39,5,True,True,True,home_pull,1011,0.45456148650989175,0.8410988191860924,0,0,0,1,1.161,125.0,116.0,1.161
3712.0,8,37,5,True,True,True,home_pull,0110,0.6465383816014242,0.9004681126715792,0,0,0,1,0.734,60.0,73.0,0.734
3712.0,3,35,5,True,True,True,home_pull,0011,0.0629802714246463,0.697057281147968,0,0,0,1,1.135,116.0,113.0,1.135
3712.0,4,37,5,True,True,True,home_pull,1111,0.4526012772275203,0.8495069565282718,0,0,0,1,0.734,108.0,73.0,0.734
3712.0,5,39,5,True,True,True,home_pull,0011,0.05396622068211154,0.692878276051845,0,0,0,1,1.161,74.0,116.0,1.161
3712.0,6,38,5,True,True,True,home_pull,1011,0.4546811376264916,0.8411587485265312,0,0,0,1,2.146,150.0,214.0,2.146
3712.0,1,37,5,True,True,True,home_pull,1111,0.7603216998151366,0.9387175352960295,0,0,0,1,0.734,117.0,73.0,0.734
3712.0,3,39,5,True,True,True,home_pull,0011,0.06300924817271193,0.6971241440519649,0,0,0,1,1.161,154.0,116.0,1.161
3712.0,4,35,5,True,True,True,home_pull,1111,0.4527164538482586,0.8495701790626027,0,0,0,1,1.135,125.0,113.0,1.135
3712.0,8,38,5,True,True,True,home_pull,0110,0.6446027582516981,0.8997063319301492,0,0,0,1,2.146,160.0,214.0,2.146
3712.0,1,35,5,True,True,True,home_pull,1111,0.7603466846851811,0.9387268480542712,0,0,0,1,1.135,153.0,113.0,1.135
3712.0,3,37,5,True,True,True,home_pull,0011,0.06302040181278197,0.6971498807117757,0,0,0,1,0.734,105.0,73.0,0.734
3712.0,8,39,5,True,True,True,home_pull,0110,0.6443614221603257,0.8996113520557364,0,0,0,1,1.161,134.0,116.0,1.161
3712.0,3,38,5,True,True,True,home_pull,0011,0.06870590192727166,0.7039505767405331,0,1,0,1,2.146,188.0,214.0,2.146
4072.0,2,39,0,False,False,True,accept,1101,0.4392244770864048,0.8425143898245494,0,0,0,1,1.161,112.0,116.0,1.161
