time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
67.0,3,0,0,False,False,True,accept,0101,0.06634354247215549,0.5076870849443109,0,0,0,1,0.333,32.0,33.0,0.333
67.0,7,1,0,False,False,True,accept,0101,0.06816129984708659,0.5113225996941732,0,0,0,1,0.707,59.0,70.0,0.707
187.0,8,2,0,False,False,True,accept,0010,0.055356735299885614,0.4857134705997712,0,0,0,1,2.398,11.0,239.0,2.398
307.0,1,3,0,False,False,True,accept,0100,0.08503337389796584,0.5288234426336555,1,0,0,1,3.424,79.0,342.0,3.424
427.0,3,4,0,False,False,True,accept,0101,0.07308230321865411,0.5211646064373082,0,0,0,1,1.367,17.0,136.0,1.367
427.0,6,5,0,False,False,True,accept,1000,0.05671603032854074,0.48843206065708145,0,0,0,1,0.743,10.0,74.0,0.743
547.0,5,6,0,False,False,True,accept,0011,0.06847461859454157,0.5119492371890831,0,0,0,1,0.805,42.0,80.0,0.805
667.0,4,7,0,False,False,True,accept,1110,0.05532811630382892,0.4856562326076579,0,0,0,1,2.977,66.0,297.0,2.977
667.0,6,9,0,False,False,True,accept,1000,0.04969314655032268,0.4743862931006454,0,0,0,1,2.62,91.0,262.0,2.62
667.0,7,8,0,False,False,True,accept,0101,0.07486187059569696,0.5247237411913939,0,0,0,1,1.384,119.0,138.0,1.384
787.0,5,10,0,False,False,True,accept,0011,0.07544299726758505,0.5258859945351702,0,0,0,1,2.116,45.0,211.0,2.116
907.0,3,11,0,False,False,True,accept,0101,0.07904501056643384,0.5330900211328677,0,0,0,1,0.912,131.0,91.0,0.912
907.0,8,12,0,False,False,True,accept,0010,0.048490879597110105,0.47198175919422025,0,0,0,1,1.835,156.0,183.0,1.835
1027.0,1,15,3,True,True,True,zone_loyal,0100,0.10869841206767715,0.5966891408220004,0,1,0,1,0.543,271.0,54.0,0.543
1027.0,2,13,0,False,False,True,accept,0000,0.05578789487629318,0.4865757897525863,0,0,0,1,1.256,131.0,125.0,1.256
1027.0,7,14,0,False,False,True,accept,0101,0.08099652260467037,0.5369930452093408,0,0,0,1,1.086,67.0,108.0,1.086
1027.0,4,15,3,True,True,True,zone_loyal,1110,0.07358671387706722,0.5572627931349013,0,1,0,1,0.543,291.0,54.0,0.543
1147.0,6,15,0,False,False,True,accept,1000,0.04499635386943111,0.46499270773886225,0,0,0,1,0.543,87.0,54.0,0.543
1267.0,5,16,0,False,False,True,accept,0011,0.07847836193398366,0.5319567238679673,0,0,0,1,0.228,99.0,22.0,0.228
1387.0,6,17,0,False,False,True,accept,1000,0.03921149096337905,0.4534229819267581,0,0,0,1,1.045,111.0,104.0,1.045
1627.0,5,20,0,False,False,True,accept,0011,0.12224446737644265,0.6211228088065138,1,0,0,1,4.26,67.0,426.0,4.26
1627.0,6,18,0,False,False,True,accept,1000,0.033399503590289745,0.4417990071805795,0,0,0,1,1.789,100.0,178.0,1.789
1627.0,8,19,0,False,False,True,accept,0010,0.044840605999988535,0.46468121199997703,0,0,0,1,0.342,66.0,34.0,0.342
1747.0,2,22,0,False,False,True,accept,0000,0.04917874409983113,0.4733574881996623,0,0,0,1,1.312,66.0,131.0,1.312
1747.0,8,21,0,False,False,True,accept,0010,0.03928139157238101,0.45356278314476206,0,0,0,1,0.896,54.0,89.0,0.896
1867.0,3,25,0,False,False,True,accept,0101,0.08548682110792556,0.5459736422158511,0,0,0,1,2.328,74.0,232.0,2.328
1867.0,5,23,0,False,False,True,accept,0011,0.12844131507139614,0.6275051670077056,0,0,0,1,2.718,0.0,271.0,2.718
1867.0,7,24,0,False,False,True,accept,0101,0.08602407180671813,0.5470481436134362,0,0,0,1,0.706,105.0,70.0,0.706
2227.0,1,28,0,False,False,True,accept,0100,0.09200920604268421,0.5840354073175897,0,0,0,1,1.333,165.0,133.0,1.333
2227.0,3,27,0,False,False,True,accept,0101,0.09142939711819388,0.5578587942363877,0,0,0,1,2.683,111.0,268.0,2.683
2227.0,6,26,0,False,False,True,accept,1000,0.028192294545597997,0.43138458909119604,0,0,0,1,1.688,62.0,168.0,1.688
2347.0,2,29,0,False,False,True,accept,0000,0.04380404225870689,0.46260808451741375,0,0,0,1,0.73,9.0,73.0,0.73
2467.0,8,30,0,False,False,True,accept,0010,0.03547707836911448,0.4459541567382289,0,0,0,1,0.454,104.0,45.0,0.454
2587.0,1,31,0,False,False,True,accept,0100,0.0770569162581855,0.5726986013646626,0,0,0,1,1.467,44.0,146.0,1.467
2587.0,2,32,0,False,False,True,accept,0000,0.03761548132833469,0.4502309626566694,0,0,0,1,1.769,67.0,176.0,1.769
2707.0,3,34,0,False,False,True,accept,0101,0.18840174087559255,0.6867635092439353,0,0,0,1,1.508,10.0,150.0,1.508
2707.0,8,33,5,True,True,True,home_pull,0010,0.04537393242335978,0.5121676563941092,1,0,0,1,3.387,167.0,338.0,3.387
2707.0,7,33,3,True,True,True,zone_loyal,0101,0.07304744479324225,0.6134282390141377,1,1,0,1,3.387,181.0,338.0,3.387
2707.0,6,33,2,True,True,True,avoid_long,1000,0.0005724422577890621,0.38413286517368306,1,1,0,1,3.387,188.0,338.0,3.387
2707.0,4,33,2,True,True,True,avoid_long,1110,0.08450602458526221,0.6750701150886483,1,1,0,1,3.387,198.0,338.0,3.387
2707.0,5,33,5,True,True,True,home_pull,0011,0.18644117625257134,0.7432929621577794,1,1,0,1,3.387,273.0,338.0,3.387
2827.0,1,33,0,False,False,True,accept,0100,0.09872999027773448,0.6560921442935119,1,0,0,1,3.387,121.0,338.0,3.387
2947.0,2,35,0,False,False,True,accept,0000,0.07037235944039448,0.5650132909606609,1,0,0,1,3.082,112.0,308.0,3.082
2947.0,3,36,0,False,False,True,accept,0101,0.20174921764878698,0.7017296246924414,0,0,0,1,1.135,38.0,113.0,1.135
3067.0,5,37,5,True,True,True,home_pull,0011,0.18823444728229533,0.746111867405277,0,0,0,1,0.439,17.0,43.0,0.439
3067.0,7,37,0,False,False,True,accept,0101,0.5120152990959417,0.8559287919492164,0,0,0,1,0.439,88.0,43.0,0.439
3187.0,4,38,5,True,True,True,home_pull,1110,0.10231014602712145,0.7283761640448635,0,0,0,1,2.184,176.0,218.0,2.184
3187.0,8,38,5,True,True,True,home_pull,0010,0.048677215074227384,0.524332909511515,0,1,0,1,2.184,239.0,218.0,2.184
3187.0,3,38,3,True,True,True,zone_loyal,0101,0.4890495909236373,0.869197288699524,0,1,0,1,2.184,247.0,218.0,2.184
3187.0,7,38,3,True,True,True,zone_loyal,0101,0.559744364421604,0.8873989322337007,0,1,0,1,2.184,253.0,218.0,2.184
3187.0,6,38,0,False,False,True,accept,1000,0.0035269337044749943,0.6222675228687673,0,1,0,1,2.184,260.0,218.0,2.184
3547.0,2,39,0,False,False,True,accept,0000,0.07856287325052706,0.5962009383430747,0,0,0,1,1.129,58.0,112.0,1.129
