policy,seeds,snapshots,snapshots_sem,mean_candidate_count,mean_candidate_count_sem,mean_evaluated_assignments,mean_evaluated_assignments_sem,assignment_exact_match_rate,assignment_exact_match_rate_sem,mean_oracle_wait_per_snapshot,mean_oracle_wait_per_snapshot_sem,mean_policy_wait_per_snapshot,mean_policy_wait_per_snapshot_sem,mean_extra_wait_per_snapshot,mean_extra_wait_per_snapshot_sem,total_oracle_wait,total_oracle_wait_sem,total_policy_wait,total_policy_wait_sem,total_extra_wait,total_extra_wait_sem
nearest,10,41.3,3.59644886581812,8.47581101016946,0.3020558344736695,40.98551474549158,4.775022551171394,0.9061691728479764,0.015218387643692852,182.1270960531718,12.416069753129761,185.18727548259926,12.899409606120653,3.0601794294274436,1.7088586853897738,7603.5,891.5899686639717,7757.4,941.9853997453109,153.9,82.25049138657673
random,10,47.9,3.0347981810987035,7.6630700188607435,0.2875482056801349,32.94944740946683,4.598051969614013,0.2572152025832889,0.017828379353086076,138.8584595122782,8.286309292657384,254.59785396014732,8.895955587146346,115.7393944478691,5.439984080307504,6664.0,596.4622741166825,12197.0,887.2403156855406,5533.0,414.16499664317894
pact_kpi,10,40.1,2.643440519054245,8.639352159061598,0.2850045493632578,53.03765051866095,12.03936234159049,0.9936491935483872,0.00423453762459277,191.47222403006202,13.075770922857076,191.47222403006202,13.075770922857076,0.0,0.0,7900.0,1008.5170521336981,7900.0,1008.5170521336981,0.0,0.0
pact_plus_kpi,10,40.1,2.643440519054245,8.631659851369292,0.28770497344771534,53.03188128789172,12.039150702239493,0.9897653323115847,0.004376643814494939,191.33568556852356,12.974494351536219,191.33568556852356,12.974494351536219,0.0,0.0,7892.9,1003.3583324681832,7892.9,1003.3583324681832,0.0,0.0
oracle_kpi,10,40.1,2.643440519054245,8.639352159061598,0.2850045493632578,53.03765051866095,12.03936234159049,0.9936491935483872,0.00423453762459277,191.47222403006202,13.075770922857076,191.47222403006202,13.075770922857076,0.0,0.0,7900.0,1008.5170521336981,7900.0,1008.5170521336981,0.0,0.0
