time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
94.0,1,1,0,False,False,True,accept,1110,0.05687440031904914,0.4887488006380982,0,0,0,1,0.697,71.0,69.0,0.697
94.0,2,0,0,False,False,True,accept,1010,0.05631969356898613,0.4876393871379723,0,0,0,1,0.883,138.0,88.0,0.883
214.0,1,2,0,False,False,True,accept,1110,0.04993455493340774,0.4748691098668155,0,0,0,1,1.913,176.0,191.0,1.913
454.0,2,5,0,False,False,True,accept,1010,0.04971099170794441,0.4744219834158888,0,0,0,1,1.291,8.0,129.0,1.291
694.0,1,6,0,False,False,True,accept,1110,0.04469347651592247,0.46438695303184496,0,0,0,1,0.679,41.0,67.0,0.679
694.0,2,3,0,False,False,True,accept,1010,0.04322605622169394,0.4614521124433879,0,0,0,1,1.535,44.0,153.0,1.535
934.0,2,7,0,False,False,True,accept,1010,0.03791479021748618,0.45082958043497234,0,0,0,1,0.83,60.0,83.0,0.83
934.0,1,8,0,False,False,True,accept,1110,0.039160011754640914,0.4533200235092818,0,0,0,1,0.888,91.0,88.0,0.888
1054.0,1,13,0,False,False,True,accept,1110,0.03340407913530345,0.44180815827060693,0,0,0,1,1.624,31.0,162.0,1.624
1174.0,2,11,0,False,False,True,accept,1010,0.03236300612351069,0.43972601224702135,0,0,0,1,1.423,63.0,142.0,1.423
1294.0,1,10,0,False,False,True,accept,1110,0.028288396484775106,0.4315767929695502,0,0,0,1,1.443,28.0,144.0,1.443
1534.0,2,15,0,False,False,True,accept,1010,0.02727798537175998,0.4295559707435199,0,0,0,1,1.658,30.0,165.0,1.658
1534.0,1,16,0,False,False,True,accept,1110,0.023583274756658,0.422166549513316,0,0,0,1,2.342,84.0,234.0,2.342
1894.0,1,19,0,False,False,True,accept,1110,0.019877976771594152,0.4147559535431883,0,0,0,1,1.032,55.0,103.0,1.032
1894.0,2,20,0,False,False,True,accept,1010,0.023139198797811147,0.42127839759562224,0,0,0,1,1.016,106.0,101.0,1.016
2014.0,2,17,0,False,False,True,accept,1010,0.02019549924372498,0.41539099848745,0,0,0,1,0.575,111.0,57.0,0.575
2134.0,1,18,0,False,False,True,accept,1110,0.01767719082268743,0.41035438164537485,0,0,0,1,0.413,167.0,41.0,0.413
2254.0,2,21,0,False,False,True,accept,1010,0.016917135134752678,0.40883427026950536,0,0,0,1,1.056,127.0,105.0,1.056
2374.0,2,23,0,False,False,True,accept,1010,0.013945321422715465,0.40289064284543086,0,0,0,1,1.431,86.0,143.0,1.431
2494.0,1,22,0,False,False,True,accept,1110,0.014484154925435092,0.4039683098508702,0,0,0,1,2.127,171.0,212.0,2.127
2734.0,2,27,5,True,True,True,home_pull,1010,0.02702733851036642,0.5207855595401263,0,0,0,1,1.209,125.0,120.0,1.209
2734.0,2,25,5,True,True,True,home_pull,1010,0.027617547355690476,0.5274993674798233,0,0,0,1,1.431,133.0,143.0,1.431
2734.0,2,26,5,True,True,True,home_pull,1010,0.027600618960390684,0.5275915947375204,0,0,0,1,0.678,144.0,67.0,0.678
2734.0,2,24,2,True,True,True,avoid_long,1010,0.024696016373977007,0.5788188630739551,1,1,0,1,3.148,271.0,314.0,3.148
2854.0,2,28,5,True,True,True,home_pull,1010,0.0240793817405823,0.5784248412197321,0,0,0,1,2.105,167.0,210.0,2.105
2854.0,2,29,5,True,True,True,home_pull,1010,0.02491096919514483,0.5858871505382829,0,1,0,1,2.384,232.0,238.0,2.384
2974.0,1,29,5,True,True,True,home_pull,1110,0.027728950820785785,0.5271398713200626,0,0,0,1,2.384,50.0,238.0,2.384
2974.0,1,27,5,True,True,True,home_pull,1110,0.02770055090083646,0.5276834851400966,0,0,0,1,1.209,79.0,120.0,1.209
2974.0,1,24,2,True,True,True,avoid_long,1110,0.03191980358018174,0.6212059783655052,1,0,0,1,3.148,89.0,314.0,3.148
2974.0,1,26,3,True,True,True,zone_loyal,1110,0.05394275479363763,0.7079205004823635,0,1,0,1,0.678,195.0,67.0,0.678
