time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
45.0,4,1,0,False,False,True,accept,0110,0.05536597994627934,0.4857319598925587,0,0,0,1,2.303,42.0,230.0,2.303
45.0,5,0,0,False,False,True,accept,1001,0.06962796143972778,0.5142559228794555,0,0,0,1,2.25,156.0,225.0,2.25
165.0,3,2,0,False,False,True,accept,1001,0.13442020706649033,0.6329518726922521,0,1,0,1,0.828,222.0,82.0,0.828
165.0,8,3,0,False,False,True,accept,1011,0.06906542274404254,0.5131308454880851,0,0,0,1,1.124,68.0,112.0,1.124
285.0,6,5,0,False,False,True,accept,1010,0.10334717389331635,0.5879287269446607,0,1,0,1,1.672,181.0,167.0,1.672
285.0,7,4,0,False,False,True,accept,0101,0.06936033622697524,0.5137206724539505,0,0,0,1,1.436,79.0,143.0,1.436
525.0,8,6,0,False,False,True,accept,1011,0.07554214267276489,0.5260842853455298,0,0,0,1,1.171,112.0,117.0,1.171
645.0,5,7,0,False,False,True,accept,1001,0.07661011293124609,0.5282202258624922,0,0,0,1,2.802,87.0,280.0,2.802
765.0,3,8,0,False,False,True,accept,1001,0.147125769744633,0.6458278887964725,0,0,0,1,1.199,14.0,119.0,1.199
765.0,4,10,0,False,False,True,accept,0110,0.04848697669327102,0.471973953386542,0,0,0,1,1.882,151.0,188.0,1.882
765.0,6,11,0,False,False,True,accept,1010,0.09530234392659287,0.5790117253175256,0,0,0,1,0.402,122.0,40.0,0.402
765.0,7,9,0,False,False,True,accept,0101,0.07619786236172012,0.5273957247234402,0,0,0,1,1.716,11.0,171.0,1.716
885.0,8,12,0,False,False,True,accept,1011,0.08089824141228759,0.5367964828245751,0,0,0,1,0.72,32.0,72.0,0.72
1125.0,1,14,2,True,True,True,avoid_long,1001,0.24185045352405538,0.7412890674892775,1,0,0,1,3.659,151.0,365.0,3.659
1125.0,8,13,0,False,False,True,accept,1011,0.08723225254175467,0.5494645050835093,0,0,0,1,2.876,97.0,287.0,2.876
1125.0,3,14,2,True,True,True,avoid_long,1001,0.4655356064416695,0.8555956458740854,1,1,0,1,3.659,232.0,365.0,3.659
1125.0,2,14,3,True,True,True,zone_loyal,0111,0.2547917752336987,0.7326868691616997,1,1,0,1,3.659,309.0,365.0,3.659
1125.0,7,14,3,True,True,True,zone_loyal,0101,0.25688911055906205,0.734500915316467,1,1,0,1,3.659,336.0,365.0,3.659
1125.0,5,14,2,True,True,True,avoid_long,1001,0.16419175918174492,0.680646275775105,1,1,0,1,3.659,560.0,365.0,3.659
1125.0,6,14,2,True,True,True,avoid_long,1010,0.00784986476839109,0.5740962852605697,1,1,0,1,3.659,560.0,365.0,3.659
1245.0,1,15,0,False,False,True,accept,1001,0.24333069796162912,0.7428812939574374,0,0,0,1,2.137,36.0,213.0,2.137
1245.0,5,16,0,False,False,True,accept,1001,0.16460696595395313,0.6812121952894534,0,0,0,1,1.47,5.0,147.0,1.47
1245.0,8,14,2,True,True,True,avoid_long,1011,0.16485101400846008,0.6815448284874857,1,1,0,1,3.659,469.0,365.0,3.659
1245.0,4,14,3,True,True,True,zone_loyal,0110,0.004608651096601275,0.49179082918456074,1,1,0,1,3.659,524.0,365.0,3.659
1365.0,8,17,0,False,False,True,accept,1011,0.16513748762777453,0.6819352869827887,0,0,0,1,1.462,122.0,146.0,1.462
1485.0,7,18,0,False,False,True,accept,0101,0.25762711022331897,0.7351392326312879,0,0,0,1,1.314,123.0,131.0,1.314
1605.0,3,19,0,False,False,True,accept,1001,0.46737974189941395,0.856599226733053,0,0,0,1,2.13,27.0,213.0,2.13
1845.0,1,20,0,False,False,True,accept,1001,0.24442140760720085,0.7440545169216143,0,0,0,1,1.043,112.0,104.0,1.043
1965.0,7,22,0,False,False,True,accept,0101,0.2581175439185388,0.7355634229589971,0,0,0,1,0.652,81.0,65.0,0.652
1965.0,8,21,0,False,False,True,accept,1011,0.16536986081419278,0.6822520075413336,0,0,0,1,1.575,24.0,157.0,1.575
2085.0,2,23,3,True,True,True,zone_loyal,0111,0.2747679103840532,0.7593754795705339,0,1,0,1,0.545,193.0,54.0,0.545
2085.0,3,24,0,False,False,True,accept,1001,0.46883853931747194,0.8573931061412744,0,0,0,1,1.726,140.0,172.0,1.726
2085.0,5,25,0,False,False,True,accept,1001,0.16495022653280358,0.6816800534099866,0,0,0,1,1.995,13.0,199.0,1.995
