model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,type_readout_parse_rate,type_estimate_flag,mean_llm_assignment_score,mean_structured_assignment_score
gpt-5.4-mini-20260317,live_atom_tom1,1,2.9361166666666665,0.8064752167056415,1.1644374110452707,0.0625,0.5,2.772588722239781,1.0,1.0,no_type_estimate_floor_by_construction,0.7999999999999999,0.0
gpt-5.4-mini-20260317,live_llm_belief,1,3.04945,1.2506796179085926,0.7068069389873313,0.0625,0.5,2.772588722239781,1.0,1.0,no_type_estimate_floor_by_construction,0.6033333333333334,0.0
gpt-5.4-mini-20260317,live_llm_psrl_verbal,1,3.395316666666667,0.8197244884786226,1.1265985001799295,0.0,0.4166666666666667,2.772588722239781,1.0,1.0,verbal_point_estimate,0.0,0.0
