model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,13.661326666666668,2.174615053099811,1.2489880872364794,0.3893541208537181,0.7797017492533297,1.0,1.1733333333333333,1.925916697475948
Kimi-K2.6,live_pact_plus,5,13.567153333333332,2.112734232482498,1.2167884949031116,0.3697073630807825,0.7891138501749012,1.0,0.8946666666666667,1.8661382185981796
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,14.31651,1.7379496618865378,1.3329487228847587,0.3220699037001326,0.7553545102452177,1.0,0.7557333333333334,2.0476726441551656
gpt-5.4-mini-20260317,live_pact_plus,5,13.661326666666668,2.174615053099811,1.2489880872364794,0.3893541208537181,0.7797017492533297,1.0,1.3093333333333332,1.925916697475948
