model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,45.12228666666667,2.61187381854796,1.7897707472434106,0.42571703325536836,0.8117185747552453,1.1806203026576774,1.0,1.0266666666666666,1.9741239434378044
Kimi-K2.6,live_pact_plus,5,45.045246666666664,2.683117147829055,1.797339952505998,0.423126529801895,0.8145469249912892,1.1601184561774436,1.0,0.5266666666666666,1.9740219143631308
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,45.48972333333334,2.3185795975539683,2.2543192445323803,0.37917598000884856,0.7906798155688716,1.2649158668531908,1.0,0.8033333333333333,2.019025898450705
gpt-5.4-mini-20260317,live_pact_plus,5,44.75104333333333,3.1276018705964086,2.0460413886566635,0.46666774980752807,0.822676608787965,1.0844943423200566,1.0,1.3193333333333332,2.007817397062584
