model,method,episodes,final_mean_cumulative_reward,final_mean_cumulative_regret,final_mean_cumulative_exploration_cost,final_mean_true_tuple_posterior,final_mean_rule_marginal_accuracy,final_mean_nll_true,live_score_parse_ok_rate,mean_llm_assignment_score,mean_structured_assignment_score
DeepSeek-V3.2,live_pact_plus,5,60.48649333333333,3.4641077540833605,2.385420613551304,0.47834082595995187,0.8317887488259779,1.0346322917752455,1.0,1.4417333333333333,1.9588325452582107
Kimi-K2.6,live_pact_plus,5,61.47375999999999,2.6471169588398733,2.074846411438256,0.42446906116390554,0.8128076462753725,1.1748006335283614,1.0,0.44666666666666666,1.9725294379977374
Llama-4-Maverick-17B-128E-Instruct-FP8,live_pact_plus,5,61.87021,2.462440909842732,2.6692349951534546,0.40001217424194213,0.8007108077708617,1.2055168072979254,1.0,1.0349333333333335,2.029609095715482
gpt-5.4-mini-20260317,live_pact_plus,5,60.59876666666666,3.393576660187267,2.3863692863229025,0.4779329456597215,0.8271525285858422,1.0641216937659799,1.0,1.25,1.9588325484360687
