model,alpha,seed,algorithm,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,chosen_welfare,oracle_welfare,posterior_true_mass,posterior_marginal_tv_vs_joint,true_types
analytic-mixed,0.0,40000,joint_psrl_coupled,25,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999741466235498,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,26,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999830557755887,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,27,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999988894835466,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,28,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999927217402035,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,29,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999952298766048,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,30,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999968736950056,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,31,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999979510429402,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,32,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999986571292172,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,33,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999991198929554,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,34,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999994231847865,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,35,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999996219598962,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,36,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999997522355379,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,37,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999837617159,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,38,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999998935755915,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,39,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999302502995,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,40,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999542866084,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,41,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999700398119,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,42,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999803643344,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,43,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999871309432,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,44,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999915657241,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,45,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999944722436,0.0,3|2|3
analytic-mixed,0.0,40000,joint_psrl_coupled,46,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999963771531,0.0,3|2|3
