time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
111.0,2,1,0,False,False,True,accept,0100,0.05534011218037255,0.4856802243607451,0,0,0,1,2.644,8.0,264.0,2.644
111.0,1,2,0,False,False,True,accept,1011,0.06927778445542909,0.5135555689108582,0,0,0,1,1.328,77.0,132.0,1.328
111.0,5,0,0,False,False,True,accept,0001,0.06944215238953784,0.5138843047790757,0,0,0,1,1.573,107.0,157.0,1.573
231.0,6,4,0,False,False,True,accept,1001,0.06921793667314395,0.5134358733462879,0,0,0,1,1.262,68.0,126.0,1.262
231.0,3,3,0,False,False,True,accept,0101,0.0692735164010502,0.5135470328021003,0,0,0,1,1.323,88.0,132.0,1.323
231.0,4,6,0,False,False,True,accept,1111,0.06962047435793887,0.5142409487158778,0,0,0,1,2.192,92.0,219.0,2.192
471.0,2,9,0,False,False,True,accept,0100,0.04854317304629406,0.47208634609258815,0,0,0,1,1.642,72.0,164.0,1.642
471.0,1,5,0,False,False,True,accept,1011,0.07547148248831369,0.5259429649766274,0,0,0,1,0.966,86.0,96.0,0.966
471.0,6,8,0,False,False,True,accept,1001,0.07293962133081777,0.5208792426616355,0,0,0,1,0.324,129.0,32.0,0.324
471.0,5,7,0,False,False,True,accept,0001,0.07630965727680059,0.5276193145536012,0,0,0,1,1.815,157.0,181.0,1.815
831.0,4,10,0,False,False,True,accept,1111,0.07493347138156825,0.5248669427631365,0,0,0,1,0.647,87.0,64.0,0.647
831.0,2,11,0,False,False,True,accept,0100,0.061714778295972425,0.4970610150439022,1,0,0,1,3.458,159.0,345.0,3.458
1071.0,1,12,0,False,False,True,accept,1011,0.08017513556842974,0.5353502711368595,0,0,0,1,0.546,58.0,54.0,0.546
1311.0,3,13,0,False,False,True,accept,0101,0.07623882620455556,0.5274776524091112,0,0,0,1,2.315,30.0,231.0,2.315
1311.0,2,15,0,False,False,True,accept,0100,0.0544107008832289,0.4871836010058791,0,0,0,1,0.578,46.0,57.0,0.578
1311.0,1,14,0,False,False,True,accept,1011,0.08584076210934499,0.54668152421869,0,0,0,1,0.965,53.0,96.0,0.965
1551.0,6,16,0,False,False,True,accept,1001,0.07936658167176365,0.5337331633435273,0,0,0,1,1.275,81.0,127.0,1.275
1551.0,4,17,0,False,False,True,accept,1111,0.0815591795775719,0.5381183591551438,0,0,0,1,1.86,87.0,186.0,1.86
1671.0,3,18,0,False,False,True,accept,0101,0.08037428621818368,0.5357485724363673,0,0,0,1,0.432,85.0,43.0,0.432
1791.0,1,19,0,False,False,True,accept,1011,0.0889554412891524,0.5529108825783048,0,0,0,1,0.309,76.0,30.0,0.309
1791.0,2,20,0,False,False,True,accept,0100,0.05001628696168876,0.481240968787637,0,0,0,1,0.25,108.0,25.0,0.25
1911.0,3,21,0,False,False,True,accept,0101,0.08660041215717479,0.5482008243143496,0,0,0,1,1.695,67.0,169.0,1.695
