pax,pos,t,event,veh_id
0,616509588,0,STARTS_DAY,
0,616509588,0,REQUESTS_RIDE,
0,616509588,45,RECEIVES_OFFER,
0,616509588,45,ACCEPTS_OFFER,
0,616509588,65,ARRIVES_AT_PICKUP,4.0
0,616509588,90,MEETS_DRIVER_AT_PICKUP,4.0
0,616509588,120,DEPARTS_FROM_PICKUP,4.0
0,45005027,203,ARRIVES_AT_DROPOFF,4.0
0,45005027,213,SETS_OFF_FOR_DEST,
0,45005027,213,ARRIVES_AT_DEST,
1,519520441,0,STARTS_DAY,
1,519520441,19,REQUESTS_RIDE,
1,519520441,45,RECEIVES_OFFER,
1,519520441,45,ACCEPTS_OFFER,
1,519520441,65,ARRIVES_AT_PICKUP,6.0
1,519520441,65,MEETS_DRIVER_AT_PICKUP,6.0
1,519520441,95,DEPARTS_FROM_PICKUP,6.0
1,45001822,201,ARRIVES_AT_DROPOFF,6.0
1,45001822,211,SETS_OFF_FOR_DEST,
1,45001822,211,ARRIVES_AT_DEST,
2,2634407882,0,STARTS_DAY,
2,2634407882,28,REQUESTS_RIDE,
2,2634407882,45,RECEIVES_OFFER,
2,2634407882,45,ACCEPTS_OFFER,
2,2634407882,65,ARRIVES_AT_PICKUP,5.0
2,2634407882,99,MEETS_DRIVER_AT_PICKUP,5.0
2,2634407882,129,DEPARTS_FROM_PICKUP,5.0
2,541199367,255,ARRIVES_AT_DROPOFF,5.0
2,541199367,265,SETS_OFF_FOR_DEST,
2,541199367,265,ARRIVES_AT_DEST,
3,45006066,0,STARTS_DAY,
3,45006066,185,REQUESTS_RIDE,
3,45006066,285,RECEIVES_OFFER,
3,45006066,285,ACCEPTS_OFFER,
3,45006066,305,ARRIVES_AT_PICKUP,6.0
3,45006066,305,MEETS_DRIVER_AT_PICKUP,6.0
3,45006066,335,DEPARTS_FROM_PICKUP,6.0
3,45028271,559,ARRIVES_AT_DROPOFF,6.0
3,45028271,569,SETS_OFF_FOR_DEST,
3,45028271,569,ARRIVES_AT_DEST,
4,45001819,0,STARTS_DAY,
4,45001819,645,REQUESTS_RIDE,
4,45001819,645,RECEIVES_OFFER,
4,45001819,660,ACCEPTS_OFFER,
4,45001819,680,ARRIVES_AT_PICKUP,4.0
4,45001819,704,MEETS_DRIVER_AT_PICKUP,4.0
4,45001819,734,DEPARTS_FROM_PICKUP,4.0
4,44982385,852,ARRIVES_AT_DROPOFF,4.0
4,44982385,862,SETS_OFF_FOR_DEST,
4,44982385,862,ARRIVES_AT_DEST,
5,5040974840,0,STARTS_DAY,
5,5040974840,755,REQUESTS_RIDE,
5,5040974840,765,RECEIVES_OFFER,
5,5040974840,770,ACCEPTS_OFFER,
5,5040974840,790,ARRIVES_AT_PICKUP,1.0
5,5040974840,834,MEETS_DRIVER_AT_PICKUP,1.0
5,5040974840,864,DEPARTS_FROM_PICKUP,1.0
5,44999815,911,ARRIVES_AT_DROPOFF,1.0
5,44999815,921,SETS_OFF_FOR_DEST,
5,44999815,921,ARRIVES_AT_DEST,
6,45007341,0,STARTS_DAY,
6,45007341,863,REQUESTS_RIDE,
6,45007341,885,RECEIVES_OFFER,
6,45007341,885,ACCEPTS_OFFER,
6,45007341,905,ARRIVES_AT_PICKUP,2.0
6,45007341,953,MEETS_DRIVER_AT_PICKUP,2.0
6,45007341,983,DEPARTS_FROM_PICKUP,2.0
6,45004484,1147,ARRIVES_AT_DROPOFF,2.0
6,45004484,1157,SETS_OFF_FOR_DEST,
6,45004484,1157,ARRIVES_AT_DEST,
7,519520392,0,STARTS_DAY,
7,519520392,1092,REQUESTS_RIDE,
7,519520392,1125,RECEIVES_OFFER,
7,519520392,1125,ACCEPTS_OFFER,
7,519520392,1145,ARRIVES_AT_PICKUP,6.0
7,519520392,1280,MEETS_DRIVER_AT_PICKUP,6.0
7,519520392,1310,DEPARTS_FROM_PICKUP,6.0
7,45022511,1532,ARRIVES_AT_DROPOFF,6.0
7,45022511,1542,SETS_OFF_FOR_DEST,
7,45022511,1542,ARRIVES_AT_DEST,
8,44995665,0,STARTS_DAY,
8,44995665,1112,REQUESTS_RIDE,
8,44995665,1125,RECEIVES_OFFER,
8,44995665,1127,REJECTS_OFFER,
9,44986749,0,STARTS_DAY,
9,44986749,1202,REQUESTS_RIDE,
9,44986749,1245,RECEIVES_OFFER,
9,44986749,1245,ACCEPTS_OFFER,
9,44986749,1265,ARRIVES_AT_PICKUP,4.0
9,44986749,1265,MEETS_DRIVER_AT_PICKUP,4.0
9,44986749,1295,DEPARTS_FROM_PICKUP,4.0
9,45006627,1387,ARRIVES_AT_DROPOFF,4.0
9,45006627,1397,SETS_OFF_FOR_DEST,
9,45006627,1397,ARRIVES_AT_DEST,
10,45036680,0,STARTS_DAY,
10,45036680,1218,REQUESTS_RIDE,
10,45036680,1245,RECEIVES_OFFER,
10,45036680,1245,ACCEPTS_OFFER,
10,45036680,1265,ARRIVES_AT_PICKUP,2.0
