model,alpha,algorithm,seeds,cumulative_regret_mean,cumulative_regret_sem,posterior_true_mass_mean,posterior_true_mass_sem,regret_gap_vs_joint
analytic-mixed,0.0,joint_psrl_coupled,2,0.0,0.0,0.8705008633526032,0.015298433339555604,0.0
analytic-mixed,0.0,pact_factored,2,0.0,0.0,0.9559422078560085,0.0058929253797093675,0.0
analytic-mixed,0.0,psrl_notype,2,0.015820500665862713,0.015820500665862713,0.015625,0.0,0.015820500665862713
analytic-mixed,1.0,joint_psrl_coupled,2,0.19293631145795925,0.19293631145795923,0.9236832649921558,0.06794045203119152,0.0
analytic-mixed,1.0,pact_factored,2,0.2535329104698924,0.25353291046989235,0.9740517028972439,0.02407392139697295,0.06059659901193315
analytic-mixed,1.0,psrl_notype,2,1.241236239875668,0.24050235222708047,0.015625,0.0,1.0482999284177088
