veh,pos,t,event,paxes
1,45025769.0,0,STARTS_DAY,[]
1,45025769.0,0,OPENS_APP,[]
1,45025769.0,114,RECEIVES_REQUEST,[]
1,45025769.0,114,ACCEPTS_REQUEST,[]
1,45025769.0,134,IS_ACCEPTED_BY_TRAVELLER,[]
1,45016272.0,168,ARRIVES_AT_PICKUP,[]
1,45016272.0,168,MEETS_TRAVELLER_AT_PICKUP,[]
1,45016272.0,198,DEPARTS_FROM_PICKUP,[0]
1,44999815.0,289,ARRIVES_AT_DROPOFF,[0]
1,44999815.0,354,RECEIVES_REQUEST,[]
1,44999815.0,354,IS_REJECTED_BY_TRAVELLER,[]
1,44999815.0,474,RECEIVES_REQUEST,[]
1,44999815.0,474,ACCEPTS_REQUEST,[]
1,44999815.0,494,IS_ACCEPTED_BY_TRAVELLER,[]
1,44991296.0,529,ARRIVES_AT_PICKUP,[]
1,44991296.0,529,MEETS_TRAVELLER_AT_PICKUP,[]
1,44991296.0,559,DEPARTS_FROM_PICKUP,[4]
1,838045968.0,731,ARRIVES_AT_DROPOFF,[4]
1,838045968.0,834,RECEIVES_REQUEST,[]
1,838045968.0,834,IS_REJECTED_BY_TRAVELLER,[]
1,838045968.0,954,RECEIVES_REQUEST,[]
1,838045968.0,954,ACCEPTS_REQUEST,[]
1,838045968.0,974,IS_ACCEPTED_BY_TRAVELLER,[]
1,1552542881.0,1189,ARRIVES_AT_PICKUP,[]
1,1552542881.0,1189,MEETS_TRAVELLER_AT_PICKUP,[]
1,1552542881.0,1219,DEPARTS_FROM_PICKUP,[7]
1,1430378800.0,1480,ARRIVES_AT_DROPOFF,[7]
1,1430378800.0,1554,RECEIVES_REQUEST,[]
1,1430378800.0,1566,ACCEPTS_REQUEST,[]
1,1430378800.0,1586,IS_ACCEPTED_BY_TRAVELLER,[]
1,493788573.0,1720,ARRIVES_AT_PICKUP,[]
1,493788573.0,1720,MEETS_TRAVELLER_AT_PICKUP,[]
1,493788573.0,1750,DEPARTS_FROM_PICKUP,[19]
1,45007341.0,1876,ARRIVES_AT_DROPOFF,[19]
1,45007341.0,1914,RECEIVES_REQUEST,[]
1,45007341.0,1914,ACCEPTS_REQUEST,[]
1,45007341.0,1914,ARRIVES_AT_PICKUP,[]
1,45007341.0,1934,IS_ACCEPTED_BY_TRAVELLER,[]
1,45007341.0,1934,MEETS_TRAVELLER_AT_PICKUP,[]
1,45007341.0,1964,DEPARTS_FROM_PICKUP,[23]
1,472323878.0,2066,ARRIVES_AT_DROPOFF,[23]
1,472323878.0,2154,RECEIVES_REQUEST,[]
1,472323878.0,2154,IS_REJECTED_BY_TRAVELLER,[]
1,472323878.0,2274,RECEIVES_REQUEST,[]
1,472323878.0,2274,REJECTS_REQUEST,[]
1,472323878.0,2394,RECEIVES_REQUEST,[]
1,472323878.0,2407,ACCEPTS_REQUEST,[]
1,472323878.0,2427,IS_ACCEPTED_BY_TRAVELLER,[]
1,1402824263.0,2520,ARRIVES_AT_PICKUP,[]
1,1402824263.0,2520,MEETS_TRAVELLER_AT_PICKUP,[]
1,1402824263.0,2550,DEPARTS_FROM_PICKUP,[27]
1,44990927.0,2703,ARRIVES_AT_DROPOFF,[27]
1,44990927.0,2754,RECEIVES_REQUEST,[]
1,44990927.0,2754,REJECTS_REQUEST,[]
1,44990927.0,2754,RECEIVES_REQUEST,[]
1,44990927.0,2754,REJECTS_REQUEST,[]
1,44990927.0,2874,RECEIVES_REQUEST,[]
1,44990927.0,2874,REJECTS_REQUEST,[]
1,44990927.0,2994,RECEIVES_REQUEST,[]
1,44990927.0,2994,REJECTS_REQUEST,[]
1,44990927.0,3234,RECEIVES_REQUEST,[]
1,44990927.0,3234,REJECTS_REQUEST,[]
1,44990927.0,3474,RECEIVES_REQUEST,[]
1,44990927.0,3474,REJECTS_REQUEST,[]
1,44990927.0,3474,RECEIVES_REQUEST,[]
1,44990927.0,3474,REJECTS_REQUEST,[]
1,44990927.0,3474,RECEIVES_REQUEST,[]
1,44990927.0,3474,REJECTS_REQUEST,[]
1,44990927.0,3594,RECEIVES_REQUEST,[]
1,44990927.0,3594,REJECTS_REQUEST,[]
1,44990927.0,10799,ENDS_SHIFT,[]
2,45021401.0,0,STARTS_DAY,[]
2,45021401.0,0,OPENS_APP,[]
2,45021401.0,114,RECEIVES_REQUEST,[]
2,45021401.0,114,REJECTS_REQUEST,[]
2,45021401.0,114,RECEIVES_REQUEST,[]
2,45021401.0,114,REJECTS_REQUEST,[]
2,45021401.0,474,RECEIVES_REQUEST,[]
2,45021401.0,474,REJECTS_REQUEST,[]
2,45021401.0,594,RECEIVES_REQUEST,[]
2,45021401.0,594,REJECTS_REQUEST,[]
2,45021401.0,714,RECEIVES_REQUEST,[]
2,45021401.0,714,REJECTS_REQUEST,[]
2,45021401.0,714,RECEIVES_REQUEST,[]
2,45021401.0,714,REJECTS_REQUEST,[]
2,45021401.0,834,RECEIVES_REQUEST,[]
2,45021401.0,834,ACCEPTS_REQUEST,[]
2,45021401.0,854,IS_ACCEPTED_BY_TRAVELLER,[]
2,2045356979.0,953,ARRIVES_AT_PICKUP,[]
2,2045356979.0,953,MEETS_TRAVELLER_AT_PICKUP,[]
2,2045356979.0,983,DEPARTS_FROM_PICKUP,[10]
2,2502729245.0,1364,ARRIVES_AT_DROPOFF,[10]
2,2502729245.0,1434,RECEIVES_REQUEST,[]
2,2502729245.0,1434,ACCEPTS_REQUEST,[]
2,2502729245.0,1454,IS_ACCEPTED_BY_TRAVELLER,[]
2,44976029.0,1536,ARRIVES_AT_PICKUP,[]
2,44976029.0,1536,MEETS_TRAVELLER_AT_PICKUP,[]
2,44976029.0,1566,DEPARTS_FROM_PICKUP,[13]
2,44999810.0,1680,ARRIVES_AT_DROPOFF,[13]
2,44999810.0,1794,RECEIVES_REQUEST,[]
2,44999810.0,1794,IS_REJECTED_BY_TRAVELLER,[]
2,44999810.0,1914,RECEIVES_REQUEST,[]
2,44999810.0,1914,ACCEPTS_REQUEST,[]
2,44999810.0,1934,IS_ACCEPTED_BY_TRAVELLER,[]
2,44994696.0,1981,ARRIVES_AT_PICKUP,[]
2,44994696.0,1981,MEETS_TRAVELLER_AT_PICKUP,[]
2,44994696.0,2011,DEPARTS_FROM_PICKUP,[21]
2,4290089187.0,2118,ARRIVES_AT_DROPOFF,[21]
2,4290089187.0,2154,RECEIVES_REQUEST,[]
2,4290089187.0,2154,ACCEPTS_REQUEST,[]
2,4290089187.0,2174,IS_ACCEPTED_BY_TRAVELLER,[]
2,45029511.0,2179,ARRIVES_AT_PICKUP,[]
2,45029511.0,2179,MEETS_TRAVELLER_AT_PICKUP,[]
2,45029511.0,2209,DEPARTS_FROM_PICKUP,[24]
2,44996098.0,2382,ARRIVES_AT_DROPOFF,[24]
2,44996098.0,2394,RECEIVES_REQUEST,[]
2,44996098.0,2394,ACCEPTS_REQUEST,[]
2,44996098.0,2414,IS_ACCEPTED_BY_TRAVELLER,[]
2,522125171.0,2519,ARRIVES_AT_PICKUP,[]
2,522125171.0,2519,MEETS_TRAVELLER_AT_PICKUP,[]
2,522125171.0,2549,DEPARTS_FROM_PICKUP,[26]
2,493799202.0,2882,ARRIVES_AT_DROPOFF,[26]
2,493799202.0,2994,RECEIVES_REQUEST,[]
2,493799202.0,2994,REJECTS_REQUEST,[]
2,493799202.0,2994,RECEIVES_REQUEST,[]
2,493799202.0,2994,REJECTS_REQUEST,[]
2,493799202.0,2994,RECEIVES_REQUEST,[]
2,493799202.0,2994,REJECTS_REQUEST,[]
2,493799202.0,2994,RECEIVES_REQUEST,[]
2,493799202.0,2994,REJECTS_REQUEST,[]
2,493799202.0,3114,RECEIVES_REQUEST,[]
2,493799202.0,3114,ACCEPTS_REQUEST,[]
2,493799202.0,3134,IS_ACCEPTED_BY_TRAVELLER,[]
2,411012764.0,3189,ARRIVES_AT_PICKUP,[]
2,411012764.0,3189,MEETS_TRAVELLER_AT_PICKUP,[]
2,411012764.0,3219,DEPARTS_FROM_PICKUP,[34]
2,45006627.0,3461,ARRIVES_AT_DROPOFF,[34]
2,45006627.0,3474,RECEIVES_REQUEST,[]
2,45006627.0,3474,ACCEPTS_REQUEST,[]
2,1665808438.0,3485,ARRIVES_AT_PICKUP,[]
2,1665808438.0,3494,IS_ACCEPTED_BY_TRAVELLER,[]
2,1665808438.0,3494,MEETS_TRAVELLER_AT_PICKUP,[]
2,1665808438.0,3524,DEPARTS_FROM_PICKUP,[35]
2,513920027.0,3650,ARRIVES_AT_DROPOFF,[35]
2,513920027.0,3714,RECEIVES_REQUEST,[]
2,513920027.0,3714,ACCEPTS_REQUEST,[]
2,44981315.0,3731,ARRIVES_AT_PICKUP,[]
2,44981315.0,3734,IS_ACCEPTED_BY_TRAVELLER,[]
2,44981315.0,3734,MEETS_TRAVELLER_AT_PICKUP,[]
2,44981315.0,3764,DEPARTS_FROM_PICKUP,[38]
2,520831195.0,3898,ARRIVES_AT_DROPOFF,[38]
2,520831195.0,3954,RECEIVES_REQUEST,[]
2,520831195.0,3954,ACCEPTS_REQUEST,[]
2,520831195.0,3974,IS_ACCEPTED_BY_TRAVELLER,[]
2,45000741.0,4061,ARRIVES_AT_PICKUP,[]
2,45000741.0,4061,MEETS_TRAVELLER_AT_PICKUP,[]
2,45000741.0,4091,DEPARTS_FROM_PICKUP,[37]
2,4290089188.0,4215,ARRIVES_AT_DROPOFF,[37]
2,4290089188.0,10799,ENDS_SHIFT,[]
3,2345964537.0,0,STARTS_DAY,[]
3,2345964537.0,0,OPENS_APP,[]
3,2345964537.0,114,RECEIVES_REQUEST,[]
3,2345964537.0,114,IS_REJECTED_BY_TRAVELLER,[]
3,2345964537.0,234,RECEIVES_REQUEST,[]
3,2345964537.0,234,IS_REJECTED_BY_TRAVELLER,[]
3,2345964537.0,474,RECEIVES_REQUEST,[]
3,2345964537.0,474,IS_REJECTED_BY_TRAVELLER,[]
3,2345964537.0,594,RECEIVES_REQUEST,[]
3,2345964537.0,594,ACCEPTS_REQUEST,[]
3,2345964537.0,614,IS_ACCEPTED_BY_TRAVELLER,[]
3,45004316.0,940,ARRIVES_AT_PICKUP,[]
3,45004316.0,940,MEETS_TRAVELLER_AT_PICKUP,[]
3,45004316.0,970,DEPARTS_FROM_PICKUP,[6]
3,493799202.0,1084,ARRIVES_AT_DROPOFF,[6]
3,493799202.0,1194,RECEIVES_REQUEST,[]
3,493799202.0,1201,ACCEPTS_REQUEST,[]
3,493799202.0,1221,IS_ACCEPTED_BY_TRAVELLER,[]
3,1852881068.0,1221,ARRIVES_AT_PICKUP,[]
3,1852881068.0,1221,MEETS_TRAVELLER_AT_PICKUP,[]
3,1852881068.0,1251,DEPARTS_FROM_PICKUP,[14]
3,44999015.0,1344,ARRIVES_AT_DROPOFF,[14]
3,44999015.0,1434,RECEIVES_REQUEST,[]
3,44999015.0,1434,IS_REJECTED_BY_TRAVELLER,[]
3,44999015.0,1554,RECEIVES_REQUEST,[]
3,44999015.0,1554,ACCEPTS_REQUEST,[]
3,44999015.0,1574,IS_ACCEPTED_BY_TRAVELLER,[]
3,44985737.0,1598,ARRIVES_AT_PICKUP,[]
3,44985737.0,1598,MEETS_TRAVELLER_AT_PICKUP,[]
3,44985737.0,1628,DEPARTS_FROM_PICKUP,[18]
3,1665808438.0,1735,ARRIVES_AT_DROPOFF,[18]
3,1665808438.0,1794,RECEIVES_REQUEST,[]
3,1665808438.0,1794,IS_REJECTED_BY_TRAVELLER,[]
3,1665808438.0,1914,RECEIVES_REQUEST,[]
3,1665808438.0,1914,ACCEPTS_REQUEST,[]
3,1665808438.0,1934,IS_ACCEPTED_BY_TRAVELLER,[]
3,45034828.0,2102,ARRIVES_AT_PICKUP,[]
3,45034828.0,2102,MEETS_TRAVELLER_AT_PICKUP,[]
3,45034828.0,2132,DEPARTS_FROM_PICKUP,[22]
