pax,pos,t,event,veh_id
0,45016738,0,STARTS_DAY,
0,45016738,0,REQUESTS_RIDE,
0,45016738,101,RECEIVES_OFFER,
0,45016738,101,ACCEPTS_OFFER,
0,45016738,121,ARRIVES_AT_PICKUP,3.0
0,45016738,240,MEETS_DRIVER_AT_PICKUP,3.0
0,45016738,270,DEPARTS_FROM_PICKUP,3.0
0,306568278,438,ARRIVES_AT_DROPOFF,3.0
0,306568278,448,SETS_OFF_FOR_DEST,
0,306568278,448,ARRIVES_AT_DEST,
1,44997885,0,STARTS_DAY,
1,44997885,241,REQUESTS_RIDE,
1,44997885,341,RECEIVES_OFFER,
1,44997885,341,REJECTS_OFFER,
2,45014330,0,STARTS_DAY,
2,45014330,289,REQUESTS_RIDE,
2,45014330,341,RECEIVES_OFFER,
2,45014330,341,ACCEPTS_OFFER,
2,45014330,361,ARRIVES_AT_PICKUP,2.0
2,45014330,449,MEETS_DRIVER_AT_PICKUP,2.0
2,45014330,479,DEPARTS_FROM_PICKUP,2.0
2,510615533,568,ARRIVES_AT_DROPOFF,2.0
2,510615533,578,SETS_OFF_FOR_DEST,
2,510615533,578,ARRIVES_AT_DEST,
3,44964616,0,STARTS_DAY,
3,44964616,404,REQUESTS_RIDE,
3,44964616,461,RECEIVES_OFFER,
3,44964616,461,ACCEPTS_OFFER,
3,44964616,481,ARRIVES_AT_PICKUP,3.0
3,44964616,481,MEETS_DRIVER_AT_PICKUP,3.0
3,44964616,511,DEPARTS_FROM_PICKUP,3.0
3,44984815,573,ARRIVES_AT_DROPOFF,3.0
3,44984815,583,SETS_OFF_FOR_DEST,
3,44984815,583,ARRIVES_AT_DEST,
4,45005027,0,STARTS_DAY,
4,45005027,466,REQUESTS_RIDE,
4,45005027,581,RECEIVES_OFFER,
4,45005027,581,REJECTS_OFFER,
5,661170842,0,STARTS_DAY,
5,661170842,586,REQUESTS_RIDE,
5,661170842,701,RECEIVES_OFFER,
5,661170842,701,ACCEPTS_OFFER,
5,661170842,721,ARRIVES_AT_PICKUP,3.0
5,661170842,724,MEETS_DRIVER_AT_PICKUP,3.0
5,661170842,754,DEPARTS_FROM_PICKUP,3.0
5,44989725,832,ARRIVES_AT_DROPOFF,3.0
5,44989725,842,SETS_OFF_FOR_DEST,
5,44989725,842,ARRIVES_AT_DEST,
6,5508998875,0,STARTS_DAY,
6,5508998875,609,REQUESTS_RIDE,
6,5508998875,701,RECEIVES_OFFER,
6,5508998875,701,IS_REJECTED_BY_VEHICLE,
6,5508998875,1224,LOSES_PATIENCE,
6,5508998875,1224,LOSES_PATIENCE,
7,44977983,0,STARTS_DAY,
7,44977983,609,REQUESTS_RIDE,
7,44977983,701,RECEIVES_OFFER,
7,44977983,701,ACCEPTS_OFFER,
7,44977983,721,ARRIVES_AT_PICKUP,2.0
7,44977983,797,MEETS_DRIVER_AT_PICKUP,2.0
7,44977983,827,DEPARTS_FROM_PICKUP,2.0
7,5040974833,948,ARRIVES_AT_DROPOFF,2.0
7,5040974833,958,SETS_OFF_FOR_DEST,
7,5040974833,958,ARRIVES_AT_DEST,
8,44977983,0,STARTS_DAY,
8,44977983,829,REQUESTS_RIDE,
8,44977983,941,RECEIVES_OFFER,
8,44977983,941,REJECTS_OFFER,
9,45018350,0,STARTS_DAY,
